STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,CT,FTEMP,A_PARAM,M_PARAM,N_PARAM,RTSH,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,DNS,DNSV,A,M,N,RW,RWA,RO,RT_RO,GROUP_ID,RT_R0_GRAD,PHIE_RTR0_GRAD,FLUID_RTROPHIE,PHIE_DEN.1,PHIT_DEN.1,NOD
ABAB,ABB-138,1698.498,8.5311,28.8959,147.1594,5.5239,0.2348,2.5081,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1810315175872119,159.9249,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1167298245614036,0.1619251461988303,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1698.6504,8.6706,27.5973,159.755,5.7378,0.2259,2.4868,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1742828261703091,159.93252,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0953736842105263,0.1832812865497075,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1698.8028,8.6832,27.0417,152.2735,3.426,0.2375,2.4854,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.2918855808523058,159.94014,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1061549707602338,0.1725000000000001,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1698.9552,8.6832,25.9653,153.5947,4.0872,0.248,2.4764,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.2446662752006263,159.94776000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.111391812865497,0.1672631578947369,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1699.1076,8.6832,24.8516,152.0726,4.0349,0.2463,2.4814,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.2478376167934768,159.95538,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1126157894736841,0.1660391812865498,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1699.26,8.6579,23.8334,165.4634,4.7305,0.2429,2.4861,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.2113941443822006,159.96300000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1119643274853801,0.1666906432748538,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1699.4124,8.6832,21.8612,172.9088,5.4942,0.2302,2.5063,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1820101197626588,159.97062,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1110771929824561,0.1675777777777778,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1699.5648,8.734,22.9583,170.7871,7.9561,0.2354,2.5175,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1256897223514033,159.97824000000003,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1228269005847953,0.1558280701754386,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1699.7172,8.734,23.493,179.7719,9.4913,0.245,2.5254,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1053596451487151,159.98586,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1370467836257309,0.141608187134503,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1699.8696,8.7847,22.8125,181.7593,7.9863,0.2554,2.5299,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1252144297108798,159.99348,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1500783625730994,0.1285766081871344,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.022,8.8101,22.1172,198.2368,7.1722,0.259,2.5368,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1394272329271353,160.0011,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1577134502923976,0.1209415204678363,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.1744,8.7847,22.7847,197.4129,7.1978,0.2663,2.536,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1389313401317069,160.00872,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1645456140350877,0.1141093567251462,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.3268,8.7974,22.7153,203.0631,10.2396,0.2677,2.5481,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.097660064846283,160.01634,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1730216374269004,0.1056333333333334,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.4792,8.7086,23.7291,205.1603,11.4449,0.262,2.5723,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.0873751627362405,160.02396,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1814736842105262,0.0971812865497077,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.6316,8.734,24.6527,195.3966,12.9743,0.2502,2.5899,D,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.0770754491571799,160.03158000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.179966081871345,0.0986888888888888,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.784,8.6833,25.4305,168.1965,8.4317,0.2114,2.5752,E,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.1186000450680171,160.0392,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1325695906432749,0.1460853801169589,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1700.9364,8.6325,26.0902,127.4412,4.4449,0.175,2.5534,E,1.0,1.0,inf,-0.015,,,,,,0,,,,,1.2951379310344828,,,,,0.224976939863664,160.04682000000005,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0834210526315789,0.195233918128655,1,1.8,1.8,1,,,,75,,,,,,
ABAB,ABB-138,1701.0888,8.5311,27.5546,103.7484,9.7006,0.1426,2.5399,E,0.8194266666666667,0.8194266666666667,2.9478586723768725,-0.015,0.0016247906240455,0.0784460406240455,0.0016247906240455,0.0784460406240455,2.9655445526859694,0,,,,,1.2951379310344828,1.0,9.779786207562926e-06,1.1432407134394096e-05,8.320865617485556e-06,0.1030864070263695,160.05444,1,1.8,1.8,1,0.3216876857241655,0.3213784647088198,0.3211452224946766,0.3209510042129256,0.3207816137636463,0.3206298086596772,0.3204913028299875,0.320363311780349,0.3202439058570773,0.3201316827187009,0.3200255853372922,0.3199247935525517,0.3198286558248124,0.3197366443542634,0.3196483244772199,0.3195633331538257,0.319481363450103,0.3194021530916336,0.319325475854944,0.3192511349815701,0.3191789580627217,0.3191087930121364,0.3190405048569441,0.3189739731522094,0.3189090898771314,-8.129936040716545e-05,-0.0431263157894736,0.1852109980506824,1,1.8,1.8,1,9.251963797271224e-05,1.2563071531643455,8.444292846835655,75,,,,0.0016247906240455,0.0784460406240455,
ABAB,ABB-138,1701.2412,8.6072,28.9444,96.4601,7.2908,0.1581,2.4886,E,0.7384455555555556,0.7384455555555556,2.597579216564216,-0.015,0.00260328850986,0.0718325593431933,0.00260328850986,0.0718325593431933,2.613640004565191,0,,,,,1.2951379310344828,1.0,2.8120685682681307e-05,3.37772661418528e-05,2.3021431921064217e-05,0.1371591594886706,160.06206,1,1.8,1.8,1,0.408517738350926,0.4078729161568887,0.4073870340344827,0.4069827732604774,0.4066304341475418,0.4063148655631725,0.4060271016140033,0.4057613177986466,0.4055134779333532,0.4052806489302992,0.4050606200483212,0.4048516760248755,0.4046524543072082,0.4044618511664519,0.4042789576792147,0.4041030147280355,0.4039333805415187,0.4037695067518355,0.403610920388263,0.4034572101017874,0.4033080154658693,0.4031630185534294,0.4030219372248671,0.4028845197206209,0.4027505402611816,-0.0001682414716955,-0.0286263157894736,0.1771452089018844,1,1.8,1.8,1,0.0001624483586478,1.4493503302869175,5.841449669713082,75,,,,0.00260328850986,0.0718325593431933,
ABAB,ABB-138,1701.3936,8.5565,29.1736,99.0218,1.7753,0.2131,2.3823,E,0.7669088888888889,0.7669088888888889,2.159555633943808,-0.015,0.0207721251688416,0.0926698335021749,0.0207721251688416,0.0926698335021749,2.2730001978466583,0,,,,,1.2951379310344828,1.0,0.0009352738614094,0.0009749495123809,0.0008818620853782,0.5632850785782685,160.06968,1,1.8,1.8,1,0.8501136547230573,0.8418760461302544,0.8357524558766064,0.8307113012651047,0.8263568676163519,0.8224875226325462,0.8189840792378952,0.8157691916593717,0.8127893165633114,0.810005582895334,0.8073887212918063,0.8049160443097015,0.8025695469999614,0.8003346584205852,0.7981993907182859,0.7961537412751444,0.7941892616459794,0.7922987397441624,0.7904759609257109,0.7887155252903657,0.7870127058405559,0.7853633368629879,0.78376372502087,0.7822105777555689,0.7807009450513406,-0.001947955579198,-0.0214625730994151,0.1922404009096817,1,1.8,1.8,1,0.001662407267093,1.2923131817625044,0.4829868182374957,75,,,,0.0207721251688416,0.0926698335021749,
ABAB,ABB-138,1701.546,8.5057,32.0138,85.0426,1.4667,0.2874,2.2546,E,0.6115844444444444,0.6115844444444444,1.946930549754844,0.1888324074444896,0.1342501739686682,0.1915862156353348,0.1165246666666666,0.1738607083333333,2.447099338466835,0,,,,,1.2951379310344828,1.0,0.0263263176851488,0.0265531183766413,0.0255165313803009,0.6818026863025841,160.0773,1,1.8,1.8,1,1.0,0.9820328670044104,0.947754549754159,0.920869036002772,0.8985543981341485,0.8793947890829175,0.8625650768805861,0.8475368736663434,0.8339489842430922,0.8215423321014308,0.8101240811994397,0.7995464178162381,0.7896932944801004,0.7804717739340764,0.7718061672260845,0.7636339408394203,0.7559027836729932,0.7485684575112008,0.7415931905971281,0.7349444562721835,0.7285940301211032,0.7225172521449509,0.7166924422776109,0.7111004322354639,0.7057241867676238,-0.0076863229391064,-0.0210842105263157,0.1493368349577648,1,1.8,1.8,1,0.0306121234916908,1.3670334559626018,0.099666544037398,75,,,,0.1342501739686682,0.1915862156353348,
ABAB,ABB-138,1701.6984,8.5818,32.6736,72.6729,1.1713,0.29,2.1858,E,0.4741433333333333,0.4741433333333333,1.9475817237903863,0.2359004671741983,0.1928867448599132,0.2373376823599132,0.1577569999999999,0.2022079374999999,2.4965080448193206,1,-0.515261108325427,0.24066176659650074,1.545783324976421,0.24066176659652264,1.2951379310344828,1.0,0.0384782362895719,0.0376753955952084,0.0388646172306218,0.8537522410996329,160.08492,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967306433121816,0.9774812619860406,0.9598274542869456,0.9435353129731188,0.9284191260875384,0.9143288856247868,0.9011416222059948,0.8887552339075613,0.8770839906319902,0.8660551937522112,0.8556066506318883,0.8456847355683765,0.8362428803459391,0.8272403845827306,0.8186414675718915,0.8104145048763992,-0.0123534130060049,0.0165497076023392,0.1486721042884991,1,1.8,1.8,1,0.0421742815752106,1.751260401860638,-0.5799604018606381,76,0.7484718628794996,-24.354060301123464,W,0.1928867448599132,0.2373376823599132,15.0
ABAB,ABB-138,1701.8508,8.7466,33.8333,60.7792,0.9926,0.283,2.1737,E,0.3419911111111111,0.3419911111111111,2.030096857860752,0.2481776673060816,0.2249555003878947,0.2570171670545613,0.1974026666666666,0.2294643333333333,2.565194747084476,1,-0.515261108325427,0.24066176659650074,1.545783324976421,0.24066176659652264,1.2951379310344828,1.0,0.04833804158781,0.0469950559552364,0.0496926119882559,1.007455168245013,160.09254,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983312600457356,0.9829624842319886,0.9684592261855036,0.9547392781074352,0.9417313134882572,0.9293730643831196,0.9176098637827698,-0.005284158488394,0.0306257309941519,0.1259232540610785,1,1.8,1.8,1,0.0535068886555298,2.418388893577625,-1.425788893577625,76,0.7484718628794996,-24.354060301123464,W,0.2249555003878947,0.2570171670545613,15.0
ABAB,ABB-138,1702.0032,8.8481,35.9062,64.054,1.2216,0.2871,2.1796,E,0.3783777777777778,0.3783777777777778,2.0150091159332213,0.2488131412433418,0.2161201600316598,0.2515930766983265,0.1864866666666666,0.2219595833333333,2.555977838469565,1,-0.515261108325427,0.24066176659650074,1.545783324976421,0.24066176659652264,1.2951379310344828,1.0,0.054749895393002,0.0532684420498517,0.0560031439943017,0.8185985592665357,160.10016000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9918820221100404,0.9713671104903032,0.9524641641742696,0.9349569778054504,0.9186695977375162,0.9034569260569842,0.8891979183540987,0.8757905595421253,0.863148086899803,0.8511961059163682,0.8398703568675977,0.8291149634085724,0.8188810434434689,0.8091255958886199,-0.0128886420647957,0.023075438596491,0.12851228719948,1,1.8,1.8,1,0.0594422225477723,2.192555346187851,-0.9709553461878508,76,0.7484718628794996,-24.354060301123464,W,0.2161201600316598,0.2515930766983265,15.0
ABAB,ABB-138,1702.1556,8.8861,35.4583,63.6516,1.3174,0.2932,2.1763,E,0.3739066666666666,0.3739066666666666,2.0128447302851544,0.2592787017910003,0.2208906654562806,0.2559444154562806,0.187828,0.22288175,2.564983114883497,1,-0.515261108325427,0.24066176659650074,1.545783324976421,0.24066176659652264,1.2951379310344828,1.0,0.0601118363543428,0.058507515905371,0.0614184860526567,0.7590708972218005,160.10778,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999562677769152,0.9756534842632536,0.9539131747192576,0.9340069021171072,0.9156711077218896,0.8986946249821488,0.8829056666510126,0.8681626214430871,0.8543473935578083,0.8413604848056118,0.8291172987161813,0.8175453191230526,0.8065819259422506,0.7961726828128833,0.7862699792906355,0.7768319429848891,-0.0147553906123751,0.0189052631578947,0.1230962144249512,1,1.8,1.8,1,0.0649361087923104,2.218257441877457,-0.9008574418774572,76,0.7484718628794996,-24.354060301123464,W,0.2208906654562806,0.2559444154562806,15.0
ABAB,ABB-138,1702.308,8.9115,35.9444,60.6818,1.3731,0.303,2.1625,E,0.3409088888888889,0.3409088888888889,2.0137932371514986,0.2786896770299841,0.2374897464632423,0.2694499547965756,0.1977273333333333,0.2296875416666666,2.5848670501083237,1,-0.515261108325427,0.24066176659650074,1.545783324976421,0.24066176659652264,1.2951379310344828,1.0,0.0687242150131891,0.0668353426110719,0.0704139520746723,0.728279076542131,160.11540000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9765369571156352,0.9532857318291202,0.9320565062781394,0.9125532053457416,0.8945393579613468,0.8778231576990068,0.8622469271229156,0.8476795136934842,0.8340106895030323,0.821146952759785,0.8090083300700406,0.797525906348017,0.7866398924175312,0.7762980958122143,0.766454697959566,-0.0154805662264572,0.0171754385964911,0.1121713950617282,1,1.8,1.8,1,0.0742373129102941,2.425724516660648,-1.0526245166606474,76,0.7484718628794996,-24.354060301123464,W,0.2374897464632423,0.2694499547965756,15.0
