DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH
737.0064,394.541,433.8462,99.4651,126.18,5.5918,2216.6499,1.4036,1.419,0.5351,-458.4091,934.4003,0.46999
737.1588,387.5494,436.5375,95.2208,113.12,6.0128,2159.55,1.3691,1.3694,0.325,-458.4546,952.5441,0.4498
737.3112,413.5582,438.9725,91.8934,116.09,6.2964,2132.21,1.4074,1.4095,0.2427,-458.125,980.2131,0.42925
737.4636,388.668,421.3188,84.6824,132.68,6.305,2175.75,1.4572,1.461,0.2208,-457.5562,918.071,0.41885
737.616,390.3459,395.1105,82.7157,147.31,6.2352,2258.8999,1.7417,1.7418,0.2678,-457.6989,929.6377,0.40597
737.7684,343.9211,392.9959,83.6172,147.05,6.2021,2308.54,1.613,1.6254,0.3851,-458.4261,946.6473,0.43062
737.9208,360.981,405.5554,87.5506,133.7,6.2516,2304.1602,1.5801,1.6114,0.6476,-459.2062,948.9152,0.45075
738.0732,366.2947,413.5652,92.6311,115.84,6.388,2254.1599,1.5574,1.6166,0.7057,-459.0057,908.7723,0.42987
738.2256,342.5228,417.3139,94.8928,108.79,6.513,2210.5701,1.4353,1.4965,0.3999,-459.1421,925.782,0.41665
738.378,357.9045,420.7101,91.8114,112.27,6.541,2184.8701,1.4009,1.4591,0.3167,-459.4432,1031.4695,0.42018
738.5304,375.5235,421.7994,95.4171,123.95,6.4294,2194.0,1.3994,1.4559,0.2361,-459.5125,978.8524,0.46816
738.6828,383.634,419.9091,95.2533,138.58,6.2687,2243.46,1.4108,1.4665,0.2747,-459.2216,895.1646,0.50147
738.8352,380.8372,418.9158,101.9233,143.2,6.152,2292.25,1.4797,1.5137,0.3323,-459.0625,976.3576,0.4849
738.9876,374.1252,420.0692,103.2347,138.05,6.125,2305.8301,1.5114,1.5396,0.5579,-458.95,1018.7684,0.47388
739.14,389.7866,419.877,100.7764,129.77,6.1574,2289.0999,1.4937,1.5243,0.7617,-458.9489,969.3269,0.47613
739.2924,363.4979,415.7119,98.4984,128.61,6.1849,2271.22,1.5744,1.6074,0.6496,-458.6648,975.6772,0.45204
739.4448,374.1252,415.0391,94.5648,133.61,6.2001,2265.4099,1.5905,1.6119,0.5496,-458.4438,975.4503,0.43064
739.5972,378.5999,414.7187,91.7788,138.55,6.2229,2259.75,1.5649,1.595,0.4132,-458.5057,963.8838,0.45018
739.7496,399.8547,412.1235,89.9104,142.8,6.2693,2263.72,1.5451,1.5735,0.3889,-458.5938,968.8733,0.44364
739.902,377.4811,412.4118,87.1241,143.72,6.3432,2269.02,1.4849,1.5094,0.4054,-459.1421,942.1113,0.4512
740.0544,383.9136,417.7624,93.8763,142.74,6.4371,2272.54,1.4911,1.5103,0.4676,-459.3579,928.2767,0.45695
740.2068,398.1765,428.8801,96.5642,146.34,6.5586,2282.78,1.4735,1.4983,0.5354,-458.9438,960.2552,0.46832
740.3592,388.668,433.3977,96.6136,144.84,6.7843,2272.23,1.4748,1.4964,0.5683,-458.6648,942.7917,0.47345
740.5116,385.3119,429.617,95.7613,134.73,7.1022,2218.3999,1.5479,1.5684,0.6726,-458.4937,945.9669,0.46988
740.664,399.2954,427.4063,94.696,122.6,7.3577,2158.1799,1.4601,1.4868,0.3605,-458.2784,951.6368,0.46796
740.8164,372.1677,424.747,93.6634,127.86,7.415,2154.9202,1.5128,1.5499,0.2824,-458.0057,918.9781,0.50584
740.9688,351.7519,412.6041,90.189,139.4,7.342,2192.53,1.5735,1.6182,0.2746,-457.7375,918.5245,0.52158
741.1212,358.7435,407.1573,89.4513,146.34,7.2681,2212.45,1.5191,1.5941,0.435,-457.4886,936.6683,0.5093
741.2736,328.8192,424.2985,92.2376,147.81,7.1798,2214.9302,1.402,1.4862,0.4452,-457.175,936.2147,0.48774
741.426,373.0066,423.2411,97.4656,160.22,7.0266,2248.8101,1.4711,1.5668,0.4521,-456.9546,939.8434,0.46259
741.5784,390.3459,413.9818,96.8102,159.54,7.0218,2262.6902,1.4452,1.5467,0.5619,-456.875,919.8853,0.46567
741.7308,368.5319,427.3102,95.2367,144.51,7.4411,2217.4001,1.4619,1.5508,0.6062,-456.8068,942.7917,0.49265
741.8832,398.1765,438.7803,92.4997,120.92,8.0602,2117.1001,1.462,1.525,0.3043,-456.9829,929.4108,0.48288
742.0356,414.1176,432.885,92.0899,113.47,8.5254,2046.4,1.4798,1.5371,0.1833,-456.8875,935.0808,0.4627
742.188,411.0413,409.7846,91.0409,137.64,8.624,2053.04,1.61,1.6594,0.1566,-456.5909,950.276,0.48319
742.3404,406.8463,393.7969,85.8457,164.25,8.6127,2089.27,1.5823,1.6182,0.1721,-455.8687,928.7304,0.48269
742.4928,454.9488,409.272,85.436,168.78,8.6237,2093.8899,1.5048,1.5275,0.1805,-456.4034,921.2461,0.47684
742.6452,466.4154,437.6909,83.9611,162.75,8.604,2076.1199,1.4149,1.4389,0.1722,-456.5398,963.8838,0.47867
742.7976,481.2375,453.8068,86.8618,158.54,8.5475,2094.1702,1.4573,1.4485,0.1598,-455.9659,966.1517,0.51087
742.95,479.2799,444.6756,83.8463,173.36,8.55,2141.3901,1.5669,1.505,0.1641,-455.8188,939.6166,0.50947
743.1024,472.0087,425.7402,88.9271,178.12,8.6822,2176.6101,1.5725,1.4919,0.1774,-455.7102,944.8329,0.50657
743.2548,443.4825,420.4537,87.6159,179.38,8.8906,2175.21,1.6114,1.5249,0.1921,-455.8625,952.0904,0.47465
743.4072,457.4659,419.3003,92.1227,175.15,9.0417,2162.4802,1.6863,1.6121,0.2029,-456.0284,943.9257,0.45169
743.5596,470.3305,415.5837,87.5338,171.45,9.0619,2159.96,1.6009,1.5811,0.1997,-455.2443,927.1428,0.43298
743.712,490.187,414.3662,88.2879,170.75,9.0015,2148.3201,1.584,1.5764,0.2166,-455.0938,927.1428,0.40463
743.8644,488.7887,416.1284,87.78,153.98,8.9342,2109.1599,1.5234,1.4916,0.202,-455.1932,938.4826,0.44565
744.0168,459.1441,426.9898,89.6317,101.38,8.8725,2009.98,1.4731,1.4072,0.158,-454.6193,943.0187,0.42227
744.1692,454.1098,433.1734,91.8279,47.8,8.7856,1934.9399,1.5135,1.4216,0.1262,-454.1704,937.5756,0.44829
744.3216,473.6866,425.7723,87.4029,13.74,8.6898,1894.6101,1.5772,1.5248,0.122,-454.0438,941.6578,0.41375
744.474,535.2133,418.8838,86.3211,17.0,8.6127,1905.7699,1.454,1.4176,0.131,-453.1421,932.5859,0.46177
744.6264,505.8484,432.9812,86.3212,44.72,8.5431,1941.1799,1.4911,1.4301,0.1364,-452.3864,923.514,0.47716
744.7788,470.0509,446.2134,92.0571,97.43,8.508,2005.3599,1.568,1.3991,0.1441,-451.5227,938.4826,0.50003
744.9312,489.9073,436.1531,94.0406,129.61,8.5159,2039.11,1.573,1.4027,0.1466,-450.8438,928.05,0.45989
745.0836,464.7372,423.0169,93.2206,135.69,8.5563,2039.3601,1.5874,1.4929,0.1352,-450.6421,912.1743,0.46952
745.236,455.788,413.1167,90.6151,122.72,8.5975,2035.9199,1.6483,1.5568,0.1368,-450.0796,902.6488,0.43416
745.3884,428.9399,414.0779,87.5337,106.56,8.6487,2018.0099,1.6051,1.5406,0.1367,-449.6136,928.9572,0.50454
745.5408,443.2029,434.6152,90.1563,67.5,8.6959,1960.62,1.4666,1.4358,0.1332,-449.5688,951.1832,0.48121
745.6932,423.9059,457.7797,88.6648,25.59,8.7041,1900.6799,1.4433,1.4318,0.1191,-449.3352,941.2042,0.50203
745.8456,431.7365,438.8444,90.3038,9.73,8.6422,1891.61,1.5739,1.5529,0.1174,-448.6932,935.3075,0.45281
745.998,435.3723,413.5652,86.3047,37.28,8.5265,1964.98,1.6015,1.5878,0.1248,-447.8579,959.3478,0.4484
746.1504,419.4312,408.5991,87.1241,70.59,8.3863,2046.2799,1.6574,1.6358,0.1368,-447.8438,936.6683,0.48063
746.3028,431.7365,406.8049,91.2703,91.9,8.2591,2098.55,1.7121,1.6803,0.1457,-447.9375,928.05,0.45572
746.4552,418.3126,409.0157,92.3197,82.13,8.1426,2086.53,1.6444,1.6273,0.1453,-446.8296,954.5853,0.49875
746.6076,416.0754,406.4204,92.4835,57.93,7.961,2048.52,1.6864,1.6532,0.1353,-447.4204,992.4601,0.4748
746.76,444.881,411.3545,88.3372,45.84,7.6319,2077.46,1.6904,1.6511,0.1479,-447.4688,939.3899,0.46734
746.9124,448.5165,422.2479,88.1892,49.2,7.1802,2171.5901,1.696,1.6595,0.206,-446.7841,907.1848,0.43536
747.0648,414.9565,411.1302,91.3032,58.47,6.5405,2273.8398,1.8019,1.7295,0.4026,-445.5454,984.9758,0.45652
747.2172,388.3884,386.8123,90.8117,42.01,5.6803,2293.6299,1.8189,1.7496,0.8508,-445.1063,1002.4391,0.42016
747.3696,344.4807,391.8425,87.3864,20.09,4.9394,2257.3801,1.6459,1.6406,0.7582,-444.2216,944.1526,0.41984
747.522,332.1751,414.6546,80.1754,5.73,4.4594,2231.27,1.6095,1.6504,0.6112,-442.8807,965.0934,0.4283
747.6744,326.3021,402.1272,81.8142,18.04,4.2863,2254.1899,1.7232,1.7991,0.6091,-441.4148,984.749,0.45533
747.8268,338.0481,382.1986,82.8961,18.86,4.2214,2258.55,1.7476,1.8593,1.2118,-439.9625,959.8016,0.44789
747.9792,324.0649,387.5812,89.1237,14.42,4.2831,2245.3401,1.8633,1.9841,1.3434,-438.7557,898.5665,0.47101
748.1316,323.2259,376.1432,88.632,3.51,4.531,2222.45,1.8408,1.9809,1.2328,-437.7954,916.937,0.46578
748.284,324.0649,346.3144,90.9756,11.33,4.9634,2237.53,1.7505,1.9092,1.1638,-438.1812,1000.1712,0.50942
748.4364,323.2259,332.0569,88.6815,14.08,5.6698,2230.1099,2.391,2.669,1.0597,-439.6648,1000.6248,0.43551
748.5888,324.0649,354.7088,85.7316,11.03,6.1879,2230.1299,1.7554,1.9577,0.4238,-441.4602,941.6578,0.42887
748.7412,326.582,392.8678,81.585,26.4,6.2252,2314.95,1.567,1.7571,0.4409,-443.0187,932.8127,0.44063
748.8936,360.7011,327.8918,72.5707,24.16,5.7569,2421.9202,3.5683,4.1627,0.5958,-444.5739,962.0694,0.43117
749.046,326.582,242.1221,68.3751,26.13,5.3836,2521.1001,6.11,7.4135,4.4563,-446.4375,963.657,0.35158
749.1984,324.0649,241.8979,62.1799,2.7,5.4061,2504.3298,5.9802,7.2914,6.6817,-448.2159,931.452,0.27889
749.3508,321.2681,265.3507,65.13,10.37,5.5608,2483.04,5.092,6.3249,5.2823,-449.175,938.0291,0.28178
749.5032,322.1073,295.1795,69.0961,21.94,5.8064,2453.97,2.9976,3.665,2.7954,-449.6193,980.8935,0.32452
749.6556,320.9887,319.6576,73.8493,28.86,6.0042,2413.46,2.0733,2.4841,1.5554,-450.2062,966.1517,0.41553
749.808,319.5901,345.3212,79.323,22.11,6.2276,2361.1099,1.504,1.7615,0.8656,-450.7784,947.1009,0.4511
749.9604,315.1157,362.0779,81.3552,14.63,6.3169,2316.1899,1.1744,1.327,0.6522,-451.525,953.9047,0.4726
750.1128,315.3951,359.6749,78.6511,13.73,6.275,2300.98,1.4048,1.5947,0.6464,-452.6591,954.3585,0.45553
750.2652,315.1157,359.4506,72.5217,10.92,6.2144,2266.6899,1.1902,1.3049,0.6237,-453.5812,955.2655,0.42441
750.4176,314.5562,374.2849,70.5548,4.7,6.1698,2216.5999,1.1516,1.2223,0.5252,-454.0,948.9152,0.40725
750.57,314.8358,382.6472,74.3406,-2.44,6.1426,2169.95,1.1623,1.2237,0.4408,-454.5,993.1405,0.41774
750.7224,315.1157,381.0452,74.6684,-2.56,6.1465,2158.1599,1.158,1.2054,0.4173,-454.9773,983.3882,0.40819
750.8748,314.8358,378.0655,73.8818,-1.18,6.1891,2163.0701,1.1797,1.227,0.4191,-455.0625,928.2767,0.43019
751.0272,316.2343,376.015,70.9976,-1.12,6.2242,2173.2,1.1793,1.242,0.4355,-455.4602,969.3269,0.40915
751.1796,317.0733,369.4469,72.6528,-1.6,6.1994,2196.96,1.1773,1.2523,0.4656,-455.5812,974.7701,0.45646
751.332,317.3529,362.8468,75.0785,-2.86,6.1068,2228.3101,1.2012,1.3068,0.5041,-456.125,955.2655,0.42952
751.4844,318.0055,369.1586,77.4218,-2.43,5.9679,2260.8098,1.4828,1.6546,0.6317,-457.3687,942.5649,0.45268
751.6368,318.4716,390.2085,85.4362,-0.31,5.8014,2284.0901,1.5141,1.6915,0.8475,-458.6648,1006.5215,0.42382
751.7892,321.2681,414.7827,85.1739,-0.18,5.6299,2284.1401,1.4748,1.6419,1.1066,-459.8864,968.4197,0.42936
751.9416,330.2175,426.1247,88.0586,-0.92,5.444,2276.96,1.4327,1.5801,1.1329,-460.55,928.5037,0.41212
752.094,328.8192,427.5024,90.0252,-0.46,5.2509,2264.54,1.4184,1.5587,1.1346,-460.5398,931.9055,0.42494
752.2464,326.8617,428.3034,92.09,2.81,5.0754,2259.4199,1.4256,1.5569,1.1367,-460.2,977.9451,0.42738
752.3988,328.8192,427.5665,97.4983,7.41,4.9812,2247.1399,1.3904,1.5037,1.1292,-460.0739,959.3478,0.41614
752.5512,328.2599,425.9325,95.6954,8.83,5.017,2230.48,1.3956,1.4987,1.1522,-459.5375,944.1526,0.41937
752.7036,330.2175,426.0927,94.7124,7.75,5.1931,2215.96,1.3967,1.4872,1.1571,-458.8125,971.5948,0.43067
752.856,328.2599,426.6053,91.287,5.76,5.384,2212.1799,1.3827,1.4553,1.1297,-458.4188,991.5529,0.4612
753.0084,325.1835,423.2091,90.3039,5.36,5.5087,2221.95,1.3849,1.4414,1.1095,-458.0966,951.6368,0.45005
753.1608,324.3445,420.2935,93.3686,7.38,5.5847,2236.6899,1.3825,1.4273,1.131,-457.4375,926.916,0.44696
753.3132,329.3786,422.8246,96.9742,6.64,5.6895,2232.1401,1.3595,1.3956,1.1719,-456.9716,977.9451,0.46923
753.4656,326.582,425.0033,91.5821,21.94,5.7871,2244.5801,1.346,1.3718,1.1452,-456.5313,1006.2947,0.50995
753.618,328.5396,430.9627,92.1229,43.59,5.8334,2270.27,1.3256,1.3404,1.141,-455.9659,970.0072,0.51411
753.7704,333.294,432.4044,89.4186,44.29,5.8018,2277.0,1.3316,1.3367,1.1049,-455.225,930.7715,0.51658
753.9228,332.455,422.9208,93.3849,32.31,5.6899,2266.24,1.3625,1.3613,1.1351,-454.3977,951.1832,0.52514
754.0752,329.0989,417.9867,93.3849,10.19,5.4903,2238.6301,1.4307,1.4296,1.1317,-453.8239,987.9242,0.52257
754.2276,327.7006,422.4402,94.8272,17.36,5.3019,2244.8398,1.4438,1.4302,1.1766,-453.525,960.9354,0.50299
754.38,327.7006,420.9343,92.1555,28.84,5.2384,2250.05,1.445,1.4333,1.178,-453.1591,959.8016,0.44926
754.5324,327.7006,415.9682,89.6317,37.17,5.306,2249.3201,1.4308,1.4235,1.1531,-452.8977,942.7917,0.4608
754.6848,324.3445,415.7119,87.7796,30.55,5.3796,2242.6702,1.434,1.4272,1.145,-452.6,916.2567,0.4697
754.8372,326.3021,414.2381,90.2707,30.46,5.3834,2242.8101,1.4272,1.4322,1.1765,-451.9489,949.142,0.47487
754.9896,326.0227,409.7205,87.878,62.37,5.3505,2272.6199,1.3705,1.3778,1.1137,-451.5625,980.6668,0.48657
755.142,323.2259,410.2972,89.1892,100.87,5.386,2305.3,1.3784,1.394,1.1154,-451.3937,961.1622,0.48517
755.2944,322.387,423.914,90.0909,129.25,5.4919,2331.3799,1.3724,1.3935,1.1146,-451.3579,939.3899,0.45921
755.4468,332.7346,429.9374,93.8603,136.99,5.4717,2338.3901,1.3849,1.4121,1.1741,-451.875,950.7296,0.44029
755.5992,339.7263,426.4131,94.4013,144.69,5.4337,2340.6602,1.3992,1.4252,1.1612,-452.0375,986.5634,0.41861
755.7516,335.5312,425.3878,95.7613,118.76,5.7762,2305.03,1.4018,1.4258,1.1525,-452.7329,956.1729,0.43286
755.904,335.8109,423.4654,98.5475,72.24,6.6083,2251.5,1.4011,1.426,1.1437,-453.5398,936.6683,0.42509
756.0564,332.1754,417.6663,99.2685,30.43,7.1816,2210.6499,1.4128,1.4432,1.1262,-453.8875,947.1009,0.44291
756.2088,328.8192,411.707,97.7933,42.41,6.9046,2229.29,1.444,1.4813,1.1421,-453.6364,972.502,0.4271
756.3612,328.8192,402.9602,94.5155,83.54,6.2846,2273.25,1.5015,1.5489,1.1847,-453.1534,973.8628,0.43329
756.5136,328.2599,407.9904,91.4508,118.64,6.0641,2304.6301,1.4737,1.5296,1.2263,-452.5171,946.6473,0.38441
756.666,322.387,422.0557,91.779,128.27,6.4238,2310.5,1.4157,1.4731,1.1725,-452.3563,929.8644,0.42636
756.8184,324.3445,417.1216,92.9262,125.9,6.9041,2298.21,1.4198,1.4836,1.1194,-452.2159,994.9548,0.40009
756.9708,334.4126,408.471,94.7289,127.3,7.3387,2282.78,1.4552,1.5312,0.8021,-451.8068,1002.8928,0.44528
757.1232,328.2599,408.5671,89.3205,135.76,7.7285,2261.49,1.4428,1.5327,0.4991,-451.35,950.0493,0.42211
757.2756,328.5396,415.5837,86.2065,146.44,8.0746,2236.96,1.4442,1.5443,0.4128,-451.2443,968.8733,0.4544
757.428,329.3786,430.5461,88.1732,151.88,8.3785,2185.99,1.3793,1.4771,0.3695,-450.8977,988.8314,0.44087
757.5804,362.3793,437.755,88.501,154.23,8.6319,2128.5999,1.3249,1.4141,0.2647,-450.3693,937.5756,0.44521
757.7328,382.5151,434.3268,90.3037,147.35,8.8241,2066.2,1.3551,1.4069,0.1734,-449.8813,958.8943,0.46507
757.8852,464.4576,436.8259,83.912,117.56,8.9286,2008.7,1.3596,1.3991,0.1422,-449.5682,996.7692,0.44935
758.0376,499.9754,439.7094,86.0427,121.57,8.9897,2031.3499,1.3702,1.4045,0.1495,-449.2727,970.2341,0.44262
758.19,476.2036,438.3318,84.9611,127.7,9.0596,2061.8999,1.4577,1.4261,0.1785,-448.9659,932.5859,0.49607
758.3424,508.9246,435.1599,88.239,162.34,9.1391,2108.49,1.5014,1.3836,0.1939,-448.7875,957.9872,0.50796
758.4948,515.3569,429.9374,90.5333,156.46,9.2433,2122.9602,1.4603,1.3519,0.1781,-448.5375,968.8733,0.53237
758.6472,513.1196,427.5665,91.9424,149.09,9.3971,2138.8098,1.5941,1.4512,0.1811,-448.5284,939.8434,0.53482
758.7996,526.8232,436.5696,90.205,126.54,9.5575,2116.1001,1.4626,1.3239,0.1764,-448.5562,964.791,0.4667
758.952,531.8572,440.4464,91.1885,111.39,9.6393,2057.0601,1.4497,1.3211,0.1733,-448.5966,969.7805,0.47166
759.1044,520.1112,428.3354,91.0412,82.88,9.6023,1980.1,1.489,1.3517,0.1493,-448.675,944.6061,0.48351
759.2568,515.3569,422.3761,89.8285,54.48,9.5026,1928.5901,1.4812,1.3454,0.1378,-448.6364,987.6973,0.54786
759.4092,521.5095,433.1734,86.944,25.1,9.4075,1895.8,1.4196,1.297,0.1295,-448.0313,967.059,0.55147
759.5616,527.6624,444.195,85.7804,19.67,9.3034,1890.38,1.4056,1.2856,0.1291,-446.9943,932.1324,0.48805
759.714,478.7206,432.7249,82.8466,54.33,9.2301,1951.89,1.5254,1.4014,0.1354,-445.7813,977.4916,0.48368
759.8664,443.4825,412.6682,84.2889,85.11,9.2096,1997.04,1.5523,1.417,0.1387,-444.9943,987.6973,0.45262
760.0188,468.0933,417.0896,82.3222,108.1,9.2439,2031.22,1.4545,1.3774,0.1506,-444.4625,943.0186,0.4508
760.1712,487.6701,435.7365,86.8292,90.63,9.3022,1992.9,1.4032,1.415,0.1467,-443.675,946.6473,0.45463
760.3236,456.9066,442.2406,85.5673,72.25,9.3204,1936.91,1.356,1.3595,0.1337,-441.7159,1045.5303,0.50957
760.476,461.1017,437.3706,89.1728,47.0,9.2836,1891.52,1.4232,1.3918,0.1157,-441.7813,1006.5215,0.51967
760.6284,444.3217,424.9072,91.5165,50.16,9.2074,1886.5,1.43,1.4219,0.1097,-441.3977,969.7805,0.52932
760.7808,472.8477,427.182,91.9262,51.13,9.1304,1889.7001,1.3899,1.3954,0.1093,-441.1313,1000.8517,0.49259
760.9332,480.119,442.7852,93.254,49.81,9.0357,1893.63,1.3117,1.3467,0.1093,-440.7386,1009.0161,0.50621
761.0856,473.407,445.4445,90.7299,41.03,8.9426,1908.99,1.336,1.3511,0.1157,-441.0125,976.1308,0.47683
761.238,451.0337,435.7686,91.0577,57.32,8.8621,1959.89,1.3693,1.355,0.1242,-441.5227,957.0799,0.49644
761.3904,473.6866,424.8752,86.3704,86.98,8.8255,2011.73,1.3794,1.3791,0.1381,-441.6,965.0178,0.4702
761.5428,466.9747,423.5616,87.2719,112.43,8.8506,2049.05,1.3922,1.417,0.1562,-441.1079,937.3486,0.51245
761.6952,464.1779,430.1937,90.5005,106.84,8.9348,2024.9301,1.375,1.3941,0.1533,-440.8188,925.782,0.56429
761.8476,459.1439,438.9405,96.1544,94.41,8.9757,1992.33,1.3185,1.3351,0.1341,-440.2329,954.812,0.52855
762.0,465.2968,432.3724,98.3179,87.8,8.9363,1981.5,1.3451,1.3675,0.1286,-440.025,964.3374,0.48085
762.1524,463.0593,421.9276,96.0726,90.92,8.8266,2008.0499,1.3488,1.3789,0.1286,-439.9204,931.6787,0.46476
762.3048,477.3224,425.9325,94.7454,116.34,8.7184,2066.6899,1.3495,1.3785,0.1623,-439.65,952.0904,0.45389
762.4572,465.2968,421.9276,91.8605,137.92,8.6985,2102.21,1.4395,1.4647,0.1611,-439.7898,949.3688,0.46786
762.6096,498.8565,419.6207,95.3022,143.81,8.808,2097.04,1.4544,1.4624,0.1884,-439.7437,946.6473,0.45857
762.762,485.7122,431.0268,93.3189,140.08,9.0154,2078.8101,1.3366,1.3497,0.1553,-439.7159,928.9572,0.47095
762.9144,502.7719,433.8462,95.1219,138.7,9.2747,2076.28,1.4475,1.4281,0.178,-439.5125,954.812,0.46272
763.0668,466.9747,428.3995,92.9916,142.56,9.4955,2072.5601,1.3758,1.3495,0.1808,-439.3182,995.6353,0.43089
763.2192,467.534,436.7939,90.6479,131.35,9.6564,2046.55,1.3638,1.3343,0.1524,-438.8,985.4294,0.45048
763.3716,489.348,434.0705,87.7634,110.04,9.6941,2022.47,1.4293,1.4426,0.1434,-439.0171,971.1412,0.46325
763.524,474.2459,427.8869,88.5172,98.74,9.6403,2044.4701,1.3431,1.3693,0.1398,-439.0688,953.4512,0.50391
763.6764,437.8894,443.5862,93.385,97.47,9.5669,2089.23,1.3706,1.3589,0.163,-439.0739,976.1308,0.52612
763.8288,428.9399,436.8259,100.2685,99.09,9.546,2105.1599,1.4251,1.4062,0.2004,-438.875,1008.3358,0.50663
763.9812,473.1273,428.1111,100.0878,100.68,9.597,2093.4802,1.3907,1.4145,0.1949,-439.1477,985.8829,0.52206
764.1336,451.3133,432.5005,100.0551,100.28,9.6658,2059.0,1.4096,1.4593,0.1655,-439.4375,955.2655,0.51026
764.286,460.2628,423.7538,97.3182,112.71,9.7049,2062.05,1.4658,1.4833,0.1438,-439.4716,962.7499,0.56028
764.4384,446.2793,417.442,98.5478,129.69,9.7524,2089.0701,1.4707,1.4779,0.1503,-439.4546,970.461,0.51576
764.5908,480.9579,423.2732,100.0227,141.49,9.8497,2107.21,1.4557,1.4697,0.1614,-439.175,949.3688,0.51888
764.7432,455.788,429.2325,97.0235,136.06,9.9489,2092.46,1.4283,1.4523,0.1514,-438.8579,962.5231,0.52983
764.8956,463.0593,427.0859,92.3688,128.57,9.997,2088.1802,1.475,1.4582,0.1514,-438.8011,978.3987,0.52292
765.048,436.2112,418.4352,88.927,121.56,9.9987,2100.4099,1.5092,1.4948,0.1611,-438.7898,969.7805,0.51815
765.2004,397.8969,421.447,92.0411,111.46,9.9956,2106.8999,1.4441,1.4254,0.177,-438.575,946.874,0.50088
765.3528,426.4228,429.4889,94.7452,97.43,9.9924,2100.9299,1.4249,1.4229,0.1699,-438.6193,943.9257,0.51437
765.5052,428.9399,426.9257,90.9759,80.96,9.9918,2071.52,1.4572,1.4879,0.167,-438.7313,959.5746,0.53144
765.6576,409.9228,431.2831,90.4842,65.24,9.964,2031.8301,1.3935,1.4164,0.1461,-438.8693,959.3478,0.57185
765.81,432.0164,429.1685,88.5013,50.37,9.8643,2000.34,1.3936,1.4024,0.1265,-438.9602,941.2042,0.59741
765.9624,432.5757,426.2849,89.4846,42.85,9.684,2010.83,1.3469,1.3647,0.1409,-439.1932,938.0291,0.51543
766.1148,449.6354,432.5646,87.5178,47.12,9.4741,2052.01,1.3929,1.3983,0.1443,-439.175,951.1832,0.54374
766.2672,472.8477,431.3151,91.451,53.45,9.2963,2085.46,1.405,1.3908,0.1849,-439.375,956.3996,0.55173
766.4196,464.7372,422.1839,92.9914,56.55,9.1221,2109.2898,1.4313,1.3935,0.1705,-439.8312,966.1517,0.55978
766.572,479.2799,416.2566,90.0414,62.25,8.8306,2142.3098,1.4918,1.4155,0.2449,-439.8125,931.9055,0.56038
766.7244,452.1523,421.6392,87.9112,66.88,8.3693,2171.8198,1.4653,1.3791,0.2578,-439.8693,944.3793,0.47888
766.8768,379.7186,426.8296,85.387,75.31,7.8552,2205.1499,1.465,1.3758,0.3294,-439.4375,969.7805,0.47141
767.0292,338.0481,426.2849,89.812,73.3,7.4264,2226.6799,1.3775,1.3439,0.3689,-439.3182,967.059,0.46531
767.1816,353.4298,423.946,89.6315,65.38,7.0741,2251.6501,1.3314,1.3775,0.3043,-438.7443,975.904,0.51093
767.334,363.7775,418.1148,89.9595,55.41,6.7905,2270.9099,1.3667,1.4452,0.4054,-438.7437,953.4512,0.50498
767.4864,335.5312,419.845,84.5184,40.83,6.6194,2271.1001,1.3152,1.3893,0.4011,-438.2557,969.3269,0.54347
767.6388,373.8456,430.8025,83.0598,34.35,6.4358,2276.95,1.3268,1.4078,0.6633,-437.4091,992.0065,0.53353
767.7912,334.4126,432.5005,81.257,27.59,5.98,2286.8501,1.4497,1.5522,0.6756,-437.2813,958.4407,0.52634
767.9436,331.6158,404.7864,83.7808,23.56,5.1011,2307.4099,1.6517,1.7641,0.7865,-437.2784,950.276,0.46094
768.096,361.2607,364.0323,80.9946,14.69,4.2106,2313.4502,1.814,1.9582,1.1874,-436.8864,1003.3464,0.39184
768.2484,327.7006,353.6515,80.5028,6.41,3.5364,2311.4199,1.8686,2.0216,1.131,-436.3,968.8733,0.3877
768.4008,327.421,358.0729,76.7172,1.11,3.2279,2300.71,1.9907,2.1434,1.1862,-435.9091,940.297,0.37159
768.5532,326.3021,357.6884,80.6506,0.2,3.0697,2302.9001,1.9881,2.1608,1.2161,-435.325,973.6359,0.37234
768.7056,328.2599,358.9059,83.1089,-0.72,3.0462,2300.5901,1.9871,2.1748,1.2233,-435.1,970.2341,0.35946
768.858,330.2175,360.3798,84.01,0.51,3.1074,2304.0,1.9833,2.1716,1.235,-435.2159,950.5028,0.35452
769.0104,332.7346,362.0458,79.0936,-0.7,3.213,2295.8301,1.916,2.0799,1.2028,-435.1063,954.812,0.35286
769.1628,332.1754,363.4235,82.3877,-2.7,3.3398,2288.3601,1.8407,2.0117,1.212,-435.0625,972.502,0.37278
769.3152,333.294,365.0896,84.7476,-3.57,3.4523,2292.02,1.7044,1.8535,1.0461,-434.95,969.3269,0.38582
769.4676,333.8533,367.4605,83.4855,-4.73,3.514,2295.0798,1.7823,1.9344,1.0758,-434.7329,942.5649,0.39048
769.62,332.7346,366.4673,81.3225,-3.92,3.4482,2294.9199,1.8997,2.0423,1.1197,-434.3813,965.2444,0.37051
769.7724,334.4126,363.5837,85.7477,-2.56,3.2958,2290.6499,2.0258,2.1775,1.3741,-434.2273,986.1098,0.36441
