DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RESERVOIR_CLASS,PHIE_DEN.1,PHIT_DEN.1,GR_MovingAvg_5,GR_MovingAvg_10,PHIE_DEN.2,PHIT_DEN.2,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,SWE_INDO,GR_RAW,GR_RAW_NORM,VSH_DN,VSH_DIFF,A,M,N,RTSH,RW,RWA,R0,RTR0,GROUP_ID,RT_R0_GRAD_x,PHIE_RTR0_GRAD_x,FLUID_RTROPHIE_x,RT_R0_GRAD_y,PHIE_RTR0_GRAD_y,FLUID_RTROPHIE_y
1571.7012,ABAB,ABB-035,11.153,-16.17,16.4144,2.44,0.2613,2.39,Lower_BTL,80.02028169014085,0.0,0.0,2.39,0.2613,0.2265291880729138,0.2265291880729138,0.2265291880729138,0.2265291880729138,2.7970943163800124,4,0.2265291880729138,0.2265291880729138,17.566979999999994,17.63197,0.2265291880729138,0.2265291880729138,1,,,,,1.2951379310344828,1.0,0.1252097542394954,0.1252097542394954,0.1252097542394954,1.0,,80.02028169014085,0.3932479926652405,-0.3932479926652405,1,1.8,1.8,1,1,0.1685052084895446,14.480264567913324,-12.040264567913324,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1571.8536,ABAB,ABB-035,11.002,-16.089,13.4308,2.57,0.2608,2.38,Lower_BTL,75.81802816901407,0.0,0.0,2.38,0.2608,0.2290102845196143,0.2290102845196143,0.2290102845196143,0.2290102845196143,2.789907144403547,4,0.2290102845196143,0.2290102845196143,14.324759999999998,15.31746,0.2290102845196143,0.2290102845196143,1,,,,,1.2951379310344828,1.0,0.1347854757684895,0.1347854757684895,0.1347854757684895,1.0,,75.81802816901407,0.3799155391326089,-0.3799155391326089,1,1.8,1.8,1,1,0.180997300958408,14.199106762318891,-11.629106762318893,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.006,ABAB,ABB-035,10.997,-16.114,11.7891,2.705,0.254,2.375,Lower_BTL,73.50577464788732,0.0,0.0,2.375,0.254,0.2268293572366802,0.2268293572366802,0.2268293572366802,0.2268293572366802,2.778391371774976,4,0.2268293572366802,0.2268293572366802,11.222939999999998,12.781249999999998,0.2268293572366802,0.2268293572366802,1,,,,,1.2951379310344828,1.0,0.1391764625084168,0.1391764625084168,0.1391764625084168,1.0,,73.50577464788732,0.3569166226766314,-0.3569166226766314,1,1.8,1.8,1,1,0.1872517741863502,14.445791030572682,-11.740791030572682,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.1584,ABAB,ABB-035,10.992,-16.339,8.6555,2.848,0.2281,2.338,Lower_BTL,69.09225352112676,0.0,0.0,2.338,0.2281,0.2232144876281404,0.2232144876281404,0.2232144876281404,0.2232144876281404,2.722483206354495,4,0.2232144876281404,0.2232144876281404,8.370719999999997,10.351339999999999,0.2232144876281404,0.2232144876281404,1,,,,,1.2951379310344828,1.0,0.1419007669232415,0.1419007669232415,0.1419007669232415,1.0,,69.09225352112676,0.2476168977301141,-0.2476168977301141,1,1.8,1.8,1,1,0.1915315251367612,14.86961479561348,-12.02161479561348,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.3108,ABAB,ABB-035,10.971,-16.843,5.8249,3.026,0.2021,2.428,Lower_BTL,65.10549295774648,0.0,0.0,2.428,0.2021,0.1851406998302696,0.1851406998302696,0.1851406998302696,0.1851406998302696,2.7524497783881907,3,0.1851406998302696,0.1851406998302696,5.508699999999998,7.680329999999998,0.1851406998302696,0.1851406998302696,1,,,,,1.2951379310344828,1.0,0.1037224402480006,0.1037224402480006,0.1037224402480006,1.0,,65.10549295774648,0.2915559969994168,-0.2915559969994168,1,1.8,1.8,1,1,0.1453357129895686,20.820760002857583,-17.794760002857583,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.4632,ABAB,ABB-035,10.95,-17.466,2.1533,3.204,0.1762,2.462,Lower_BTL,59.93422535211268,0.0,0.0,2.462,0.1762,0.1622764720690202,0.1622764720690202,0.1622764720690202,0.1622764720690202,2.745205848056896,3,0.1622764720690202,0.1622764720690202,3.135699999999998,5.265719999999999,0.1622764720690202,0.1622764720690202,1,,,,,1.2951379310344828,1.0,0.0843730254524846,0.0843730254524846,0.0843730254524846,1.0,,59.93422535211268,0.2680646236768262,-0.2680646236768262,1,1.8,1.8,1,1,0.121381503009042,26.396114074821806,-23.19211407482181,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.6156,ABAB,ABB-035,10.929,-18.037,-0.8793,3.386,0.1611,2.504,Lower_BTL,,0.0,0.0,2.504,0.1611,0.1432387480212127,0.1432387480212127,0.1432387480212127,0.1432387480212127,2.755448202782679,2,0.1432387480212127,0.1432387480212127,1.035899999999998,3.4049099999999988,0.1432387480212127,0.1432387480212127,1,,,,,1.2951379310344828,1.0,0.0694717096328416,0.0694717096328416,0.0694717096328416,1.0,,,0.2811720334509489,-0.2811720334509489,1,1.8,1.8,1,1,0.1024697987604271,33.04388259721693,-29.65788259721693,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.768,ABAB,ABB-035,10.908,-18.262,-0.0759,3.572,0.1601,2.521,Lower_BTL,,0.0,0.0,2.521,0.1601,0.1383340963489693,0.1383340963489693,0.1383340963489693,0.1383340963489693,2.765185315509473,2,0.1383340963489693,0.1383340963489693,-0.691500000000002,2.0436899999999985,0.1383340963489693,0.1383340963489693,1,,,,,1.2951379310344828,1.0,0.0683549429437141,0.0683549429437141,0.0683549429437141,1.0,,,0.2992241546967465,-0.2992241546967465,1,1.8,1.8,1,1,0.1015275900817493,35.18255478263445,-31.61055478263445,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1572.9204,ABAB,ABB-035,10.9,-18.92,-1.8435,3.765,0.1593,2.532,Lower_BTL,,0.0,0.0,2.532,0.1593,0.135084324843203,0.135084324843203,0.135084324843203,0.135084324843203,2.7712709388950203,2,0.135084324843203,0.135084324843203,-1.560900000000002,1.0478799999999986,0.135084324843203,0.135084324843203,1,,,,,1.2951379310344828,1.0,0.0687028721910651,0.0687028721910651,0.0687028721910651,1.0,,,0.3105235740282833,-0.3105235740282833,1,1.8,1.8,1,1,0.1025306952395786,36.72071072182339,-32.95571072182339,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.0728,ABAB,ABB-035,10.892,-19.699,-2.8121,3.872,0.1544,2.549,Lower_BTL,,0.0,0.0,2.549,0.1544,0.1281351378952833,0.1281351378952833,0.1281351378952833,0.1281351378952833,2.776651482731684,2,0.1281351378952833,0.1281351378952833,-1.4213200000000021,0.6076699999999986,0.1281351378952833,0.1281351378952833,1,,,,,1.2951379310344828,1.0,0.0635728717176523,0.0635728717176523,0.0635728717176523,1.0,,,0.3188508876726029,-0.3188508876726029,1,1.8,1.8,1,1,0.0958822422663388,40.382868698924185,-36.510868698924185,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.2252,ABAB,ABB-035,10.897,-20.583,-2.1937,3.914,0.1504,2.556,Lower_BTL,,0.0,0.0,2.556,0.1504,0.1242351925817994,0.1242351925817994,0.1242351925817994,0.1242351925817994,2.776732733286198,2,0.1242351925817994,0.1242351925817994,-1.039940000000002,0.2962599999999986,0.1242351925817994,0.1242351925817994,1,,,,,1.2951379310344828,1.0,0.0604101753588251,0.0604101753588251,0.0604101753588251,1.0,,,0.3173367043591808,-0.3173367043591808,1,1.8,1.8,1,1,0.0916771637480605,42.69329285487197,-38.77929285487197,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.3776,ABAB,ABB-035,10.902,-21.473,-0.1814,3.957,0.1529,2.543,Lower_BTL,,0.0,0.0,2.543,0.1529,0.128866224976629,0.128866224976629,0.128866224976629,0.128866224976629,2.771254937232349,2,0.128866224976629,0.128866224976629,0.17943999999999782,0.43304999999999855,0.128866224976629,0.128866224976629,1,,,,,1.2951379310344828,1.0,0.0657119360895003,0.0657119360895003,0.0657119360895003,1.0,,,0.3078591670602619,-0.3078591670602619,1,1.8,1.8,1,1,0.0989957252891104,39.97142289168392,-36.014422891683914,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.53,ABAB,ABB-035,10.907,-20.726,1.831,3.977,0.1565,2.516,Lower_BTL,59.48028169014084,0.0,0.0,2.516,0.1565,0.1376820317757414,0.1376820317757414,0.1376820317757414,0.1376820317757414,2.7580521986824027,2,0.1376820317757414,0.1376820317757414,1.2840199999999977,1.0884399999999985,0.1376820317757414,0.1376820317757414,1,,,,,1.2951379310344828,1.0,0.0753893716324854,0.0753893716324854,0.0753893716324854,1.0,,59.48028169014084,0.2842045675548021,-0.2842045675548021,1,1.8,1.8,1,1,0.112081689871942,35.48304816374456,-31.50604816374456,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.6824,ABAB,ABB-035,10.912,-19.979,4.2534,3.966,0.1622,2.488,Lower_BTL,62.892112676056335,0.0,0.0,2.488,0.1622,0.1479499271525023,0.1479499271525023,0.1479499271525023,0.1479499271525023,2.746376237052827,2,0.1479499271525023,0.1479499271525023,2.426999999999998,1.7956299999999985,0.1479499271525023,0.1479499271525023,1,,,,,1.2951379310344828,1.0,0.0868124916256123,0.0868124916256123,0.0868124916256123,1.0,,62.892112676056335,0.2645778345789461,-0.2645778345789461,1,1.8,1.8,1,1,0.1272211362452778,31.174065230432248,-27.208065230432247,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.8348,ABAB,ABB-035,10.917,-19.251,2.7108,3.955,0.1749,2.474,Lower_BTL,60.71943661971831,0.0,0.0,2.474,0.1749,0.1584430896141891,0.1584430896141891,0.1584430896141891,0.1584430896141891,2.751515532472125,3,0.1584430896141891,0.1584430896141891,3.5981999999999976,2.6930199999999984,0.1584430896141891,0.1584430896141891,1,,,,,1.2951379310344828,1.0,0.0992871610168677,0.0992871610168677,0.0992871610168677,1.0,,60.71943661971831,0.2793258411357766,-0.2793258411357766,1,1.8,1.8,1,1,0.143521984999565,27.55675376153686,-23.601753761536862,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1573.9872,ABAB,ABB-035,10.921,-18.944,3.5212,3.924,0.2005,2.466,Lower_BTL,61.860845070422535,0.0,0.0,2.466,0.2005,0.1741645167241946,0.1741645167241946,0.1741645167241946,0.1741645167241946,2.7751719678898783,3,0.1741645167241946,0.1741645167241946,4.631199999999998,3.968709999999999,0.1741645167241946,0.1741645167241946,1,,,,,1.2951379310344828,1.0,0.1190277863477703,0.1190277863477703,0.1190277863477703,1.0,,61.860845070422535,0.3334919289861919,-0.3334919289861919,1,1.8,1.8,1,1,0.1688326436786069,23.24195081295891,-19.31795081295891,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1574.1396,ABAB,ABB-035,10.926,-18.637,5.6746,3.855,0.2172,2.451,Lower_BTL,64.8938028169014,0.0,0.0,2.451,0.2172,0.1869447555639334,0.1869447555639334,0.1869447555639334,0.1869447555639334,2.7846265797183443,3,0.1869447555639334,0.1869447555639334,5.206599999999998,5.461399999999999,0.1869447555639334,0.1869447555639334,1,,,,,1.2951379310344828,1.0,0.1347258569946706,0.1347258569946706,0.1347258569946706,1.0,,64.8938028169014,0.3570055288528324,-0.3570055288528324,1,1.8,1.8,1,1,0.188411886311765,20.460492570097905,-16.605492570097905,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1574.292,ABAB,ABB-035,10.93,-18.331,6.996,3.766,0.242,2.419,Lower_BTL,66.7549295774648,0.0,0.0,2.419,0.242,0.2085563735631436,0.2085563735631436,0.2085563735631436,0.2085563735631436,2.792926182738313,4,0.2085563735631436,0.2085563735631436,6.653399999999998,7.090599999999999,0.2085563735631436,0.2085563735631436,1,,,,,1.2951379310344828,1.0,0.1638050357520466,0.1638050357520466,0.1638050357520466,1.0,,66.7549295774648,0.3801711443891868,-0.3801711443891868,1,1.8,1.8,1,1,0.2241210020525492,16.803422996997813,-13.037422996997812,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1574.4444,ABAB,ABB-035,10.921,-18.024,7.1304,3.666,0.256,2.378,Lower_BTL,66.94422535211268,0.0,0.0,2.378,0.256,0.2270537790009562,0.2270537790009562,0.2270537790009562,0.2270537790009562,2.782788973622144,4,0.2270537790009562,0.2270537790009562,8.4958,9.344289999999997,0.2270537790009562,0.2270537790009562,1,,,,,1.2951379310344828,1.0,0.1889948324358828,0.1889948324358828,0.1889948324358828,1.0,,66.94422535211268,0.3655294084960965,-0.3655294084960965,1,1.8,1.8,1,1,0.2542284694149242,14.420100189553324,-10.754100189553323,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1574.5968,ABAB,ABB-035,10.88,-17.717,9.9448,3.486,0.2568,2.316,Lower_BTL,70.9081690140845,0.0,0.0,2.316,0.2568,0.2444452958506,0.2444452958506,0.2444452958506,0.2444452958506,2.7417666686114366,4,0.2444452958506,0.2444452958506,10.582999999999998,12.192879999999999,0.2444452958506,0.2444452958506,1,,,,,1.2951379310344828,1.0,0.2083007102849169,0.2083007102849169,0.2083007102849169,1.0,,70.9081690140845,0.2925930041952601,-0.2925930041952601,1,1.8,1.8,1,1,0.2760923758878065,12.626208850535512,-9.140208850535512,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1574.7492,ABAB,ABB-035,10.822,-17.97,12.7332,3.282,0.2623,2.345,Lower_BTL,74.83549295774648,0.0,0.0,2.345,0.2623,0.2393907802322799,0.2393907802322799,0.2393907802322799,0.2393907802322799,2.768319348548976,4,0.2393907802322799,0.2393907802322799,14.057379999999998,15.51977,0.2393907802322799,0.2393907802322799,1,,,,,1.2951379310344828,1.0,0.1880846776568411,0.1880846776568411,0.1880846776568411,1.0,,74.83549295774648,0.3413559581029645,-0.3413559581029645,1,1.8,1.8,1,1,0.2503409713983366,13.110119297163546,-9.828119297163546,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1574.9016,ABAB,ABB-035,10.765,-18.151,16.1106,3.147,0.2873,2.316,Lower_BTL,79.59239436619718,0.0,0.0,2.316,0.2873,0.2604412568845706,0.2604412568845706,0.2604412568845706,0.2604412568845706,2.779439445819114,4,0.2604412568845706,0.2604412568845706,19.179159999999996,18.954649999999997,0.2604412568845706,0.2604412568845706,1,,,,,1.2951379310344828,1.0,0.213459903161124,0.213459903161124,0.213459903161124,1.0,,79.59239436619718,0.3686459867196398,-0.3686459867196398,1,1.8,1.8,1,1,0.2793665158953815,11.264771620584993,-8.117771620584993,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.054,ABAB,ABB-035,10.738,-18.319,24.3679,3.093,0.2984,2.308,Lower_BTL,91.22239436619718,0.0,0.0,2.308,0.2984,0.2684386320550186,0.2684386320550186,0.2684386320550186,0.2684386320550186,2.7879566326394247,4,0.2684386320550186,0.2684386320550186,24.386139999999997,21.44434,0.2684386320550186,0.2684386320550186,1,,,,,1.2951379310344828,1.0,0.222879412362409,0.222879412362409,0.222879412362409,1.0,,91.22239436619718,0.3866557386158415,-0.3866557386158415,1,1.8,1.8,1,1,0.2899352039573017,10.667900819851804,-7.574900819851805,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.2064,ABAB,ABB-035,10.935,-18.488,32.7393,3.076,0.2974,2.236,Lower_BTL,103.0130985915493,0.0,0.0304366666666666,2.229282082311969,0.2957487735028483,0.2800394104696657,0.2828928479696657,0.2800394104696657,0.2828928479696657,2.728535869188383,4,0.2800394104696657,0.2828928479696657,29.4135,23.04663,0.2800394104696657,0.2828928479696657,1,,,,,1.2951379310344828,1.0,0.2503681380615374,0.249896318059863,0.2508654634614532,1.0,,103.0130985915493,0.2971452782485485,-0.2667086115818819,1,1.8,1.8,1,1,0.3111578841237944,8.1563056033903,-5.080305603390299,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.3588,ABAB,ABB-035,11.132,-18.671,35.9797,3.117,0.2894,2.365,Lower_BTL,107.57704225352111,0.0,0.0664411111111111,2.358950575039604,0.2850871158517644,0.2309943959210816,0.2372232500877482,0.2309943959210816,0.2372232500877482,2.805756484404373,4,0.2309943959210816,0.2372232500877482,32.305679999999995,24.119719999999997,0.2309943959210816,0.2372232500877482,1,,,,,1.2951379310344828,1.0,0.1805941778913901,0.1793827056047217,0.1819133887573169,1.0,,107.57704225352111,0.4331022698858115,-0.3666611587747004,1,1.8,1.8,1,1,0.2229561215749485,8.642746788290507,-5.525746788290507,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.5112,ABAB,ABB-035,11.29,-18.924,37.87,3.157,0.2726,2.415,Lower_BTL,110.2394366197183,0.0,0.0874444444444444,2.41164617070498,0.2651832460732984,0.203140853126249,0.2113387697929157,0.203140853126249,0.2113387697929157,2.815870958332621,4,0.203140853126249,0.2113387697929157,32.03588,24.924509999999998,0.203140853126249,0.2113387697929157,1,,,,,1.2951379310344828,1.0,0.1452285064789446,0.1437588644546948,0.146845119395105,1.0,,110.2394366197183,0.451639207623705,-0.3641947631792606,1,1.8,1.8,1,1,0.1791883091953667,8.883243865282731,-5.726243865282731,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.6636,ABAB,ABB-035,10.974,-18.716,30.5715,3.211,0.238,2.372,Lower_BTL,99.95985915492956,0.0,0.00635,2.3715015347456347,0.237284255019373,0.2176149573573575,0.2182102698573575,0.2176149573573575,0.2182102698573575,2.756096600173188,4,0.2176149573573575,0.2182102698573575,29.060279999999995,25.631399999999996,0.2176149573573575,0.2182102698573575,1,,,,,1.2951379310344828,1.0,0.1532463409502955,0.1532274545774459,0.1532655330357316,1.0,,99.95985915492956,0.313394271108271,-0.307044271108271,1,1.8,1.8,1,1,0.2062908864241892,14.802130271954828,-11.591130271954828,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.816,ABAB,ABB-035,10.658,-17.645,23.0189,3.292,0.2049,2.465,Lower_BTL,89.32239436619719,0.0,0.0,2.465,0.2049,0.176744417010788,0.176744417010788,0.176744417010788,0.176744417010788,2.7795202732554047,3,0.176744417010788,0.176744417010788,25.462879999999995,26.05369,0.176744417010788,0.176744417010788,1,,,,,1.2951379310344828,1.0,0.1028374348052391,0.1028374348052391,0.1028374348052391,1.0,,89.32239436619719,0.3432549384602557,-0.3432549384602557,1,1.8,1.8,1,1,0.1454394066689524,22.63485581657531,-19.34285581657531,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1575.9684,ABAB,ABB-035,10.465,-16.631,17.8613,3.468,0.1608,2.547,Lower_BTL,82.05816901408451,0.0,0.0,2.547,0.1608,0.1320269689462408,0.1320269689462408,0.1320269689462408,0.1320269689462408,2.7823134413771715,2,0.1320269689462408,0.1320269689462408,21.849299999999992,25.585779999999996,0.1320269689462408,0.1320269689462408,1,,,,,1.2951379310344828,1.0,0.0604511259950285,0.0604511259950285,0.0604511259950285,1.0,,82.05816901408451,0.3323924096352069,-0.3323924096352069,1,1.8,1.8,1,1,0.0906299758122987,38.26548522072299,-34.79748522072299,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1576.1208,ABAB,ABB-035,10.407,-16.249,17.9927,3.711,0.1541,2.555,Lower_BTL,82.24323943661972,0.0,0.0,2.555,0.1541,0.1264471183155632,0.1264471183155632,0.1264471183155632,0.1264471183155632,2.780086852900715,2,0.1264471183155632,0.1264471183155632,19.8017,23.97807,0.1264471183155632,0.1264471183155632,1,,,,,1.2951379310344828,1.0,0.0593347104131805,0.0593347104131805,0.0593347104131805,1.0,,82.24323943661972,0.3253542355458005,-0.3253542355458005,1,1.8,1.8,1,1,0.0897278041816837,41.35841764817791,-37.64741764817792,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1576.2732,ABAB,ABB-035,10.349,-16.047,19.8021,3.864,0.1514,2.54,Lower_BTL,84.79169014084508,0.0,0.0,2.54,0.1514,0.1288278130890493,0.1288278130890493,0.1288278130890493,0.1288278130890493,2.767733202618204,2,0.1288278130890493,0.1288278130890493,19.135679999999997,21.789759999999998,0.1288278130890493,0.1288278130890493,1,,,,,1.2951379310344828,1.0,0.0641292833633863,0.0641292833633863,0.0641292833633863,1.0,,84.79169014084508,0.3004931514461145,-0.3004931514461145,1,1.8,1.8,1,1,0.0966172027873289,39.99287796092924,-36.128877960929245,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
