STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_DN,VSH_GR
ABAB,ABB-137,1403.604,9.244,-8.397,79.753,1.332,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1403.7564,9.259,-8.417,79.753,1.313,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1403.9088,9.274,-8.437,79.753,1.294,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.0612,9.289,-8.458,79.753,1.275,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.2136,9.303,-8.478,79.753,1.28,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.366,9.373,-8.394,79.753,1.285,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.5184,9.443,-8.31,79.753,1.29,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.6708,9.514,-8.226,79.753,1.303,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.8232,9.583,-8.142,79.753,1.317,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1404.9756,9.636,-8.129,79.753,1.331,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1405.128,9.688,-8.115,79.753,1.329,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1405.2804,9.74,-8.101,79.753,1.329,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1405.4328,9.685,-8.088,79.753,1.33,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1405.5852,9.63,-8.074,79.753,1.331,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1405.7376,9.583,-8.061,79.753,1.326,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1405.89,9.536,-7.981,79.753,1.321,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.0424,9.536,-7.901,79.753,1.316,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.1948,9.536,-7.822,79.753,1.289,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.3472,9.577,-7.742,79.753,1.262,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.4996,9.618,-7.663,79.753,1.236,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.652,9.659,-7.583,79.753,1.209,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.8044,9.681,-7.503,79.753,1.183,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1406.9568,9.703,-7.482,79.753,1.156,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1407.1092,9.724,-7.461,79.753,1.146,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1407.2616,9.746,-7.44,79.753,1.135,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1407.414,9.712,-7.418,79.753,1.125,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1407.5664,9.678,-7.397,79.753,1.128,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1407.7188,9.639,-7.376,79.753,1.133,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1407.8712,9.601,-7.354,79.753,1.166,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.0236,9.562,-7.365,79.753,1.2,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.176,9.527,-7.376,79.753,1.235,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.3284,9.493,-7.387,79.753,1.264,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.4808,9.458,-7.398,79.753,1.294,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.6332,9.452,-7.409,79.753,1.325,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.7856,9.445,-7.42,79.753,1.357,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1408.938,9.439,-7.589,79.753,1.339,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1409.0904,9.433,-7.758,79.753,1.305,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1409.2428,9.427,-7.927,79.753,1.271,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1409.3952,9.464,-8.096,79.753,1.251,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1409.5476,9.502,-8.265,79.753,1.232,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1409.7,9.539,-8.215,79.753,1.213,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1409.8524,9.576,-8.165,79.753,1.194,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.0048,9.617,-8.115,79.753,1.18,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.1572,9.658,-8.065,79.753,1.165,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.3096,9.699,-8.015,79.753,1.151,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.462,9.659,-7.908,79.753,1.146,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.6144,9.62,-7.802,79.753,1.14,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.7668,9.554,-7.695,79.753,1.135,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1410.9192,9.488,-7.588,79.753,1.165,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.0716,9.422,-7.702,79.753,1.197,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.224,9.409,-7.816,79.753,1.229,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.3764,9.396,-7.93,79.753,1.262,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.5288,9.383,-8.043,79.753,1.283,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.6812,9.422,-8.157,79.753,1.305,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.8336,9.461,-8.271,79.753,1.315,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1411.986,9.5,-7.97,79.753,1.325,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1412.1384,9.54,-7.669,79.753,1.31,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1412.2908,9.555,-7.369,79.753,1.295,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1412.4432,9.571,-6.907,79.753,1.289,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1412.5956,9.532,-6.446,79.753,1.284,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1412.748,9.492,-5.984,79.753,1.278,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1412.9004,9.463,-5.522,79.753,1.282,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.0528,9.434,-5.529,79.753,1.287,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.2052,9.405,-5.535,79.753,1.291,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.3576,9.426,-5.542,79.753,1.294,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.51,9.448,-5.978,79.753,1.298,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.6624,9.469,-6.415,79.753,1.302,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.8148,9.49,-6.851,79.753,1.272,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1413.9672,9.512,-6.976,79.753,1.243,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1414.1196,9.509,-7.101,79.753,1.215,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1414.272,9.507,-7.226,79.753,1.147,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1414.4244,9.504,-7.351,79.753,1.082,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1414.5768,9.52,-7.475,79.753,1.039,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1414.7292,9.536,-7.6,79.753,0.997,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1414.8816,9.553,-7.464,79.753,0.966,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.034,9.569,-7.327,79.753,0.936,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.1864,9.568,-7.191,79.753,0.907,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.3388,9.566,-7.054,79.753,0.895,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.4912,9.565,-6.918,79.753,0.882,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.6436,9.564,-6.782,79.753,0.871,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.796,9.468,-6.345,79.753,0.859,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1415.9484,9.324,-5.908,79.753,0.871,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1416.1008,9.181,-5.471,79.753,0.884,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1416.2532,9.151,-5.137,79.753,0.897,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1416.4056,9.121,-4.803,79.753,0.91,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1416.558,9.169,-5.117,79.753,0.923,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1416.7104,9.217,-5.431,79.753,0.936,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1416.8628,9.264,-5.795,79.753,1.036,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.0152,9.312,-6.159,79.753,1.076,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.1676,9.36,-6.523,79.753,1.118,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.32,9.379,-6.887,79.753,1.111,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.4724,9.398,-6.78,79.753,1.105,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.6248,9.417,-6.673,79.753,1.098,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.7772,9.425,-6.566,79.753,1.047,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1417.9296,9.434,-6.459,79.753,0.998,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.082,9.442,-6.352,79.753,0.951,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.2344,9.451,-6.245,79.753,0.906,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.3868,9.46,-6.161,79.753,0.853,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.5392,9.473,-6.077,79.753,0.804,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.6916,9.487,-5.994,79.753,0.782,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.844,9.5,-5.91,79.753,0.761,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1418.9964,9.514,-5.826,79.753,0.741,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1419.1488,9.528,-5.743,79.753,0.737,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1419.3012,9.541,-5.651,79.753,0.734,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1419.4536,9.546,-5.559,79.753,0.73,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1419.606,9.551,-5.467,79.753,0.732,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1419.7584,9.556,-5.376,79.753,0.733,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1419.9108,9.561,-5.284,79.753,0.735,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.0632,9.566,-5.192,79.753,0.736,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.2156,9.571,-5.237,79.753,0.747,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.368,9.542,-5.281,79.753,0.758,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.5204,9.514,-5.326,79.753,0.769,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.6728,9.486,-5.37,79.753,0.781,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.8252,9.458,-5.415,79.753,0.805,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1420.9776,9.374,-5.459,79.753,0.831,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1421.13,9.29,-5.504,79.753,0.857,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1421.2824,8.98,-5.682,79.753,0.884,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1421.4348,8.865,-5.86,79.753,0.917,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1421.5872,8.911,-6.039,79.753,0.952,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1421.7396,8.956,-6.217,79.753,0.973,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1421.892,8.996,-6.395,79.753,0.993,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.0444,9.036,-6.574,79.753,1.015,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.1968,9.077,-6.752,79.753,1.015,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.3492,9.117,-6.768,79.753,1.015,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.5016,9.085,-6.784,79.753,1.015,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.654,9.054,-6.8,79.753,0.971,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.8064,9.022,-6.816,79.753,0.945,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1422.9588,9.035,-6.832,79.753,0.919,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1423.1112,9.048,-6.848,79.753,0.894,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1423.2636,9.061,-6.833,79.753,0.892,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1423.416,9.073,-6.817,79.753,0.891,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1423.5684,9.086,-6.801,79.753,0.889,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1423.7208,9.099,-6.785,79.753,0.896,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1423.8732,9.083,-6.769,79.753,0.902,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.0256,9.067,-6.753,79.753,0.908,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.178,9.05,-6.681,79.753,0.923,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.3304,9.034,-6.61,79.753,0.938,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.4828,9.033,-6.538,79.753,0.954,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.6352,9.032,-6.467,79.753,0.956,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.7876,9.031,-6.195,79.753,0.957,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1424.94,9.029,-5.924,79.753,0.959,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1425.0924,9.028,-5.652,79.753,0.96,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1425.2448,9.027,-5.433,79.753,0.956,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1425.3972,9.04,-5.214,79.753,0.951,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1425.5496,9.054,-4.996,79.753,0.947,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1425.702,9.067,-4.777,79.753,0.943,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1425.8544,9.093,-4.988,79.753,0.938,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.0068,9.118,-5.2,79.753,0.94,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.1592,9.144,-5.412,79.753,0.941,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.3116,9.222,-5.808,79.753,0.943,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.464,9.299,-6.204,79.753,0.944,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.6164,9.399,-6.6,79.753,0.948,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.7688,9.499,-6.996,79.753,0.952,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1426.9212,9.561,-7.049,79.753,0.955,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.0736,9.622,-7.102,79.753,0.959,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.226,9.684,-7.155,79.753,0.946,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.3784,9.665,-7.207,79.753,0.932,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.5308,9.533,-7.26,79.753,0.919,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.6832,9.401,-7.313,79.753,0.919,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.8356,9.347,-7.294,79.753,0.952,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1427.988,9.292,-7.274,79.753,0.987,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1428.1404,9.238,-7.255,79.753,1.023,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1428.2928,9.277,-7.235,79.753,1.05,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1428.4452,9.316,-7.216,79.753,1.077,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1428.5976,9.356,-7.221,79.753,1.061,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1428.75,9.395,-7.226,79.753,1.044,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1428.9024,9.389,-7.231,79.753,1.041,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.0548,9.383,-7.236,79.753,1.037,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.2072,9.377,-7.241,79.753,1.033,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.3596,9.372,-7.182,79.753,1.03,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.512,9.355,-7.124,79.753,1.026,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.6644,9.339,-7.065,79.753,1.023,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.8168,9.323,-7.007,79.753,1.036,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1429.9692,9.307,-6.948,79.753,1.05,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1430.1216,9.292,-6.888,79.753,1.064,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1430.274,9.276,-6.828,79.753,1.078,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1430.4264,9.261,-6.769,79.753,1.092,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1430.5788,9.246,-6.709,79.753,1.107,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1430.7312,9.231,-6.646,79.753,1.135,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1430.8836,9.215,-6.583,79.753,1.164,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.036,9.199,-6.52,79.753,1.193,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.1884,9.184,-6.457,79.753,1.224,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.3408,9.168,-6.505,79.753,1.256,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.4932,9.153,-6.552,79.753,1.29,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.6456,9.144,-6.599,79.753,1.324,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.798,9.136,-6.647,79.753,1.357,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1431.9504,9.177,-6.683,79.753,1.369,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1432.1028,9.218,-6.718,79.753,1.38,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1432.2552,9.259,-6.754,79.753,1.392,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1432.4076,9.258,-6.79,79.753,1.378,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1432.56,9.258,-6.852,79.753,1.365,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1432.7124,9.218,-6.913,79.753,1.351,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1432.8648,9.179,-6.975,79.753,1.323,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.0172,9.14,-7.036,79.753,1.296,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.1696,9.148,-7.098,79.753,1.269,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.322,9.157,-7.096,79.753,1.25,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.4744,9.165,-7.095,79.753,1.232,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.6268,9.174,-7.093,79.753,1.214,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.7792,9.182,-7.091,79.753,1.196,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1433.9316,9.191,-7.09,79.753,1.178,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.084,9.145,-7.088,79.753,1.16,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.2364,9.099,-7.087,79.753,1.142,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.3888,8.782,-7.122,79.753,1.125,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.5412,8.59,-7.157,79.753,1.115,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.6936,8.584,-7.193,79.753,1.105,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.846,8.579,-7.228,79.753,1.094,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1434.9984,8.574,-7.263,79.753,1.085,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1435.1508,8.569,-7.298,79.753,1.084,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1435.3032,8.564,-7.334,79.753,1.082,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1435.4556,8.559,-7.448,79.753,1.081,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1435.608,8.58,-7.562,79.753,1.07,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1435.7604,8.602,-7.676,79.753,1.059,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1435.9128,8.623,-7.79,79.753,1.047,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1436.0652,8.645,-7.904,79.753,1.031,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1436.2176,8.667,-8.018,79.753,1.015,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
