STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-101,1490.472,9.448,-3.5222,59.591,0.648,0.3803,2.298,GUF
ABAB,ABB-101,1490.6244,9.373,-3.5766,58.872,0.6,0.3749,2.285,GUF
ABAB,ABB-101,1490.7768,9.219,-3.6309,58.153,0.551,0.3754,2.273,GUF
ABAB,ABB-101,1490.9292,9.018,-3.6852,58.895,0.503,0.3808,2.26,GUF
ABAB,ABB-101,1491.0816,8.896,-3.7395,59.637,0.501,0.3879,2.287,GUF
ABAB,ABB-101,1491.234,9.151,-3.7939,60.379,0.498,0.3951,2.314,GUF
ABAB,ABB-101,1491.3864,9.428,-3.8482,61.121,0.496,0.4025,2.325,GUF
ABAB,ABB-101,1491.5388,9.503,-4.0195,61.501,0.493,0.4045,2.337,GUF
ABAB,ABB-101,1491.6912,9.469,-4.1898,61.881,0.491,0.4065,2.348,GUF
ABAB,ABB-101,1491.8436,9.537,-4.3612,62.262,0.488,0.4053,2.326,GUF
ABAB,ABB-101,1491.996,9.604,-4.5315,61.239,0.474,0.4042,2.315,GUF
ABAB,ABB-101,1492.1484,9.764,-4.7028,60.216,0.46,0.3951,2.309,GUF
ABAB,ABB-101,1492.3008,9.622,-4.4191,61.018,0.445,0.3893,2.308,GUF
ABAB,ABB-101,1492.4532,9.48,-4.1355,61.82,0.431,0.3787,2.308,GUF
ABAB,ABB-101,1492.6056,9.396,-3.8518,62.622,0.417,0.371,2.313,GUF
ABAB,ABB-101,1492.758,9.313,-3.5691,62.435,0.408,0.3681,2.321,GUF
ABAB,ABB-101,1492.9104,9.287,-3.2854,60.972,0.399,0.3624,2.314,GUF
ABAB,ABB-101,1493.0628,9.262,-3.0018,59.51,0.389,0.3565,2.316,GUF
ABAB,ABB-101,1493.2152,9.177,-3.0481,59.91,0.38,0.3609,2.32,GUF
ABAB,ABB-101,1493.3676,9.189,-3.0944,60.31,0.371,0.3652,2.321,GUF
ABAB,ABB-101,1493.52,9.202,-3.1397,60.71,0.361,0.3607,2.312,GUF
ABAB,ABB-101,1493.6724,9.236,-3.1861,61.668,0.351,0.3562,2.303,GUF
ABAB,ABB-101,1493.8248,9.269,-3.2324,62.626,0.342,0.3575,2.311,GUF
ABAB,ABB-101,1493.9772,9.201,-3.1247,61.943,0.332,0.3588,2.302,GUF
ABAB,ABB-101,1494.1296,9.132,-3.017,61.26,0.332,0.3636,2.316,GUF
ABAB,ABB-101,1494.282,8.995,-2.9094,61.852,0.333,0.3762,2.33,GUF
ABAB,ABB-101,1494.4344,8.99,-2.8017,62.444,0.333,0.3853,2.326,GUF
ABAB,ABB-101,1494.5868,8.984,-2.848,62.27,0.333,0.391,2.322,GUF
ABAB,ABB-101,1494.7392,8.979,-2.8933,62.095,0.339,0.3877,2.317,GUF
ABAB,ABB-101,1494.8916,8.958,-2.9387,59.988,0.344,0.3844,2.313,GUF
ABAB,ABB-101,1495.044,8.936,-2.984,57.881,0.35,0.3811,2.309,GUF
ABAB,ABB-101,1495.1964,8.839,-3.0293,56.189,0.356,0.3676,2.285,GUF
ABAB,ABB-101,1495.3488,8.742,-3.0336,54.498,0.379,0.3573,2.286,GUF
ABAB,ABB-101,1495.5012,8.69,-3.038,55.245,0.403,0.347,2.287,GUF
ABAB,ABB-101,1495.6536,8.638,-3.0413,55.993,0.427,0.3294,2.303,GUF
ABAB,ABB-101,1495.806,8.648,-3.0456,56.955,0.451,0.3285,2.32,GUF
ABAB,ABB-101,1495.9584,8.657,-3.0579,57.917,0.473,0.3418,2.319,GUF
ABAB,ABB-101,1496.1108,8.667,-3.0713,57.846,0.495,0.3441,2.326,GUF
ABAB,ABB-101,1496.2632,8.677,-3.0836,58.038,0.516,0.3465,2.333,GUF
ABAB,ABB-101,1496.4156,8.687,-3.0969,58.231,0.555,0.3492,2.304,GUF
ABAB,ABB-101,1496.568,8.697,-3.1092,57.982,0.595,0.352,2.293,GUF
ABAB,ABB-101,1496.7204,8.707,-3.1226,57.734,0.684,0.3553,2.301,GUF
ABAB,ABB-101,1496.8728,8.719,-3.2309,57.615,0.774,0.3565,2.31,GUF
ABAB,ABB-101,1497.0252,8.731,-3.2744,56.546,0.849,0.3577,2.319,GUF
ABAB,ABB-101,1497.1776,8.743,-3.2822,55.476,0.924,0.3535,2.328,GUF
ABAB,ABB-101,1497.33,8.755,-4.029,53.696,1.0,0.3493,2.336,GUF
ABAB,ABB-101,1497.4824,8.768,-4.7768,52.681,0.991,0.3292,2.301,GUF
ABAB,ABB-101,1497.6348,8.774,-5.2327,51.667,0.983,0.3251,2.298,GUF
ABAB,ABB-101,1497.7872,8.781,-5.6885,50.652,0.975,0.3211,2.295,GUF
ABAB,ABB-101,1497.9396,8.787,-4.9143,51.645,0.926,0.3286,2.303,GUF
ABAB,ABB-101,1498.092,8.781,-4.1411,52.638,0.878,0.3361,2.298,GUF
ABAB,ABB-101,1498.2444,8.774,-3.3669,53.63,0.83,0.3342,2.293,GUF
ABAB,ABB-101,1498.3968,8.768,-2.5927,55.106,0.8,0.3324,2.288,GUF
ABAB,ABB-101,1498.5492,8.762,-2.3575,56.581,0.77,0.3304,2.292,GUF
ABAB,ABB-101,1498.7016,8.757,-2.1223,58.056,0.74,0.3329,2.295,GUF
ABAB,ABB-101,1498.854,8.753,-1.8871,60.364,0.764,0.3383,2.31,GUF
ABAB,ABB-101,1499.0064,8.751,-1.6519,62.673,0.788,0.3419,2.328,GUF
ABAB,ABB-101,1499.1588,8.742,-2.2597,64.78,0.812,0.3455,2.345,GUF
ABAB,ABB-101,1499.3112,8.732,-2.8665,66.27,0.851,0.3491,2.365,GUF
ABAB,ABB-101,1499.4636,8.742,-3.4743,67.761,0.891,0.3538,2.392,GUF
ABAB,ABB-101,1499.616,8.785,-4.1281,67.905,0.93,0.3584,2.397,GUF
ABAB,ABB-101,1499.7684,8.827,-4.7829,68.05,0.97,0.3716,2.372,GUF
ABAB,ABB-101,1499.9208,8.868,-5.4367,68.194,0.984,0.3766,2.35,GUF
ABAB,ABB-101,1500.0732,8.91,-6.0915,67.78,0.999,0.3817,2.348,GUF
ABAB,ABB-101,1500.2256,8.931,-6.6433,67.366,1.014,0.3833,2.347,GUF
ABAB,ABB-101,1500.378,8.953,-7.1961,66.952,1.028,0.3807,2.346,GUF
ABAB,ABB-101,1500.5304,8.974,-7.7479,66.538,1.061,0.3781,2.346,GUF
ABAB,ABB-101,1500.6828,8.982,-7.7237,65.694,1.093,0.3752,2.346,GUF
ABAB,ABB-101,1500.8352,8.99,-7.6996,64.85,1.125,0.3753,2.316,GUF
ABAB,ABB-101,1500.9876,8.997,-7.6744,64.005,1.158,0.3753,2.3,GUF
ABAB,ABB-101,1501.14,8.972,-7.5122,61.804,1.181,0.3855,2.276,GUF
ABAB,ABB-101,1501.2924,8.946,-7.349,59.604,1.204,0.3766,2.256,GUF
ABAB,ABB-101,1501.4448,8.921,-7.1858,55.566,1.227,0.3599,2.237,GUF
ABAB,ABB-101,1501.5972,8.835,-7.7676,51.527,1.242,0.3431,2.25,GUF
ABAB,ABB-101,1501.7496,8.824,-8.3494,49.047,1.257,0.3329,2.263,GUF
ABAB,ABB-101,1501.902,8.814,-8.9312,46.566,1.264,0.3391,2.263,GUF
ABAB,ABB-101,1502.0544,8.804,-9.724,46.932,1.271,0.3452,2.247,GUF
ABAB,ABB-101,1502.2068,8.815,-10.5168,47.299,1.279,0.3582,2.241,GUF
ABAB,ABB-101,1502.3592,8.826,-11.3096,48.276,1.273,0.3796,2.211,GUF
ABAB,ABB-101,1502.5116,8.837,-11.3244,49.254,1.268,0.3826,2.213,GUF
ABAB,ABB-101,1502.664,8.849,-11.3392,50.231,1.27,0.3792,2.215,GUF
ABAB,ABB-101,1502.8164,8.847,-11.354,50.527,1.273,0.3788,2.217,GUF
ABAB,ABB-101,1502.9688,8.846,-11.2518,50.824,1.275,0.3785,2.201,GUF
ABAB,ABB-101,1503.1212,8.845,-11.1496,49.709,1.277,0.3915,2.2,GUF
ABAB,ABB-101,1503.2736,8.844,-11.0484,48.595,1.339,0.3969,2.2,GUF
ABAB,ABB-101,1503.426,8.842,-11.7282,47.481,1.4,0.4024,2.211,GUF
ABAB,ABB-101,1503.5784,8.848,-12.409,44.33,1.461,0.3862,2.223,GUF
ABAB,ABB-101,1503.7308,8.853,-13.2619,43.599,1.477,0.3701,2.245,GUF
ABAB,ABB-101,1503.8832,8.858,-14.1147,42.868,1.492,0.3474,2.268,GUF
ABAB,ABB-101,1504.0356,8.864,-14.9675,44.288,1.419,0.3258,2.299,GUF
ABAB,ABB-101,1504.188,8.869,-14.9453,45.708,1.347,0.3191,2.331,GUF
ABAB,ABB-101,1504.3404,8.891,-13.3861,49.624,1.275,0.3333,2.369,GUF
ABAB,ABB-101,1504.4928,8.913,-12.0749,53.541,1.193,0.3643,2.407,GUF
ABAB,ABB-101,1504.6452,8.935,-10.7637,57.248,1.111,0.385,2.428,GUF
ABAB,ABB-101,1504.7976,8.977,-9.4515,60.955,1.029,0.3908,2.385,GUF
ABAB,ABB-101,1504.95,9.02,-8.1403,64.662,0.985,0.3869,2.342,GUF
ABAB,ABB-101,1505.1024,9.063,-6.8291,65.666,0.941,0.3829,2.3,GUF
ABAB,ABB-101,1505.2548,9.071,-5.5179,66.67,0.898,0.3759,2.303,GUF
ABAB,ABB-101,1505.4072,9.08,-5.4617,67.673,0.854,0.369,2.299,GUF
ABAB,ABB-101,1505.5596,9.089,-5.4055,67.502,0.81,0.362,2.307,GUF
ABAB,ABB-101,1505.712,9.098,-5.3493,67.33,0.766,0.3582,2.316,GUF
ABAB,ABB-101,1505.8644,9.101,-5.2931,68.843,0.716,0.359,2.325,GUF
ABAB,ABB-101,1506.0168,9.104,-5.2489,70.357,0.665,0.3506,2.321,GUF
ABAB,ABB-101,1506.1692,9.106,-5.2057,70.787,0.615,0.3517,2.31,GUF
ABAB,ABB-101,1506.3216,9.123,-5.1615,70.54,0.564,0.3528,2.309,GUF
ABAB,ABB-101,1506.474,9.14,-5.1173,70.293,0.548,0.3589,2.286,GUF
ABAB,ABB-101,1506.6264,9.157,-5.0732,71.231,0.532,0.3653,2.282,GUF
ABAB,ABB-101,1506.7788,9.174,-4.883,72.17,0.517,0.3665,2.29,GUF
ABAB,ABB-101,1506.9312,9.167,-4.6938,73.415,0.501,0.3677,2.293,GUF
ABAB,ABB-101,1507.0836,9.16,-4.5036,74.659,0.485,0.3634,2.278,GUF
ABAB,ABB-101,1507.236,9.153,-4.3134,73.48,0.496,0.3592,2.293,GUF
ABAB,ABB-101,1507.3884,9.16,-4.1232,72.301,0.508,0.3533,2.308,GUF
ABAB,ABB-101,1507.5408,9.166,-3.933,71.122,0.519,0.3475,2.335,GUF
ABAB,ABB-101,1507.6932,9.172,-4.0998,69.663,0.53,0.3429,2.348,GUF
ABAB,ABB-101,1507.8456,9.216,-4.2676,68.205,0.542,0.3415,2.346,GUF
ABAB,ABB-101,1507.998,9.261,-4.4354,68.474,0.553,0.3459,2.356,GUF
ABAB,ABB-101,1508.1504,9.305,-4.6032,68.743,0.564,0.3526,2.347,GUF
ABAB,ABB-101,1508.3028,9.337,-4.771,67.958,0.575,0.3565,2.334,GUF
ABAB,ABB-101,1508.4552,9.369,-4.9388,67.172,0.586,0.3604,2.337,GUF
ABAB,ABB-101,1508.6076,9.337,-4.8336,67.286,0.598,0.3662,2.343,GUF
ABAB,ABB-101,1508.76,9.307,-4.7284,67.4,0.609,0.3738,2.348,GUF
ABAB,ABB-101,1508.9124,9.276,-4.6232,69.335,0.606,0.3751,2.346,GUF
ABAB,ABB-101,1509.0648,9.245,-4.519,71.27,0.603,0.3764,2.329,GUF
ABAB,ABB-101,1509.2172,9.238,-4.4138,72.908,0.601,0.3777,2.32,GUF
ABAB,ABB-101,1509.3696,9.231,-4.4276,74.546,0.598,0.368,2.324,GUF
ABAB,ABB-101,1509.522,9.263,-4.4414,74.521,0.595,0.3621,2.323,GUF
ABAB,ABB-101,1509.6744,9.294,-4.4552,74.496,0.575,0.3561,2.317,GUF
ABAB,ABB-101,1509.8268,9.326,-4.4681,73.661,0.555,0.352,2.311,GUF
ABAB,ABB-101,1509.9792,9.379,-4.4819,72.825,0.535,0.3479,2.32,GUF
ABAB,ABB-101,1510.1316,9.432,-4.4957,70.098,0.515,0.3692,2.319,GUF
ABAB,ABB-101,1510.284,9.486,-4.5095,67.371,0.495,0.3782,2.323,GUF
ABAB,ABB-101,1510.4364,9.54,-4.4993,66.896,0.502,0.3841,2.315,GUF
ABAB,ABB-101,1510.5888,9.594,-4.4901,67.995,0.509,0.376,2.338,GUF
ABAB,ABB-101,1510.7412,9.551,-4.4809,69.095,0.516,0.376,2.362,GUF
ABAB,ABB-101,1510.8936,9.466,-4.4717,70.324,0.523,0.3759,2.352,GUF
ABAB,ABB-101,1511.046,9.381,-4.4625,71.552,0.53,0.3759,2.354,GUF
ABAB,ABB-101,1511.1984,9.347,-4.4533,72.781,0.558,0.3809,2.356,GUF
ABAB,ABB-101,1511.3508,9.313,-4.1901,73.651,0.585,0.3944,2.343,GUF
ABAB,ABB-101,1511.5032,9.278,-3.9269,74.521,0.613,0.393,2.331,GUF
ABAB,ABB-101,1511.6556,9.221,-3.6637,75.391,0.64,0.3915,2.319,GUF
ABAB,ABB-101,1511.808,9.164,-3.4015,72.97,0.668,0.3846,2.301,GUF
ABAB,ABB-101,1511.9604,9.1,-3.1383,70.406,0.695,0.3777,2.277,GUF
ABAB,ABB-101,1512.1128,9.035,-2.9161,68.821,0.723,0.3633,2.256,GUF
ABAB,ABB-101,1512.2652,8.987,-2.6949,68.454,0.743,0.357,2.258,GUF
ABAB,ABB-101,1512.4176,8.975,-2.4727,68.088,0.762,0.3507,2.293,GUF
ABAB,ABB-101,1512.57,8.963,-2.2505,66.668,0.782,0.3444,2.3,GUF
ABAB,ABB-101,1512.7224,8.977,-2.0294,65.248,0.802,0.3439,2.329,GUF
ABAB,ABB-101,1512.8748,8.992,-1.8072,64.428,0.821,0.3501,2.337,GUF
ABAB,ABB-101,1513.0272,9.001,-2.113,64.414,0.89,0.3563,2.326,GUF
ABAB,ABB-101,1513.1796,9.009,-2.4188,64.401,0.958,0.362,2.298,GUF
ABAB,ABB-101,1513.332,9.018,-2.7246,64.387,1.026,0.3657,2.289,GUF
ABAB,ABB-101,1513.4844,8.963,-3.9994,60.223,1.094,0.3682,2.284,GUF
ABAB,ABB-101,1513.6368,8.92,-5.8282,51.168,1.207,0.3446,2.273,GUF
ABAB,ABB-101,1513.7892,8.877,-7.657,44.344,1.319,0.3314,2.256,GUF
ABAB,ABB-101,1513.9416,8.834,-8.3018,39.975,1.432,0.325,2.282,GUF
ABAB,ABB-101,1514.094,8.829,-8.9466,42.601,1.455,0.3311,2.305,GUF
ABAB,ABB-101,1514.2464,8.824,-8.4344,45.226,1.477,0.3741,2.273,GUF
ABAB,ABB-101,1514.3988,8.818,-7.9222,47.298,1.425,0.3734,2.212,GUF
ABAB,ABB-101,1514.5512,8.805,-8.164,45.3,1.373,0.3726,2.188,GUF
ABAB,ABB-101,1514.7036,8.792,-8.4058,44.246,1.321,0.3672,2.173,GUF
ABAB,ABB-101,1514.856,8.778,-8.6476,43.192,1.237,0.3681,2.19,GUF
ABAB,ABB-101,1515.0084,8.783,-8.4004,42.138,1.153,0.364,2.191,GUF
ABAB,ABB-101,1515.1608,8.787,-8.1542,44.882,1.046,0.3598,2.199,GUF
ABAB,ABB-101,1515.3132,8.792,-7.907,49.924,0.94,0.3463,2.217,GUF
ABAB,ABB-101,1515.4656,8.787,-7.1818,54.966,0.892,0.3383,2.235,GUF
ABAB,ABB-101,1515.618,8.782,-6.4557,58.521,0.844,0.342,2.253,GUF
ABAB,ABB-101,1515.7704,8.777,-5.7305,62.077,0.839,0.3457,2.275,GUF
ABAB,ABB-101,1515.9228,8.769,-4.9243,64.88,0.833,0.3574,2.293,GUF
ABAB,ABB-101,1516.0752,8.761,-4.1191,67.682,0.879,0.3713,2.31,GUF
ABAB,ABB-101,1516.2276,8.753,-3.3149,65.747,0.924,0.3771,2.311,GUF
ABAB,ABB-101,1516.38,8.745,-3.7027,62.557,0.969,0.3761,2.273,GUF
ABAB,ABB-101,1516.5324,8.737,-4.0905,59.368,1.014,0.3751,2.261,GUF
ABAB,ABB-101,1516.6848,8.736,-4.6083,54.177,1.075,0.3571,2.293,GUF
ABAB,ABB-101,1516.8372,8.736,-5.1261,48.987,1.137,0.3441,2.278,GUF
ABAB,ABB-101,1516.9896,8.736,-5.6439,45.403,1.198,0.3399,2.311,GUF
ABAB,ABB-101,1517.142,8.735,-5.2907,44.52,1.259,0.3358,2.314,GUF
ABAB,ABB-101,1517.2944,8.735,-4.9385,44.753,1.267,0.3317,2.307,GUF
ABAB,ABB-101,1517.4468,8.73,-4.5853,44.986,1.275,0.3296,2.3,GUF
ABAB,ABB-101,1517.5992,8.726,-4.2321,45.219,1.283,0.3274,2.308,GUF
ABAB,ABB-101,1517.7516,8.722,-4.1079,43.756,1.29,0.3253,2.304,GUF
ABAB,ABB-101,1517.904,8.717,-3.9837,42.294,1.168,0.3181,2.296,GUF
ABAB,ABB-101,1518.0564,8.724,-4.0035,43.418,1.045,0.3105,2.288,GUF
ABAB,ABB-101,1518.2088,8.731,-4.0233,44.542,0.943,0.303,2.322,GUF
ABAB,ABB-101,1518.3612,8.738,-4.0431,47.842,0.841,0.2958,2.356,GUF
ABAB,ABB-101,1518.5136,8.752,-3.4649,51.142,0.81,0.2887,2.352,GUF
ABAB,ABB-101,1518.666,8.766,-2.8878,54.523,0.778,0.2978,2.349,GUF
ABAB,ABB-101,1518.8184,8.79,-2.3096,57.904,0.747,0.3114,2.296,GUF
ABAB,ABB-101,1518.9708,8.815,-2.4604,58.509,0.715,0.3325,2.275,GUF
ABAB,ABB-101,1519.1232,8.839,-2.6112,57.68,0.74,0.3544,2.254,GUF
ABAB,ABB-101,1519.2756,8.882,-2.762,56.85,0.765,0.384,2.236,GUF
ABAB,ABB-101,1519.428,8.924,-4.6908,56.02,0.79,0.3936,2.21,GUF
ABAB,ABB-101,1519.5804,8.914,-6.6186,52.463,0.9,0.4,2.19,GUF
ABAB,ABB-101,1519.7328,8.904,-8.5474,48.907,1.009,0.3948,2.129,GUF
ABAB,ABB-101,1519.8852,8.893,-12.2092,40.511,1.119,0.3895,2.153,GUF
ABAB,ABB-101,1520.0376,8.822,-14.511,39.183,1.228,0.3429,2.202,GUF
ABAB,ABB-101,1520.19,8.751,-16.8128,37.855,1.317,0.3648,2.216,GUF
ABAB,ABB-101,1520.3424,8.736,-19.1146,34.975,1.405,0.3591,2.199,GUF
ABAB,ABB-101,1520.4948,8.72,-20.3044,32.094,1.494,0.3534,2.161,GUF
ABAB,ABB-101,1520.6472,8.705,-21.4942,29.073,1.582,0.3386,2.17,GUF
ABAB,ABB-101,1520.7996,8.69,-22.684,28.522,1.562,0.3246,2.179,GUF
ABAB,ABB-101,1520.952,8.692,-22.4418,27.972,1.542,0.322,2.202,GUF
ABAB,ABB-101,1521.1044,8.693,-22.2006,27.422,1.534,0.3699,2.198,GUF
ABAB,ABB-101,1521.2568,8.695,-21.9584,29.127,1.525,0.3654,2.181,GUF
ABAB,ABB-101,1521.4092,8.696,-20.5462,30.831,1.517,0.349,2.176,GUF
ABAB,ABB-101,1521.5616,8.698,-18.272,32.536,1.448,0.3325,2.189,GUF
ABAB,ABB-101,1521.714,8.721,-15.9988,36.948,1.378,0.3247,2.208,GUF
ABAB,ABB-101,1521.8664,8.744,-13.8857,41.359,1.288,0.3253,2.196,GUF
ABAB,ABB-101,1522.0188,8.767,-11.7715,49.75,1.197,0.326,2.159,GUF
ABAB,ABB-101,1522.1712,8.825,-10.5783,58.142,1.106,0.345,2.122,GUF
ABAB,ABB-101,1522.3236,8.884,-9.3861,59.227,1.049,0.3628,2.119,GUF
ABAB,ABB-101,1522.476,9.069,-8.1929,60.312,0.993,0.3853,2.116,GUF
ABAB,ABB-101,1522.6284,9.255,-6.9997,62.081,0.936,0.4077,2.128,GUF
ABAB,ABB-101,1522.7808,9.503,-6.4855,63.85,0.879,0.4058,2.109,GUF
ABAB,ABB-101,1522.9332,9.752,-5.9703,64.539,0.879,0.404,2.091,GUF
ABAB,ABB-101,1523.0856,10.291,-5.4551,65.229,0.879,0.4021,2.112,GUF
ABAB,ABB-101,1523.238,10.559,-4.9409,64.218,0.879,0.3927,2.185,GUF
ABAB,ABB-101,1523.3904,10.451,-4.4257,63.208,0.916,0.3814,2.24,GUF
ABAB,ABB-101,1523.5428,9.838,-3.8775,60.948,0.953,0.37,2.271,GUF
ABAB,ABB-101,1523.6952,9.296,-3.3283,58.687,0.99,0.3555,2.299,GUF
ABAB,ABB-101,1523.8476,9.119,-2.7801,57.536,1.027,0.3261,2.323,GUF
ABAB,ABB-101,1524.0,8.942,-2.2309,56.385,1.127,0.3102,2.362,GUF
ABAB,ABB-101,1524.1524,8.765,-1.6827,56.986,1.227,0.3035,2.37,GUF
ABAB,ABB-101,1524.3048,8.768,-1.1335,57.588,1.327,0.3032,2.365,GUF
ABAB,ABB-101,1524.4572,8.771,-2.1943,58.729,1.427,0.3077,2.359,GUF
ABAB,ABB-101,1524.6096,8.773,-3.2542,59.871,1.527,0.3108,2.353,GUF
ABAB,ABB-101,1524.762,8.776,-4.63,61.013,1.603,0.3138,2.327,GUF
ABAB,ABB-101,1524.9144,8.78,-6.0048,62.187,1.679,0.3198,2.306,GUF
ABAB,ABB-101,1525.0668,8.785,-5.8196,63.361,1.755,0.3258,2.32,GUF
ABAB,ABB-101,1525.2192,8.789,-5.6344,64.043,1.765,0.3197,2.326,GUF
ABAB,ABB-101,1525.3716,8.794,-5.4502,64.724,1.774,0.3136,2.318,GUF
ABAB,ABB-101,1525.524,8.798,-5.265,64.488,1.784,0.3142,2.324,GUF
ABAB,ABB-101,1525.6764,8.802,-5.0258,64.252,1.796,0.2984,2.356,GUF
ABAB,ABB-101,1525.8288,8.806,-4.7866,63.118,1.808,0.287,2.372,GUF
ABAB,ABB-101,1525.9812,8.81,-4.5484,61.984,1.821,0.2755,2.386,GUF
ABAB,ABB-101,1526.1336,8.812,-4.3092,61.184,1.833,0.2794,2.386,GUF
ABAB,ABB-101,1526.286,8.813,-4.432,60.383,1.868,0.2971,2.376,GUF
ABAB,ABB-101,1526.4384,8.815,-4.5538,61.354,1.904,0.3,2.367,GUF
ABAB,ABB-101,1526.5908,8.817,-4.6766,62.324,1.939,0.2998,2.355,GUF
ABAB,ABB-101,1526.7432,8.824,-4.1004,63.975,1.886,0.2996,2.344,GUF
ABAB,ABB-101,1526.8956,8.831,-3.5252,65.625,1.832,0.3051,2.338,GUF
ABAB,ABB-101,1527.048,8.839,-2.949,67.508,1.748,0.3135,2.333,GUF
ABAB,ABB-101,1527.2004,8.846,-2.3728,69.392,1.664,0.3149,2.323,GUF
ABAB,ABB-101,1527.3528,8.864,-1.7966,69.35,1.579,0.3162,2.319,GUF
ABAB,ABB-101,1527.5052,8.883,-1.8084,69.308,1.609,0.3161,2.314,GUF
ABAB,ABB-101,1527.6576,8.895,-1.8203,67.883,1.639,0.3054,2.323,GUF
ABAB,ABB-101,1527.81,8.907,-1.8321,66.458,1.668,0.2965,2.357,GUF
ABAB,ABB-101,1527.9624,8.911,-1.8439,63.931,1.609,0.2752,2.446,GUF
ABAB,ABB-101,1528.1148,8.915,-1.6937,61.404,1.549,0.2544,2.491,GUF
ABAB,ABB-101,1528.2672,8.919,-1.5425,62.972,1.442,0.2581,2.489,GUF
ABAB,ABB-101,1528.4196,8.923,-1.3913,65.72,1.336,0.2941,2.468,GUF
ABAB,ABB-101,1528.572,8.927,-1.2411,69.707,1.326,0.3194,2.414,GUF
ABAB,ABB-101,1528.7244,8.92,-1.7939,73.695,1.316,0.3447,2.379,GUF
ABAB,ABB-101,1528.8768,8.912,-2.3477,77.288,1.361,0.3514,2.366,GUF
ABAB,ABB-101,1529.0292,8.905,-2.9005,78.955,1.407,0.3581,2.361,GUF
ABAB,ABB-101,1529.1816,8.927,-3.0063,80.622,1.453,0.3563,2.355,GUF
ABAB,ABB-101,1529.334,8.95,-3.1111,76.192,1.612,0.2926,2.384,GUF
ABAB,ABB-101,1529.4864,8.972,-3.2169,68.495,1.771,0.2463,2.445,GUF
ABAB,ABB-101,1529.6388,8.994,-3.3217,60.448,1.842,0.2478,2.457,GUF
ABAB,ABB-101,1529.7912,8.952,-2.8695,55.81,1.914,0.2628,2.451,GUF
ABAB,ABB-101,1529.9436,8.91,-2.4183,51.172,1.864,0.2679,2.458,GUF
ABAB,ABB-101,1530.096,8.904,-1.9661,50.178,1.814,0.2621,2.462,GUF
ABAB,ABB-101,1530.2484,8.897,-1.9509,49.184,1.728,0.2563,2.454,GUF
ABAB,ABB-101,1530.4008,8.891,-1.9347,52.469,1.642,0.2583,2.429,GUF
ABAB,ABB-101,1530.5532,8.884,-1.9185,58.035,1.556,0.2661,2.396,GUF
ABAB,ABB-101,1530.7056,8.898,-2.8204,63.6,1.571,0.274,2.367,GUF
ABAB,ABB-101,1530.858,8.912,-3.7212,66.895,1.587,0.3178,2.367,GUF
ABAB,ABB-101,1531.0104,8.927,-4.623,67.957,1.602,0.3264,2.368,GUF
ABAB,ABB-101,1531.1628,8.941,-4.8528,69.018,1.625,0.3213,2.352,GUF
ABAB,ABB-101,1531.3152,8.955,-5.0826,63.415,1.648,0.3162,2.34,GUF
ABAB,ABB-101,1531.4676,8.949,-5.3124,57.023,1.671,0.2835,2.369,GUF
ABAB,ABB-101,1531.62,8.943,-5.0812,55.827,1.694,0.2692,2.398,GUF
ABAB,ABB-101,1531.7724,8.937,-4.849,54.631,1.638,0.2667,2.437,GUF
ABAB,ABB-101,1531.9248,8.931,-4.6168,53.434,1.688,0.2836,2.431,GUF
ABAB,ABB-101,1532.0772,8.925,-5.3366,55.484,1.737,0.2971,2.407,GUF
ABAB,ABB-101,1532.2296,8.916,-6.0564,57.533,1.664,0.3043,2.373,GUF
ABAB,ABB-101,1532.382,8.908,-6.7762,59.922,1.591,0.3115,2.355,GUF
ABAB,ABB-101,1532.5344,8.899,-6.477,62.311,1.518,0.3149,2.338,GUF
ABAB,ABB-101,1532.6868,8.89,-6.1778,62.182,1.47,0.3183,2.337,GUF
ABAB,ABB-101,1532.8392,8.882,-5.8786,62.052,1.454,0.3218,2.35,GUF
ABAB,ABB-101,1532.9916,8.88,-5.5794,60.085,1.467,0.3207,2.358,GUF
ABAB,ABB-101,1533.144,8.878,-5.2792,58.117,1.48,0.3196,2.355,GUF
ABAB,ABB-101,1533.2964,8.875,-4.98,59.194,1.494,0.3097,2.352,GUF
ABAB,ABB-101,1533.4488,8.873,-4.6048,60.27,1.528,0.2999,2.377,GUF
ABAB,ABB-101,1533.6012,8.871,-4.2296,61.346,1.563,0.2849,2.392,GUF
ABAB,ABB-101,1533.7536,8.868,-3.8545,60.296,1.59,0.2701,2.408,GUF
ABAB,ABB-101,1533.906,8.865,-3.4793,59.246,1.617,0.2553,2.421,GUF
ABAB,ABB-101,1534.0584,8.863,-3.1041,55.315,1.592,0.2443,2.431,GUF
ABAB,ABB-101,1534.2108,8.874,-3.6059,53.451,1.568,0.2587,2.417,GUF
ABAB,ABB-101,1534.3632,8.885,-4.1087,51.588,1.514,0.2725,2.366,GUF
ABAB,ABB-101,1534.5156,8.896,-4.0095,53.435,1.46,0.2862,2.349,GUF
ABAB,ABB-101,1534.668,8.923,-3.9103,56.426,1.351,0.3085,2.366,GUF
ABAB,ABB-101,1534.8204,8.95,-3.8111,59.416,1.242,0.3008,2.366,GUF
ABAB,ABB-101,1534.9728,8.978,-3.7129,61.303,1.133,0.3037,2.366,GUF
