DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH,CALI_TR,DT_TR,GR_CAL_TR,HDRA_TR,PEFZ_TR,RHOZ_TR,RLA3_TR,RLA5_TR,RXOZ_TR,SP_TR,TENS_TR,TNPH_TR,CALI_TR_TR,DT_TR_TR,GR_CAL_TR_TR,HDRA_TR_TR,PEFZ_TR_TR,RHOZ_TR_TR,RLA3_TR_TR,RLA5_TR_TR,RXOZ_TR_TR,SP_TR_TR,TENS_TR_TR,TNPH_TR_TR,GR_CAL_TR_SM,GR,NPHI,RHOB,RT,MISSING_FLAG
1755.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4138,0.237839,2.6117,7.822,0.0
1755.8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.8194,0.243511,2.6084,7.5403,0.0
1755.9528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2214,0.248341,2.6039,7.331,0.0
1756.1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.104,0.25288,2.6047,6.9628,0.0
1756.2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7192,0.255374,2.6011,6.4972,0.0
1756.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5492,0.257486,2.608,6.0082,0.0
1756.5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.6251,0.259457,2.6165,5.9478,0.0
1756.7148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1627,0.261913,2.6267,6.052,0.0
1756.8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1288,0.263893,2.6469,5.8919,0.0
1757.0196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0952,0.265867,2.6443,6.1397,0.0
1757.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.894,0.267976,2.632,5.0184,0.0
1757.3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.925,0.267552,2.6439,4.612,0.0
1757.4768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.9923,0.263647,2.6479,4.86,0.0
1757.6292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.4961,0.259121,2.6461,4.3089,0.0
1757.7816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1161,0.250839,2.6426,4.0228,0.0
1757.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.5718,0.245278,2.6415,4.3149,0.0
1758.0864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4917,0.246213,2.6279,5.574,0.0
1758.2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.9868,0.252913,2.6126,6.0734,0.0
1758.3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3625,0.264455,2.6255,5.0363,0.0
1758.5436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1913,0.273409,2.6251,4.5804,0.0
1758.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.877,0.278606,2.5233,4.9968,0.0
1758.8484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.8586,0.278223,2.3742,5.3336,0.0
1759.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1953,0.26377,2.3079,18.2671,0.0
1759.1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.356,0.239235,2.4086,28.0667,0.0
1759.3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2735,0.193373,2.5203,16.8891,0.0
1759.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4531,0.160937,2.5476,8.8066,0.0
1759.6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.4651,0.142783,2.5362,11.2069,0.0
1759.7628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2144,0.132218,2.5338,12.8705,0.0
1759.9152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5956,0.121736,2.5419,15.6202,0.0
1760.0676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0729,0.114421,2.5402,17.6603,0.0
1760.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3856,0.113219,2.5274,16.9826,0.0
1760.3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.299,0.118375,2.5206,15.8853,0.0
1760.5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9865,0.124963,2.526,15.3697,0.0
1760.6772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3108,0.13858,2.5394,12.4489,0.0
1760.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.5671,0.152052,2.5584,9.7753,0.0
1760.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.6048,0.172519,2.5805,8.499,0.0
1761.1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.2804,0.189235,2.5878,8.3092,0.0
1761.2868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4428,0.205965,2.5873,7.3775,0.0
1761.4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1359,0.217692,2.5904,6.6264,0.0
1761.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9214,0.227635,2.5962,5.9254,0.0
1761.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2551,0.234415,2.6071,5.6636,0.0
1761.8964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4945,0.239918,2.6015,5.7084,0.0
1762.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0164,0.244496,2.5921,5.8179,0.0
1762.2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.1503,0.249372,2.5872,6.1842,0.0
1762.3536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6801,0.253122,2.5872,6.1922,0.0
1762.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7919,0.259202,2.5983,5.8058,0.0
1762.6584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0301,0.267713,2.6054,5.5933,0.0
1762.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5551,0.291628,2.5904,5.4807,0.0
1762.9632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6445,0.316666,2.5506,8.4226,0.0
1763.1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.45,0.345183,2.245,57.8329,0.0
1763.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.7635,0.363924,1.9013,131.5487,0.0
1763.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7245,0.357213,1.9546,69.4295,0.0
1763.5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0063,0.319629,2.3336,12.3794,0.0
1763.7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5394,0.287924,2.4972,9.1354,0.0
1763.8776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2787,0.266579,2.5137,8.3571,0.0
1764.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0979,0.256987,2.5299,7.0929,0.0
1764.1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.245,0.258898,2.5506,5.8,0.0
1764.3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.7223,0.262769,2.566,5.4625,0.0
1764.4872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0052,0.268018,2.5635,6.2891,0.0
1764.6396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.7517,0.272213,2.553,6.7841,0.0
1764.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.6335,0.274193,2.5576,6.6747,0.0
1764.9444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5738,0.275465,2.5652,6.6124,0.0
1765.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.2257,0.278132,2.5607,6.553,0.0
1765.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.1343,0.279783,2.5571,6.444,0.0
1765.4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.8068,0.283827,2.5679,6.8335,0.0
1765.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.897,0.287913,2.5598,7.3475,0.0
1765.7064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9632,0.296398,2.5297,7.4657,0.0
1765.8588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4617,0.30532,2.5069,7.2126,0.0
1766.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7994,0.319608,2.4749,7.3544,0.0
1766.1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4009,0.32907,2.4312,9.3752,0.0
1766.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.488,0.317306,2.2476,29.8469,0.0
1766.4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2502,0.29637,2.0272,57.4481,0.0
1766.6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0804,0.252063,2.2207,73.8169,0.0
1766.7732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6185,0.170291,2.4748,60.1548,0.0
1766.9256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2222,0.115801,2.5484,34.2809,0.0
1767.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3328,0.088555,2.5688,20.9753,0.0
1767.2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6017,0.079245,2.5715,19.2017,0.0
1767.3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1329,0.08248,2.5562,36.3496,0.0
1767.5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6916,0.085484,2.5276,50.2719,0.0
1767.6876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3099,0.087057,2.5149,42.6832,0.0
1767.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8332,0.089067,2.519,33.5573,0.0
1767.9924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.251,0.09564,2.5171,34.7171,0.0
1768.1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5484,0.102791,2.5117,44.7456,0.0
1768.2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6036,0.113228,2.5145,35.0551,0.0
1768.4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2488,0.123002,2.5291,19.3049,0.0
1768.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8379,0.139613,2.5569,16.8937,0.0
1768.7544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.4987,0.154161,2.5695,19.1368,0.0
1768.9068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.9437,0.167248,2.5675,19.0888,0.0
1769.0592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.6544,0.175944,2.5604,18.3966,0.0
1769.2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.4178,0.184214,2.5635,17.3603,0.0
1769.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.449,0.190543,2.5718,16.2579,0.0
1769.5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.952,0.200838,2.5724,15.9686,0.0
1769.6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.138,0.2139,2.5767,14.3979,0.0
1769.8212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.634,0.221561,2.576,12.9972,0.0
1769.9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4391,0.227956,2.5766,11.7372,0.0
1770.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.94,0.233917,2.5818,10.849,0.0
1770.2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0757,0.241349,2.579,8.7219,0.0
1770.4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.8949,0.247817,2.5738,7.2364,0.0
1770.5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.3884,0.254547,2.5834,6.4322,0.0
1770.7356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.1371,0.258576,2.5992,6.0911,0.0
1770.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.8043,0.261468,2.6042,5.9338,0.0
1771.0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.7886,0.263465,2.6009,5.8389,0.0
1771.1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.1575,0.265239,2.6068,5.6288,0.0
1771.3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5015,0.265872,2.6071,5.4843,0.0
1771.4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5391,0.26682,2.6205,5.6851,0.0
1771.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.8527,0.268739,2.6406,5.403,0.0
1771.8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4435,0.271095,2.6322,5.2564,0.0
1771.9548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.9225,0.271809,2.636,5.0172,0.0
1772.1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5528,0.271891,2.6211,4.8412,0.0
1772.2596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9077,0.271426,2.6063,4.9284,0.0
1772.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.249,0.268931,2.5989,6.1898,0.0
1772.5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5012,0.266297,2.6006,7.5028,0.0
1772.7168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4625,0.263013,2.5951,7.1355,0.0
1772.8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1766,0.264087,2.5763,6.6145,0.0
1773.0216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.5585,0.271814,2.5703,6.6437,0.0
1773.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.1678,0.290324,2.5578,7.3047,0.0
1773.3264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.6016,0.306964,2.509,7.1063,0.0
1773.4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.4037,0.325121,2.3212,16.6513,0.0
1773.6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3068,0.336946,2.1046,29.2689,0.0
1773.7836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7301,0.318061,2.0319,59.8454,0.0
1773.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2159,0.280998,2.1642,50.8888,0.0
1774.0884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9026,0.194665,2.4092,26.3536,0.0
1774.2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3555,0.130548,2.5238,19.4351,0.0
1774.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4211,0.09884,2.5462,19.222,0.0
1774.5456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8886,0.08594,2.5505,19.2404,0.0
1774.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2887,0.091998,2.5458,18.6587,0.0
1774.8504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.117,0.10245,2.548,17.5094,0.0
1775.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7395,0.120669,2.5635,16.6449,0.0
1775.1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.6063,0.134804,2.5868,16.3292,0.0
1775.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0128,0.146391,2.5916,15.0744,0.0
1775.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.705,0.153906,2.5893,14.5687,0.0
1775.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5811,0.158625,2.5877,14.3299,0.0
1775.7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2915,0.159698,2.5895,13.9282,0.0
1775.9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.4023,0.155983,2.5936,18.7243,0.0
1776.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5579,0.151485,2.5675,17.7338,0.0
1776.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.7575,0.151276,2.5625,15.8297,0.0
1776.3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6157,0.155763,2.5801,13.9661,0.0
1776.5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.242,0.159494,2.5847,14.0972,0.0
1776.6792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.016,0.163015,2.5792,14.7145,0.0
1776.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.7739,0.166796,2.5783,13.6759,0.0
1776.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.9234,0.175116,2.5775,12.4327,0.0
1777.1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.9687,0.182225,2.5799,12.0159,0.0
1777.2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8563,0.19312,2.5887,11.4947,0.0
1777.4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.3362,0.200787,2.5893,11.5731,0.0
1777.5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.578,0.205517,2.5883,11.0395,0.0
1777.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.283,0.208165,2.5894,10.0797,0.0
1777.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.8082,0.211661,2.5966,9.356,0.0
1778.0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0142,0.21525,2.6028,8.9305,0.0
1778.2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.3684,0.222104,2.6135,8.1813,0.0
1778.3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1719,0.22776,2.6215,7.5722,0.0
1778.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6361,0.234713,2.6165,6.7733,0.0
1778.6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.7667,0.240961,2.6169,6.2048,0.0
1778.8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.7357,0.245953,2.6258,5.9554,0.0
1778.9652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.602,0.248948,2.6311,5.9071,0.0
1779.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2759,0.250429,2.6365,5.9625,0.0
1779.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4182,0.249114,2.6463,6.1443,0.0
1779.4224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.591,0.247845,2.646,6.1729,0.0
1779.5748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4801,0.248657,2.6296,5.799,0.0
1779.7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0917,0.250348,2.6252,5.5789,0.0
1779.8796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0021,0.253169,2.6412,5.4931,0.0
1780.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0355,0.255293,2.6525,5.3857,0.0
1780.1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.9103,0.253313,2.6557,5.3469,0.0
1780.3368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.246,0.250242,2.6506,5.4234,0.0
1780.4892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.1968,0.246494,2.6587,5.7269,0.0
1780.6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.8384,0.242476,2.665,5.9258,0.0
1780.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7205,0.236635,2.6569,6.2522,0.0
1780.9464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.9961,0.232761,2.6596,6.8045,0.0
1781.0988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8749,0.230214,2.6553,8.4298,0.0
1781.2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4221,0.229072,2.6365,7.3084,0.0
1781.4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3774,0.229128,2.6247,5.8992,0.0
1781.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.9072,0.230539,2.6316,5.8759,0.0
1781.7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.8452,0.235382,2.6417,6.4249,0.0
1781.8608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1564,0.240251,2.6438,6.5798,0.0
1782.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.776,0.24795,2.6458,7.4373,0.0
1782.1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5852,0.255582,2.6361,7.7128,0.0
1782.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.7086,0.269635,2.6042,7.1167,0.0
1782.4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0766,0.291097,2.5554,7.9908,0.0
1782.6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6634,0.306835,2.504,10.2169,0.0
1782.7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.2052,0.325797,2.4229,10.2085,0.0
1782.9276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4157,0.337772,2.3818,9.4271,0.0
1783.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.2008,0.325896,2.3583,14.4826,0.0
1783.2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9634,0.310665,2.2741,23.8992,0.0
1783.3848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3688,0.27461,2.2342,22.9629,0.0
1783.5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.7463,0.236346,2.3794,16.0533,0.0
1783.6896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5022,0.203279,2.5192,19.1086,0.0
1783.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1944,0.188704,2.5507,21.8032,0.0
1783.9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.9888,0.191992,2.559,15.7105,0.0
1784.1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.7823,0.200149,2.569,9.8175,0.0
1784.2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.9666,0.217204,2.581,8.3237,0.0
1784.4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.15,0.228863,2.5881,9.1972,0.0
1784.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.7629,0.23151,2.5897,9.7925,0.0
1784.7564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2424,0.210689,2.6113,9.2854,0.0
1784.9088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5459,0.176441,2.6162,17.0303,0.0
1785.0612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7002,0.15519,2.5386,28.1173,0.0
1785.2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6933,0.141881,2.4509,23.5837,0.0
1785.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0832,0.135187,2.4686,16.5613,0.0
1785.5184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3433,0.130975,2.4837,20.699,0.0
1785.6708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4777,0.126521,2.4879,16.2784,0.0
1785.8232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7544,0.124617,2.4703,9.1992,0.0
1785.9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3827,0.128928,2.3667,16.2227,0.0
1786.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.211,0.133732,2.2992,14.1081,0.0
1786.2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.006,0.136722,2.2787,6.3531,0.0
1786.4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8274,0.14006,2.2652,4.137,0.0
1786.5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9904,0.147013,2.2509,3.7771,0.0
1786.7376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3208,0.152177,2.2423,3.6942,0.0
