DEPTH,DT,GR_CAL,TENS
2112.264,253.0252,100.2285,320.4031
2112.4164,259.108,118.1265,318.201
2112.5688,257.1822,125.9349,310.2463
2112.7212,256.1195,137.7265,306.5548
2112.8736,267.5492,153.9399,305.649
2113.026,283.7451,179.0321,304.5294
2113.1784,281.1179,195.8772,306.2014
2113.3308,273.7892,196.0878,311.2917
2113.4832,255.3267,191.8239,318.3896
2113.6356,235.3737,193.4733,324.7182
2113.788,236.9953,197.825,328.2969
2113.9404,247.4685,213.1961,330.0923
2114.0928,261.4674,215.3193,333.3753
2114.2452,271.339,198.3338,321.8762
2114.3976,269.1501,162.7134,318.8351
2114.55,262.3777,127.3562,321.401
2114.7024,252.9349,103.9836,323.0359
2114.8548,251.093,89.3143,325.535
2115.0072,253.3981,90.1565,332.5557
2115.1596,250.5456,106.0015,334.4207
2115.312,243.7688,135.0242,329.9719
2115.4644,238.8268,152.9397,328.0177
2115.6168,239.8234,162.1519,326.4171
2115.7692,241.1963,139.1127,325.6063
2115.9216,248.9803,118.0387,319.3696
2116.074,251.2722,103.8081,317.221
2116.2264,247.4626,110.4233,311.4936
2116.3788,244.2566,121.4604,310.4423
2116.5312,236.3092,133.5854,311.2798
2116.6836,235.4177,144.5347,309.4622
2116.836,234.2751,154.554,312.0103
2116.9884,234.1055,153.431,313.1865
2117.1408,245.2412,141.2183,312.9904
2117.2932,252.7956,123.8643,312.046
2117.4456,257.6127,102.2464,307.3716
2117.598,257.4291,104.1415,310.3176
2117.7504,247.9529,117.4948,313.4537
2117.9028,233.508,141.2359,317.6783
2118.0552,229.8441,153.4486,314.1843
2118.2076,235.5609,144.3943,312.0267
2118.36,241.3077,124.6539,308.9811
2118.5124,246.9212,92.2271,319.2626
2118.6648,249.3953,76.7331,323.4858
2118.8172,245.2381,69.258,328.4098
2118.9696,245.1857,88.4194,329.6512
2119.122,246.838,106.4402,323.9832
2119.2744,252.8216,121.6885,320.8842
2119.4268,258.3045,130.3216,312.4187
2119.5792,257.2738,142.9555,310.4245
2119.7316,254.0328,154.1329,312.1411
2119.884,248.2369,162.8538,311.4579
2120.0364,246.7132,164.9594,309.5691
2120.1888,249.5629,150.3077,311.602
2120.3412,249.7304,115.2663,312.5627
2120.4936,253.1069,76.5225,318.3153
2120.646,252.4327,54.5361,323.1472
2120.7984,248.8398,49.272,323.7383
2120.9508,246.28,47.5349,321.6682
2121.1032,245.5368,49.2193,317.6293
2121.2556,244.6451,51.8865,305.5242
2121.408,247.7081,49.6229,302.2099
2121.5604,249.5696,48.4999,299.1094
2121.7128,246.1009,45.8328,296.1158
2121.8652,241.3845,47.3243,300.1519
2122.0176,241.9422,46.7628,303.8315
2122.17,242.9593,49.4299,305.4174
2122.3224,243.7522,52.1322,301.8343
2122.4748,246.4316,53.6061,299.8757
2122.6272,247.4827,51.8689,299.1985
2122.7796,249.9219,49.9914,296.2405
2122.932,255.7878,59.5019,292.8193
2123.0844,263.5253,75.6276,291.2868
2123.2368,265.1465,108.0018,287.6725
2123.3892,261.5329,129.4443,289.9148
2123.5416,258.6034,140.727,293.7637
2123.694,250.5272,132.7782,294.5299
2123.8464,246.0409,135.6559,296.9711
2123.9988,258.3589,136.428,303.7067
2124.1512,284.8872,142.8326,304.8115
2124.3036,291.9413,143.9556,307.9298
2124.456,293.0065,154.6418,316.4473
2124.6084,290.1603,171.6273,319.5894
2124.7608,272.8127,190.578,317.8906
2124.9132,280.2108,198.6145,314.2021
2125.0656,304.7542,206.3879,314.0031
2125.218,333.6989,185.5421,312.6696
2125.3704,326.9417,170.5569,317.7125
2125.5228,308.0679,151.0095,318.1401
2125.6752,277.5934,153.5188,313.222
2125.8276,236.2675,165.6086,312.0994
2125.98,228.7922,177.5757,306.4687
2126.1324,239.7406,199.1936,302.9048
2126.2848,248.3407,201.8432,307.6982
2126.4372,249.3106,196.4388,304.3839
2126.5896,246.7617,182.2081,302.3882
2126.742,235.1321,173.575,306.3795
2126.8944,230.3723,174.7682,305.8034
2127.0468,231.178,169.083,308.4109
2127.1992,232.6338,170.3463,302.3079
2127.3516,233.2974,173.9786,309.0703
2127.504,231.855,178.1899,317.025
2127.6564,229.6213,178.2776,334.9256
2127.8088,225.6927,166.4333,329.9126
2127.9612,221.473,164.7664,322.4879
2128.1136,220.4328,157.73,321.9905
2128.266,224.0828,159.3444,326.3368
2128.4184,228.7328,160.5902,321.098
2128.5708,232.2329,163.9592,319.2137
2128.7232,235.8593,173.4171,313.6275
2128.8756,238.8226,174.0488,316.1801
2129.028,243.794,190.4727,314.8257
2129.1804,250.6038,188.9286,323.8036
2129.3328,259.7558,201.5625,333.6783
2129.4852,272.8803,192.4731,343.5352
2129.6376,282.9172,194.7893,364.2913
2129.79,332.9743,189.3147,330.7456
2129.9424,356.5233,182.7521,322.7017
2130.0948,352.4788,176.5931,316.9106
2130.2472,337.5283,175.3297,319.6013
2130.3996,301.0565,183.6294,312.2553
2130.552,268.3769,168.6794,327.7267
2130.7044,249.6785,139.2881,332.5913
2130.8568,248.4841,105.5102,329.1523
2131.0092,246.0641,95.8242,320.0467
2131.1616,244.5368,100.2636,314.4516
2131.314,248.5139,108.5633,308.4644
2131.4664,250.4382,112.1429,310.2997
2131.6188,252.6031,103.2641,307.5378
2131.7712,241.4472,96.7191,308.7272
2131.9236,233.7087,92.0867,310.6562
2132.076,234.4106,98.7546,313.2042
2132.2284,233.6539,93.9116,310.5136
2132.3808,234.2483,82.3306,308.4659
2132.5332,238.392,66.9594,307.6982
2132.6856,236.5525,60.7828,306.8429
2132.838,235.7767,57.5015,306.7003
2132.9904,235.9869,56.4487,304.6273
2133.1428,233.8516,64.9415,303.3147
2133.2952,233.6578,83.3834,301.9783
2133.4476,243.6832,113.2133,297.3454
2133.6,254.5897,148.5881,297.8324
2133.7524,275.0506,180.3306,296.6326
2133.9048,292.5134,205.6685,296.591
2134.0572,309.817,210.4413,296.3831
2134.2096,310.4743,203.9664,301.0829
2134.362,298.5483,177.8565,312.9014
2134.5144,283.888,135.9718,320.1774
2134.6668,261.0226,96.5963,326.0161
2134.8192,256.5837,68.6088,325.9983
2134.9716,255.8955,66.1347,328.5732
2135.124,254.8973,68.6614,328.4573
2135.2764,251.7075,66.1171,326.172
2135.4288,250.2603,60.4845,317.6412
2135.5812,250.5357,52.9042,310.7853
2135.7336,249.9133,61.1162,313.3661
2135.886,250.891,68.4509,309.6404
2136.0384,248.1426,88.665,308.6946
2136.1908,242.9603,113.5116,305.5065
2136.3432,236.3889,144.2013,312.8271
2136.4956,232.1209,167.1528,313.7388
2136.648,230.8635,181.6115,316.7472
2136.8004,231.569,183.7523,319.0667
2136.9528,235.3629,182.9977,323.5927
2137.1052,248.4743,177.1721,325.1964
2137.2576,262.225,175.4876,328.7038
2137.41,266.378,177.0318,329.9719
2137.5624,262.1917,177.2423,326.8581
2137.7148,248.9729,182.7696,325.9924
2137.8672,239.6142,186.6124,323.9343
2138.0196,240.4103,199.1761,324.9469
2138.172,243.5476,201.4397,324.2773
2138.3244,244.8952,199.141,328.4573
2138.4768,244.1344,192.052,327.6584
2138.6292,240.7375,181.2957,328.2465
2138.7816,237.9652,175.3823,324.7509
2138.934,235.1956,161.8185,326.5151
2139.0864,230.6508,163.0994,327.838
2139.2388,228.4968,172.8731,332.4666
2139.3912,228.5311,179.4883,335.5641
2139.5436,230.3466,182.4538,335.4988
2139.696,232.26,173.382,333.411
2139.8484,230.9041,171.3992,330.1412
2140.0008,232.514,174.7506,328.1009
2140.1532,232.1,174.3646,327.0214
2140.3056,231.1063,172.3467,324.1095
2140.458,231.3546,164.7488,324.7331
2140.6104,235.8688,154.712,324.261
2140.7628,242.0189,143.9732,327.2456
2140.9152,243.6462,129.3039,329.5799
2141.0676,247.1794,133.1292,330.6802
2141.22,248.7406,129.0933,328.7067
2141.3724,246.484,120.6181,325.8127
2141.5248,247.9313,97.2982,326.6041
2141.6772,249.9889,79.4353,326.1557
2141.8296,246.2521,84.6292,326.123
2141.982,244.332,103.3168,327.3882
2142.1344,242.5014,128.3213,330.8272
2142.2868,234.2038,149.0267,333.2863
2142.4392,232.8952,153.6942,330.9519
2142.5916,230.8711,159.4321,326.5477
2142.744,231.8998,150.1146,323.8422
2142.8964,244.8804,152.8169,326.7927
2143.0488,291.8245,153.4486,328.8181
2143.2012,335.8155,164.0645,331.6647
2143.3536,378.5734,177.3301,328.8018
2143.506,400.4589,183.1206,326.0338
2143.6584,360.2094,176.7685,326.3354
2143.8108,312.7793,153.6591,326.6398
2143.9632,272.3876,142.6045,326.6219
2144.1156,225.6211,141.8149,328.5241
2144.268,218.3031,151.6588,330.3817
2144.4204,220.7164,152.4835,328.3607
2144.5728,223.9858,149.2022,329.5369
2144.7252,232.6398,144.9909,333.6961
2144.8776,264.5169,150.2024,333.2773
2145.03,288.7228,166.8018,333.8163
2145.1824,264.7071,178.804,334.4089
2145.3348,229.8661,182.2432,335.9889
2145.4872,228.5067,170.2762,337.5628
2145.6396,226.0959,168.1705,334.1267
2145.792,229.8094,180.3657,333.8921
2145.9444,235.4321,194.3331,331.4152
2146.0968,231.4625,192.5082,332.1101
2146.2492,230.7448,173.3644,330.2719
2146.4016,226.5236,156.8878,328.1365
2146.554,225.9009,151.3429,326.8091
2146.7064,257.6616,163.3451,326.9605
2146.8588,291.4161,171.1886,327.103
2147.0112,314.3039,167.0826,330.4353
2147.1636,328.0804,152.9748,329.3898
2147.316,306.5826,135.6735,327.5307
2147.4684,288.355,121.0042,331.6276
2147.6208,309.8638,118.1265,335.9235
2147.7732,317.9149,147.4299,341.8527
2147.9256,335.6433,191.4379,344.4053
2148.078,320.9597,216.9161,345.5769
2148.2304,290.1064,208.0724,347.1614
2148.3828,248.7416,190.3148,349.8223
2148.5352,213.0758,171.9782,349.5372
2148.6876,205.1869,165.6613,349.4155
2148.84,204.2546,156.3965,349.7866
2148.9924,204.9083,150.0269,351.7824
2149.1448,208.296,137.6036,349.6115
2149.2972,212.1165,133.5503,348.0939
2149.4496,216.7355,139.9198,348.7175
2149.602,219.7824,162.5204,347.831
2149.7544,222.1042,180.664,344.1737
2149.9068,225.9738,200.1938,347.8088
2150.0592,233.6953,195.9474,347.4554
2150.2116,235.1092,196.9125,347.5771
2150.364,234.1936,186.1738,347.1286
2150.5164,226.2682,186.3668,348.967
2150.6688,240.897,179.2251,351.3591
2150.8212,219.787,168.3109,348.8423
2150.9736,217.1443,159.2391,345.1003
2151.126,216.7784,155.156,344.1559
2151.2784,219.6687,170.3302,344.5122
2151.4308,228.8403,180.367,345.0052
2151.5832,248.1649,187.7314,343.6035
2151.7356,289.8831,182.2081,343.9925
2151.888,284.9209,174.6656,338.5785
2152.0404,311.5029,158.2592,335.4008
2152.1928,283.8538,148.2223,331.1658
2152.3452,248.404,156.0618,330.9906
2152.4976,239.934,174.7844,343.5679
2152.65,216.1054,180.367,356.8251
2152.8024,212.1797,177.1748,389.8423
2152.9548,212.0505,177.8767,387.6045
2153.1072,214.7505,180.4359,343.3064
2153.2596,215.5544,184.8753,336.4402
2153.412,221.2867,182.2432,345.2339
2153.5644,228.7531,184.9806,342.4571
2153.7168,267.5113,182.8749,340.2535
2153.8692,283.1437,184.2436,340.35
2154.0216,289.5716,181.5484,345.6749
2154.174,290.8251,171.2307,347.2564
2154.3264,287.0246,151.2271,349.6767
2154.4788,290.8113,121.5797,345.6883
2154.6312,272.769,96.5226,345.7076
2154.7836,249.8656,81.5725,357.7517
2154.936,245.076,85.0679,361.96
2155.0884,240.9002,86.1207,371.7931
2155.2408,242.544,76.161,350.6895
2155.3932,245.7317,64.3694,336.6748
2155.5456,251.4068,56.368,334.1594
2155.698,254.5667,57.9051,331.1658
2155.8504,255.1434,56.7049,332.1176
2156.0028,254.2364,64.7063,334.1415
2156.1552,252.3847,91.8691,332.1993
2156.3076,250.7689,115.9576,330.7381
2156.46,246.7496,130.1497,328.7364
2156.6124,251.0949,119.2003,323.8066
2156.7648,252.8911,106.6928,323.0848
2156.9172,249.5527,109.9355,325.1103
2157.0696,249.2016,132.4869,324.0649
2157.222,239.3176,156.5755,324.5905
2157.3744,228.5121,166.5609,324.7183
2157.5268,224.2358,153.8217,325.4459
2157.6792,219.0831,133.4391,325.2083
2157.8316,216.4612,112.8507,325.838
2157.984,215.8327,103.4829,329.9942
2158.1364,216.8202,102.4277,330.2036
2158.2888,218.9902,101.3983,327.8545
2158.4412,219.319,98.31,335.8255
2158.5936,220.7509,102.6079,337.5985
2158.746,220.2625,124.9979,337.1975
2158.8984,223.503,154.8512,334.3732
2159.0508,227.2088,180.1493,329.1938
2159.2032,231.452,186.8405,335.8344
2159.3556,236.63,189.9288,337.153
2159.508,239.7148,186.8405,338.2429
2159.6604,235.2542,175.5169,341.0732
2159.8128,233.9724,145.9209,341.1504
2159.9652,237.9489,124.303,337.7202
2160.1176,239.9158,115.2955,333.3397
2160.27,245.9846,119.4132,330.6313
2160.4224,244.3846,132.2811,330.7203
2160.5748,238.8949,152.8695,330.0269
2160.7272,232.5934,167.5388,330.0076
2160.8796,232.8743,174.2301,332.7874
2161.032,234.5627,175.2595,334.8781
2161.1844,237.46,179.6346,337.1975
2161.3368,237.4718,175.7742,339.4189
2161.4892,233.8018,159.5608,340.693
2161.6416,229.119,141.2885,339.808
2161.794,223.0165,122.2441,338.2919
2161.9464,223.4617,110.1484,336.7431
2162.0988,224.3468,111.6926,339.4843
2162.2512,225.2776,130.2222,340.889
2162.4036,225.1273,146.9503,339.2067
2162.556,226.8835,156.4725,334.3553
2162.7084,239.5977,165.9947,330.4025
2162.8608,246.0329,177.8331,329.4225
2163.0132,246.8758,187.6126,339.7457
2163.1656,245.0287,194.8186,342.57
2163.318,229.2589,201.5098,340.35
2163.4704,226.4336,205.6275,345.8709
2163.6228,223.9705,199.1936,342.6857
2163.7752,222.1893,194.8186,337.2242
2163.9276,218.6291,189.9288,340.2193
2164.08,221.5889,181.1787,342.2774
2164.2324,231.4811,178.3478,343.2649
2164.3848,249.0729,179.1199,344.6295
2164.5372,273.375,195.0759,343.6582
2164.6896,288.3851,197.1348,343.6985
2164.842,308.9209,197.6495,341.3815
2164.9944,309.3067,193.7892,344.4825
2165.1468,317.9882,193.7891,342.1053
2165.2992,340.8915,196.6201,341.8364
2165.4516,344.5432,187.87,340.399
2165.604,344.9702,184.5243,339.0294
2165.7564,308.9773,190.7009,334.3391
2165.9088,284.1739,199.9657,333.359
2166.0612,243.9323,207.6864,338.547
2166.2136,227.8493,199.2579,334.9597
2166.366,222.6343,187.4196,323.6892
2166.5184,229.6545,171.2061,320.0467
2166.6708,226.3562,156.9872,322.381
2166.8232,227.1232,155.8034,322.5556
2166.9756,231.8066,171.2448,322.6127
2167.128,233.8175,184.5951,321.5791
2167.2804,237.7896,183.9002,324.0204
2167.4328,240.0801,181.584,323.1651
2167.5852,242.2357,178.7853,320.4388
2167.7376,243.6938,190.1862,323.6284
2167.89,243.2499,193.0171,329.1416
2168.0424,244.2772,199.8692,332.1815
2168.1948,247.3345,191.3764,337.4915
2168.3472,249.7668,188.494,347.9976
2168.4996,254.9698,191.6788,347.8088
2168.652,252.5832,197.0833,345.3853
2168.8044,244.9603,199.7083,346.3708
2168.9568,233.9274,182.4655,346.1516
2169.1092,224.6822,175.5169,344.2984
2169.2616,219.6781,152.8695,346.5863
2169.414,221.1881,139.487,345.4032
2169.5664,223.2331,115.0382,343.0688
2169.7188,228.0421,106.5712,342.9602
2169.8712,232.1792,105.2844,342.7303
2170.0236,231.757,107.8579,342.7054
2170.176,229.2064,122.5015,341.9463
2170.3284,226.681,131.509,341.9605
2170.4808,222.2533,146.1783,338.2364
2170.6332,224.419,142.5753,336.786
2170.7856,224.9218,154.9284,338.3737
2170.938,226.5733,158.0167,342.7402
2171.0904,229.2401,165.0425,340.3532
2171.2428,232.7695,162.7263,348.2916
2171.3952,235.0227,167.3587,351.0358
2171.5476,236.7559,171.3992,342.6368
2171.7,236.7714,173.2007,344.2648
2171.8524,237.7282,172.4801,343.8945
2172.0048,237.4978,177.2411,344.5871
2172.1572,236.6061,178.5279,349.4045
2172.3096,238.0708,180.5353,351.0597
2172.462,236.88,169.5977,352.018
2172.6144,236.3185,158.5314,354.4354
2172.7668,233.7834,159.9983,352.9326
2172.9192,234.302,166.1748,349.3827
2173.0716,234.834,167.0434,346.203
2173.224,235.4877,169.5912,346.4862
2173.3764,236.1267,170.878,347.1831
2173.5288,236.2681,178.5022,346.4208
2173.6812,235.6873,177.5757,345.6151
2173.8336,235.2236,172.686,345.0923
2173.986,235.1007,172.9433,346.0941
2174.1384,236.6209,172.4286,345.4887
2174.2908,237.2903,173.7154,342.9798
2174.4432,235.7065,178.6051,345.9853
2174.5956,235.0792,177.5757,344.7929
2174.748,237.0327,180.1493,346.7257
2174.9004,238.904,181.6934,346.4862
2175.0528,243.7233,178.3478,343.6985
2175.2052,249.1003,186.5832,339.6476
2175.3576,252.1418,191.2156,342.3482
2175.51,253.6449,203.3113,344.0687
2175.6624,251.9894,205.3702,342.2828
2175.8148,249.9048,203.054,345.6803
2175.9672,249.0585,203.5687,342.8709
2176.1196,248.0925,196.6201,347.5098
2176.272,247.4206,200.4804,349.7965
2176.4244,248.8126,199.451,352.4971
2176.5768,251.6496,201.2525,349.4481
2176.7292,253.9744,198.1642,347.5751
2176.8816,254.996,191.9876,350.1232
2177.034,254.1743,189.4141,351.4735
2177.1864,249.5621,189.4141,349.2521
2177.3388,244.9694,187.0979,350.929
2177.4912,240.1506,191.4729,347.1396
2177.6436,238.4551,184.7817,348.272
2177.796,239.6015,195.0759,349.3392
2177.9484,243.951,193.2744,353.1723
2178.1008,247.2077,197.4436,352.4753
2178.2532,259.9486,192.0391,351.2857
2178.4056,269.8814,204.9069,352.2707
2178.558,273.377,210.7746,352.018
2178.7104,278.089,219.5247,350.4526
2178.8628,286.8052,216.4365,349.3827
2179.0152,284.5018,219.8336,353.0416
2179.1676,287.4262,206.7084,360.3374
2179.32,295.3375,185.0905,360.5989
2179.4724,291.8609,169.083,358.1596
2179.6248,291.4216,161.7998,348.664
2179.7772,290.7115,169.7778,349.8619
2179.9296,287.0165,161.5424,347.2485
2180.082,282.4788,169.083,347.6404
2180.2344,265.5463,151.3254,349.753
2180.3868,263.2362,128.781,351.7566
2180.5392,258.4106,89.6629,353.5861
2180.6916,268.7852,65.7288,342.3918
2180.844,262.9683,66.6552,336.9906
2180.9964,253.0981,84.5672,328.9978
2181.1488,232.2747,110.8175,330.9143
2181.3012,236.1554,142.987,330.7619
2181.4536,228.523,165.7373,325.9488
2181.606,229.6433,177.6786,324.6856
2181.7584,232.2968,175.6198,329.2374
2181.9108,235.1374,174.8477,332.0687
2182.0632,237.7039,171.1418,335.0305
2182.2156,240.5574,155.9578,337.7093
2182.368,244.6371,126.6192,340.3227
2182.5204,248.9922,100.6262,342.5442
2182.6728,252.3078,90.8467,343.3718
2182.8252,246.1254,98.6703,338.2756
2182.9776,239.1887,113.3396,344.1776
2183.13,234.5695,128.5236,345.223
2183.2824,229.3228,144.8915,347.8212
2183.4348,227.0119,156.7299,351.7349
2183.5872,228.5395,160.0755,347.5969
2183.7396,228.4504,163.9358,346.1595
2183.892,226.7932,170.3698,347.0742
2184.0444,226.4608,171.3992,341.39
2184.1968,228.844,177.3184,340.693
2184.3492,231.0737,180.4066,342.762
2184.5016,234.4112,197.9068,341.5685
2184.654,235.4235,194.5612,345.1141
2184.8064,231.808,185.972,342.8926
2184.9588,227.7626,166.1555,342.627
2185.1112,227.4408,159.979,338.7982
2185.2636,226.4565,162.649,338.2102
2185.416,230.0771,175.2595,340.5624
2185.5684,235.6709,184.267,342.3918
2185.7208,240.83,195.5907,344.7003
2185.8732,244.2741,199.7083,344.5696
2186.0256,240.1968,199.9657,344.9399
2186.178,237.9566,188.2881,332.134
2186.3304,235.7458,178.3542,323.5096
2186.4828,232.9632,171.1483,325.4261
2186.6352,234.0797,179.834,324.9469
2186.7876,239.2595,190.2827,325.4697
2186.94,240.5321,196.2019,329.7818
2187.0924,244.4149,197.6495,330.8708
2187.2448,246.0088,195.0759,337.7965
2187.3972,245.3549,192.7597,344.3083
2187.5496,243.2471,187.0979,345.9852
2187.702,246.2577,179.1198,340.4535
2187.8544,246.9559,174.2301,341.1068
2188.0068,257.062,146.1783,336.7293
2188.1592,268.0475,121.2147,330.3045
2188.3116,271.4795,92.1335,336.7728
2188.464,270.6286,89.0452,342.0433
2188.6164,258.8877,90.5893,346.203
2188.7688,249.5145,100.6262,349.9489
2188.9212,246.3127,109.8911,351.6477
2189.0736,248.1134,112.2073,345.724
2189.226,246.3115,118.1264,338.9725
2189.3784,245.1792,125.0751,334.6385
2189.5308,238.3981,146.1783,332.9398
2189.6832,231.3245,154.1563,334.4861
2189.8356,230.0086,154.1563,335.6186
2189.988,231.9382,154.1563,344.6786
2190.1404,234.4469,158.7887,345.419
2190.2928,240.9766,173.5867,344.4389
2190.4452,246.7475,179.5059,348.6205
2190.5976,246.2139,177.1897,346.8565
2190.75,241.7311,162.649,337.9271
2190.9024,233.1058,150.0386,343.5242
2191.0548,222.9019,145.9209,342.4136
2191.2072,222.9189,147.9798,339.9308
2191.3596,225.4613,146.1783,350.0797
2191.512,228.9389,157.7336,331.8944
2191.6644,232.5619,174.4617,323.3005
2191.8168,237.9271,185.7854,320.4388
2191.9692,241.0681,190.1862,317.5204
2192.1216,243.2627,191.4729,315.8653
2192.274,245.7174,196.3627,322.9216
2192.4264,248.9189,200.4804,336.4462
2192.5788,251.0612,193.7892,351.2513
2192.7312,249.787,189.6714,357.92
2192.8836,249.7707,185.039,351.0379
2193.036,246.3614,188.1273,350.0579
2193.1884,243.4579,195.7451,348.3896
2193.3408,241.3901,191.1126,350.45
2193.4932,241.02,187.2523,348.2502
2193.6456,240.705,184.5243,344.9616
2193.798,240.5618,190.7009,339.4908
2193.9504,239.5618,193.5318,336.9253
2194.1028,238.6556,188.1273,332.134
2194.2552,235.5499,186.8405,328.1702
2194.4076,236.4373,187.0979,331.2585
2194.56,237.2179,182.9802,333.5714
2194.7124,239.2057,182.9802,332.5913
2194.8648,241.6886,178.9268,336.9906
2195.0172,243.0274,177.64,340.8629
2195.1696,244.498,179.0555,339.6259
2195.322,247.2218,190.5722,337.6222
2195.4744,247.8269,198.5502,341.4989
2195.6268,248.5563,190.9582,344.5479
2195.7792,248.8313,189.9288,343.1367
2195.9316,247.6624,191.9877,344.1994
2196.084,244.9942,195.848,345.7675
2196.2364,241.8075,190.4435,345.0705
2196.3888,234.7175,181.1787,345.8415
2196.5412,228.2143,174.7448,342.1304
2196.6936,225.848,158.7887,342.9145
2196.846,221.3291,156.2151,342.9145
2196.9984,221.3055,145.4062,341.2375
2197.1508,222.6024,143.3474,345.1141
2197.3032,220.0888,136.3987,344.3737
2197.4556,220.6959,127.6486,345.724
2197.608,229.9052,128.9354,343.4589
2197.7604,242.4361,123.2736,338.6458
2197.9128,247.4226,133.8895,338.3409
2198.0652,253.1898,124.11,334.29
2198.2176,250.8276,121.7938,334.3336
2198.37,245.0666,114.5235,338.2756
2198.5224,246.808,113.2367,344.3954
2198.6748,247.7178,122.5015,347.7085
2198.8272,249.1887,127.6486,348.6205
2198.9796,249.2064,140.0017,349.1867
2199.132,245.5377,147.4651,342.7402
2199.2844,238.9229,163.6785,334.2247
2199.4368,234.1469,179.1199,326.2537
2199.5892,231.4256,185.2964,321.2446
2199.7416,230.8877,178.6051,323.3789
2199.894,231.2222,173.458,326.9724
2200.0464,231.3714,170.1124,333.114
2200.1988,232.1733,168.3109,344.2865
2200.3512,233.6889,169.3403,348.6859
2200.5036,234.049,167.0241,342.9798
2200.656,234.2791,174.9764,341.8255
2200.8084,233.6944,179.0941,347.5098
2200.9608,232.505,185.2706,348.4245
2201.1132,233.1913,186.0685,346.9653
2201.2656,233.4972,189.4141,349.5352
2201.418,234.11,192.5023,350.6895
2201.5704,235.3884,196.1054,351.2993
2201.7228,235.7913,186.8663,351.3428
2201.8752,238.5509,185.8368,346.8347
2202.0276,237.7061,184.8074,343.6331
2202.18,233.503,187.0979,341.4117
2202.3324,231.2468,180.664,339.3427
2202.4848,229.0641,155.2887,339.6477
2202.6372,228.347,142.4209,343.851
2202.7896,230.3309,123.8912,347.9018
2202.942,230.4245,121.9868,349.8619
2203.0944,228.1682,110.4058,350.7548
2203.2468,226.756,105.516,350.2757
2203.3992,226.5098,104.8726,348.8383
2203.5516,226.9472,104.6153,347.3355
2203.704,228.7652,99.7255,348.3308
2203.8564,231.1458,97.7953,350.7548
2204.0088,231.5539,95.9938,350.9726
2204.1612,232.1031,95.2218,346.4862
2204.3136,231.1893,87.1923,346.8347
2204.466,229.9187,84.3613,345.5933
2204.6184,228.7042,91.8247,344.0579
2204.7708,227.0608,97.0232,343.7202
2204.9232,224.9181,105.0013,348.076
2205.0756,223.3566,103.1998,349.557
2205.228,220.9334,109.119,350.4281
2205.3804,222.744,99.4681,349.9489
2205.5328,226.5189,90.9754,348.076
2205.6852,228.7962,84.7988,350.1232
2205.8376,231.0427,89.0452,348.1414
2205.99,230.4599,92.3908,349.361
2206.1424,228.2946,87.7584,350.2103
2206.2948,228.1343,84.9275,348.6205
2206.4472,229.9391,85.4422,351.0597
2206.5996,231.7571,90.332,349.7617
2206.752,232.1058,94.1923,351.1468
2206.9044,230.2247,97.538,350.6677
2207.0568,227.5928,105.7734,347.4009
2207.2092,224.8283,115.0382,346.6168
2207.3616,224.135,139.2297,347.8801
2207.514,223.6671,156.9872,347.1178
2207.6664,224.4958,171.6565,347.6622
2207.8188,223.9118,166.2521,347.3138
2207.9712,221.5106,159.0461,342.1739
2208.1236,219.5597,147.465,339.5605
2208.276,216.3711,144.8915,339.6913
2208.4284,213.8755,139.7444,338.929
2208.5808,213.0777,135.3693,337.7093
2208.7332,213.9525,127.906,338.5152
2208.8856,215.5704,115.5529,338.7764
2209.038,222.2018,106.8028,341.4989
2209.1904,230.0583,102.4277,346.2902
2209.3428,237.6528,94.1923,342.6749
2209.4952,242.047,89.8173,342.958
2209.6476,240.815,82.6113,345.5524
2209.8,235.2221,90.0747,347.2049
2209.9524,228.4979,94.1923,346.5516
2210.1048,233.988,95.6593,345.3972
2210.2572,236.896,83.8209,343.0887
2210.4096,238.2962,70.4384,342.4136
2210.562,241.4753,59.6101,346.9871
2210.7144,235.7386,63.1874,347.0306
2210.8668,236.4148,58.1367,344.8964
2211.0192,238.8301,56.1744,341.673
2211.1716,242.7358,48.2993,336.2065
2211.324,245.378,51.0337,335.1613
2211.4764,244.3806,52.0631,337.644
2211.6288,243.7452,64.5964,336.9525
2211.7812,242.7681,76.7436,337.3827
2211.9336,239.1148,76.4862,335.8146
2212.086,234.3019,66.9641,334.987
2212.2384,229.2776,55.5889,334.2465
2212.3908,227.6416,54.8168,333.7674
2212.5432,230.7491,53.7874,334.5078
2212.6956,233.3488,53.1183,337.4698
2212.848,236.4155,53.3756,336.9035
2213.0004,237.7033,54.1477,336.1195
2213.1528,237.0225,66.9126,336.8164
2213.3052,239.1439,73.6038,337.7093
2213.4576,239.1828,75.4053,337.2301
2213.61,239.6344,60.9934,337.7528
2213.7624,241.279,50.8536,337.4479
2213.9148,239.9764,46.2211,336.3808
2214.0672,239.2276,46.4785,335.0741
2214.2196,236.9568,53.2727,334.3162
2214.372,236.0865,52.5006,334.1376
2214.5244,235.3999,54.0448,334.3989
2214.6768,234.3661,53.5301,333.0269
2214.8292,235.0743,53.9161,332.526
2214.9816,232.865,52.6293,330.2175
2215.134,231.6682,50.3131,329.564
2215.2864,231.0915,54.8168,329.3768
2215.4388,233.4184,57.6478,326.1448
2215.5912,236.715,53.0154,327.5387
2215.7436,241.6,52.5006,326.907
2215.896,244.5302,57.9051,326.6892
