STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_DN
ABAB,ABB-096,1710.69,8.845,-5.408,237.719,3.261,0.3983,2.314,A,,235.76138613861383,235.76138613861383,0.6430118356347067
ABAB,ABB-096,1710.8424,8.845,-5.1223,237.466,3.38,0.3888,2.307,A,,235.51089108910887,235.51089108910887,0.6108632234045506
ABAB,ABB-096,1710.9948,8.842,-4.8366,237.213,3.499,0.3681,2.3,A,,235.260396039604,235.260396039604,0.5507869585752784
ABAB,ABB-096,1711.1472,8.839,-5.022,234.7467,3.618,0.3479,2.322,A,,232.8185148514852,232.8185148514852,0.5270059456005335
ABAB,ABB-096,1711.2996,8.835,-5.2073,213.4821,3.737,0.3469,2.351,A,,211.7644554455445,211.7644554455445,0.5595608868391074
ABAB,ABB-096,1711.452,8.832,-5.3926,200.5671,3.768,0.3459,2.38,A,,198.97732673267328,198.97732673267328,0.5921158280776815
ABAB,ABB-096,1711.6044,8.829,-5.578,195.4,3.799,0.3545,2.396,A,,193.86138613861385,193.86138613861385,0.6328973689328479
ABAB,ABB-096,1711.7568,8.826,-5.7013,191.278,3.77,0.3631,2.395,A,,189.780198019802,189.780198019802,0.653133248131581
ABAB,ABB-096,1711.9092,8.823,-5.8236,187.155,3.743,0.3684,2.399,A,,185.6980198019802,185.6980198019802,0.6711832856388742
ABAB,ABB-096,1712.0616,8.821,-5.947,180.3491,3.714,0.3737,2.404,A,,178.95950495049505,178.95950495049505,0.6904418914788983
ABAB,ABB-096,1712.214,8.819,-6.0693,178.277,3.686,0.3701,2.377,A,,176.90792079207918,176.90792079207918,0.648833801016864
ABAB,ABB-096,1712.3664,8.817,-5.9236,176.206,3.679,0.3666,2.365,A,,174.85742574257424,174.85742574257424,0.6256035895868642
ABAB,ABB-096,1712.5188,8.815,-5.779,174.135,3.671,0.3631,2.36,A,,172.8069306930693,172.8069306930693,0.6108333564859832
ABAB,ABB-096,1712.6712,8.813,-5.6333,170.314,3.663,0.3641,2.355,A,,169.0237623762376,169.0237623762376,0.6072840552329617
ABAB,ABB-096,1712.8236,8.804,-5.4876,166.493,3.655,0.365,2.353,A,,165.24059405940594,165.24059405940594,0.6071111049370713
ABAB,ABB-096,1712.976,8.795,-5.342,163.454,3.648,0.3551,2.352,A,,162.23168316831683,162.23168316831683,0.5812164865390491
ABAB,ABB-096,1713.1284,8.786,-5.4103,160.4151,3.64,0.3452,2.361,A,,159.22287128712873,159.22287128712873,0.5674075514683413
ABAB,ABB-096,1713.2808,8.778,-5.4776,163.133,3.632,0.3282,2.371,A,,161.91386138613862,161.91386138613862,0.5371030478148527
ABAB,ABB-096,1713.4332,8.769,-5.5449,165.852,3.646,0.3238,2.369,A,,164.6059405940594,164.6059405940594,0.5237143333425945
ABAB,ABB-096,1713.5856,8.757,-5.6133,168.57,3.661,0.3195,2.352,A,,167.2970297029703,167.2970297029703,0.49244644792042874
ABAB,ABB-096,1713.738,8.745,-5.7256,171.696,3.675,0.3238,2.347,A,,170.3920792079208,170.3920792079208,0.4971258300225043
ABAB,ABB-096,1713.8904,8.732,-5.8369,174.821,3.689,0.3282,2.351,A,,173.4861386138614,173.4861386138614,0.5129316811602254
ABAB,ABB-096,1714.0428,8.72,-5.9493,177.947,3.703,0.3286,2.346,A,,176.5811881188119,176.5811881188119,0.5078862556608231
ABAB,ABB-096,1714.1952,8.708,-6.0616,178.356,3.756,0.329,2.342,A,,176.9861386138614,176.9861386138614,0.504049398494152
ABAB,ABB-096,1714.3476,8.707,-6.1729,178.7659,3.81,0.3293,2.342,A,,177.39198019801978,177.39198019801978,0.5047974606173425
ABAB,ABB-096,1714.5,8.705,-6.1053,172.732,3.863,0.3303,2.344,A,,171.4178217821782,171.4178217821782,0.5097081376934399
ABAB,ABB-096,1714.6524,8.704,-6.0366,169.861,3.916,0.3312,2.345,A,,168.57524752475246,168.57524752475246,0.513160892395744
ABAB,ABB-096,1714.8048,8.703,-5.9679,166.99,3.969,0.3363,2.357,A,,165.73267326732673,165.73267326732673,0.5403807684827605
ABAB,ABB-096,1714.9572,8.708,-5.9003,164.488,4.022,0.3414,2.368,A,,163.25544554455445,163.25544554455445,0.5663920762370458
ABAB,ABB-096,1715.1096,8.712,-5.8316,164.342,4.09,0.3418,2.378,A,,163.11089108910892,163.11089108910892,0.5794751757286142
ABAB,ABB-096,1715.262,8.717,-5.7629,164.198,4.157,0.3422,2.377,A,,162.96831683168318,162.96831683168318,0.5792640235601363
ABAB,ABB-096,1715.4144,8.722,-5.8483,164.053,4.224,0.3426,2.376,A,,162.82475247524752,162.82475247524752,0.5790528713916593
ABAB,ABB-096,1715.5668,8.739,-5.9326,162.778,4.291,0.3367,2.381,A,,161.56237623762377,161.56237623762377,0.570383824632567
ABAB,ABB-096,1715.7192,8.757,-6.0179,161.503,4.358,0.3308,2.38,A,,160.29999999999998,160.29999999999998,0.5544633678770869
ABAB,ABB-096,1715.8716,8.774,-6.1033,159.503,4.425,0.3153,2.375,A,,158.319801980198,158.319801980198,0.5097706498485817
ABAB,ABB-096,1716.024,8.819,-6.1886,157.503,4.493,0.3069,2.371,A,,156.339603960396,156.339603960396,0.483990637068319
ABAB,ABB-096,1716.1764,8.863,-6.2739,157.786,4.573,0.3109,2.376,A,,156.61980198019802,156.61980198019802,0.5000076403745172
ABAB,ABB-096,1716.3288,8.908,-6.5193,158.068,4.654,0.3149,2.387,A,,156.8990099009901,156.8990099009901,0.5232760536771041
ABAB,ABB-096,1716.4812,8.952,-6.7656,160.304,4.734,0.3129,2.398,A,,159.1128712871287,159.1128712871287,0.5315832245158781
ABAB,ABB-096,1716.6336,8.962,-7.0109,162.539,4.815,0.3109,2.409,A,,161.32574257425742,161.32574257425742,0.5398903953546522
ABAB,ABB-096,1716.786,8.971,-7.2572,163.887,4.896,0.3089,2.411,A,,162.66039603960397,162.66039603960397,0.5373204511988443
ABAB,ABB-096,1716.9384,8.98,-7.5026,165.234,4.968,0.3069,2.412,A,,163.99405940594062,163.99405940594062,0.5335419387103048
ABAB,ABB-096,1717.0908,8.922,-8.0239,166.5819,5.041,0.3035,2.4,A,,165.32861386138617,165.32861386138617,0.5105610813213679
ABAB,ABB-096,1717.2432,8.864,-8.5442,163.913,5.114,0.3049,2.388,A,,162.6861386138614,162.6861386138614,0.4995492179034812
ABAB,ABB-096,1717.3956,8.836,-9.0656,160.67,5.187,0.3062,2.38,A,,159.47524752475246,159.47524752475246,0.49312227377545603
ABAB,ABB-096,1717.548,8.807,-9.6949,157.427,5.259,0.3016,2.372,A,,156.26435643564355,156.26435643564355,0.4719834412246824
ABAB,ABB-096,1717.7004,8.779,-10.3232,156.011,5.298,0.2981,2.366,A,,154.86237623762378,154.86237623762378,0.4560046397910705
ABAB,ABB-096,1717.8528,8.766,-10.9536,154.595,5.336,0.2974,2.375,A,,153.46039603960395,153.46039603960395,0.4651362764982079
ABAB,ABB-096,1718.0052,8.752,-11.5819,153.179,5.374,0.2966,2.385,A,,152.05841584158418,152.05841584158418,0.47522712749701307
ABAB,ABB-096,1718.1576,8.739,-12.4302,150.907,5.412,0.2922,2.394,A,,149.8089108910891,149.8089108910891,0.4751326646848
ABAB,ABB-096,1718.31,8.726,-13.2786,148.635,5.376,0.2912,2.398,A,,147.55940594059405,147.55940594059405,0.47747339760508994
ABAB,ABB-096,1718.4624,8.73,-14.1259,146.164,5.34,0.2902,2.402,A,,145.1128712871287,145.1128712871287,0.47981413052538024
ABAB,ABB-096,1718.6148,8.734,-15.0772,143.692,5.304,0.2893,2.401,A,,142.66534653465345,142.66534653465345,0.47636137582307647
ABAB,ABB-096,1718.7672,8.738,-16.0286,142.64,5.235,0.2817,2.4,A,,141.6237623762376,141.6237623762376,0.45620190036951597
ABAB,ABB-096,1718.9196,8.741,-16.9799,144.021,5.166,0.2806,2.392,A,,142.99108910891087,142.99108910891087,0.44379045925596633
ABAB,ABB-096,1719.072,8.74,-18.3692,145.402,5.097,0.2842,2.385,A,,144.35841584158413,144.35841584158413,0.44430722640513426
ABAB,ABB-096,1719.2244,8.739,-19.7586,146.784,5.028,0.2878,2.359,A,,145.72673267326732,145.72673267326732,0.42186119523240606
ABAB,ABB-096,1719.3768,8.738,-21.1479,148.551,4.959,0.286,2.348,A,,147.47623762376236,147.47623762376236,0.40407857083321724
ABAB,ABB-096,1719.5292,8.737,-23.6732,150.318,4.813,0.2841,2.337,A,,149.22574257425742,149.22574257425742,0.3860465923929655
ABAB,ABB-096,1719.6816,8.724,-26.1987,152.0849,4.666,0.2822,2.326,A,,150.97514851485147,150.97514851485147,0.3680146139527132
ABAB,ABB-096,1719.834,8.71,-33.4358,148.908,4.52,0.2937,2.322,A,,147.82970297029703,147.82970297029703,0.3918560553440946
ABAB,ABB-096,1719.9864,8.697,-36.1272,145.177,4.177,0.3052,2.318,A,,144.13564356435643,144.13564356435643,0.41569749673547657
ABAB,ABB-096,1720.1388,8.684,-38.8196,141.446,3.833,0.3057,2.318,A,,140.44158415841582,140.44158415841582,0.4169442669407941
ABAB,ABB-096,1720.2912,8.626,-39.3669,137.715,3.403,0.3118,2.323,A,,136.74752475247524,136.74752475247524,0.43819770510932676
ABAB,ABB-096,1720.4436,8.569,-39.9152,135.171,3.096,0.3323,2.3,A,,134.22871287128712,134.22871287128712,0.46151821187453085
ABAB,ABB-096,1720.596,8.512,-38.4965,132.628,2.789,0.3339,2.278,A,,131.71089108910888,131.71089108910888,0.43891937321145774
ABAB,ABB-096,1720.7484,8.413,-36.9009,130.0839,2.667,0.3355,2.262,A,,129.1919801980198,129.1919801980198,0.42357194454477276
ABAB,ABB-096,1720.9008,8.314,-35.3052,120.861,2.545,0.3215,2.271,A,,120.06039603960396,120.06039603960396,0.399539493790459
ABAB,ABB-096,1721.0532,8.269,-33.7095,109.1901,2.422,0.3008,2.27,A,,108.50504950495048,108.50504950495048,0.34671463895757515
ABAB,ABB-096,1721.2056,8.224,-32.1139,106.571,2.458,0.2857,2.263,A,,105.9118811881188,105.9118811881188,0.30060220042786073
ABAB,ABB-096,1721.358,8.333,-30.5192,103.953,2.494,0.2729,2.278,A,,103.31980198019802,103.31980198019802,0.28681340816269824
ABAB,ABB-096,1721.5104,8.685,-27.2155,101.3341,2.53,0.2601,2.302,A,,100.72683168316831,100.72683168316831,0.283901730892118
ABAB,ABB-096,1721.6628,8.969,-23.9129,103.706,2.565,0.2421,2.331,A,,103.07524752475248,103.07524752475248,0.27406648514989007
ABAB,ABB-096,1721.8152,9.252,-19.8032,106.0781,2.601,0.2368,2.444,A,,105.42386138613864,105.42386138613864,0.39741894257216687
ABAB,ABB-096,1721.9676,9.22,-13.7616,117.6752,2.637,0.2785,2.495,A,,116.9061386138614,116.9061386138614,0.5630365626649628
ABAB,ABB-096,1722.12,9.08,-11.1155,143.2728,2.672,0.3056,2.489,A,,142.25029702970295,142.25029702970295,0.6233600977967938
ABAB,ABB-096,1722.2724,8.939,-8.5048,153.5319,2.708,0.3183,2.524,A,,152.40782178217822,152.40782178217822,0.6973279526574613
ABAB,ABB-096,1722.4248,8.873,-8.402,155.586,2.744,0.3244,2.522,A,,154.44158415841585,154.44158415841585,0.7101214124968741
ABAB,ABB-096,1722.5772,8.806,-8.2983,157.639,2.78,0.3265,2.526,A,,156.47425742574256,156.47425742574256,0.7201921206901338
ABAB,ABB-096,1722.7296,8.824,-8.8915,159.692,2.875,0.3286,2.53,A,,158.5069306930693,158.5069306930693,0.7302628288833938
ABAB,ABB-096,1722.882,8.842,-9.4848,159.272,2.97,0.3226,2.523,A,,158.09108910891086,158.09108910891086,0.7068416080904621
ABAB,ABB-096,1723.0344,9.005,-10.078,158.853,3.065,0.314,2.489,A,,157.6762376237624,157.6762376237624,0.6443058372461311
ABAB,ABB-096,1723.1868,9.117,-10.1563,157.721,3.16,0.3055,2.458,A,,156.55544554455446,156.55544554455446,0.5856451254410581
ABAB,ABB-096,1723.3392,9.141,-10.2345,156.59,3.255,0.2999,2.438,A,,155.43564356435644,155.43564356435644,0.5475099324868725
ABAB,ABB-096,1723.4916,9.164,-10.3118,157.133,3.35,0.2943,2.434,A,,155.9732673267327,155.9732673267327,0.5287118328563888
ABAB,ABB-096,1723.644,9.188,-10.39,159.262,3.445,0.303,2.432,A,,158.0811881188119,158.0811881188119,0.547988497763454
ABAB,ABB-096,1723.7964,9.769,-10.4682,158.774,4.386,0.2961,2.413,A,,157.5980198019802,157.5980198019802,0.5078202706081734
ABAB,ABB-096,1723.9488,10.071,-10.5455,158.2859,4.859,0.3088,2.373,A,,157.11475247524754,157.11475247524754,0.4911455005139891
ABAB,ABB-096,1724.1012,10.374,-10.6237,154.209,4.928,0.3607,2.248,A,,153.07821782178218,153.07821782178218,0.469489206234546
ABAB,ABB-096,1724.2536,10.351,-10.702,150.1308,4.997,0.3936,2.113,A,,149.04039603960393,149.04039603960393,0.388369960825716
ABAB,ABB-096,1724.406,10.124,-10.9162,134.148,5.066,0.4152,1.997,A,,133.2158415841584,133.2158415841584,0.30203650709860286
ABAB,ABB-096,1724.5584,9.897,-11.1315,115.7562,4.918,0.4468,1.932,A,,115.0061386138614,115.0061386138614,0.30227544244714233
ABAB,ABB-096,1724.7108,9.19,-11.3457,108.977,4.77,0.4776,1.892,A,,108.2940594059406,108.2940594059406,0.3307337537854581
ABAB,ABB-096,1724.8632,8.816,-11.561,102.1972,4.622,0.4787,1.904,A,,101.58138613861384,101.58138613861384,0.3479794682299334
ABAB,ABB-096,1725.0156,8.776,-11.7752,105.9611,4.474,0.4572,2.005,A,,105.3080198019802,105.3080198019802,0.4164337510071401
ABAB,ABB-096,1725.168,8.814,-11.9905,114.443,4.326,0.3623,2.056,A,,113.7059405940594,113.7059405940594,0.2414337510071405
ABAB,ABB-096,1725.3204,8.852,-14.7478,123.328,4.233,0.3033,2.121,A,,122.5029702970297,122.5029702970297,0.17287180840719032
ABAB,ABB-096,1725.4728,8.891,-22.6289,132.2129,4.14,0.2497,2.198,A,,131.299900990099,131.299900990099,0.13227780401744763
ABAB,ABB-096,1725.6252,8.869,-24.9642,132.8189,4.083,0.2215,2.356,A,,131.899900990099,131.899900990099,0.2529137610090848
ABAB,ABB-096,1725.7776,8.846,-27.2984,129.42,4.027,0.2073,2.514,A,,128.53465346534654,128.53465346534654,0.4084592837496177
ABAB,ABB-096,1725.93,8.824,-26.3737,126.021,3.971,0.1997,2.504,A,,125.16930693069308,125.16930693069308,0.3774226933014752
ABAB,ABB-096,1726.0824,8.802,-25.45,122.6229,3.914,0.1921,2.464,A,,121.80485148514852,121.80485148514852,0.31012905287139175
ABAB,ABB-096,1726.2348,8.625,-24.8922,112.3191,3.858,0.1846,2.446,A,,111.60306930693068,111.60306930693068,0.2696732698024615
ABAB,ABB-096,1726.3872,8.559,-24.3355,108.0951,3.713,0.1926,2.429,A,,107.4208910891089,107.4208910891089,0.2690759314311113
ABAB,ABB-096,1726.5396,8.56,-23.7787,110.125,3.568,0.1987,2.427,A,,109.43069306930693,109.43069306930693,0.28186939127052496
ABAB,ABB-096,1726.692,8.562,-23.221,112.155,3.423,0.2049,2.425,A,,111.44059405940594,111.44059405940594,0.2949122051510012
ABAB,ABB-096,1726.8444,8.583,-22.6642,114.184,3.16,0.2021,2.437,A,,113.44950495049504,113.44950495049504,0.3024331119939988
ABAB,ABB-096,1726.9968,8.604,-22.9775,114.034,2.898,0.1993,2.448,A,,113.30099009900992,113.30099009900992,0.30874545050426455
ABAB,ABB-096,1727.1492,8.625,-23.2897,113.883,2.636,0.1965,2.465,A,,113.15148514851484,113.15148514851484,0.3223091990109184
ABAB,ABB-096,1727.3016,8.647,-23.603,115.37,2.412,0.1942,2.483,A,,114.62376237623762,114.62376237623762,0.33832828605562193
ABAB,ABB-096,1727.454,8.65,-23.9153,116.856,2.188,0.2007,2.47,A,,116.0950495049505,116.0950495049505,0.3388249103992443
ABAB,ABB-096,1727.6064,8.654,-31.2105,118.343,1.964,0.2072,2.471,A,,117.56732673267328,117.56732673267328,0.3562414914011056
ABAB,ABB-096,1727.7588,8.657,-40.5737,119.641,1.74,0.2211,2.472,A,,118.85247524752477,118.85247524752477,0.39211027144166904
ABAB,ABB-096,1727.9112,8.661,-49.9359,120.939,1.629,0.2357,2.467,A,,120.13762376237624,120.13762376237624,0.42247311977328944
ABAB,ABB-096,1728.0636,8.588,-59.2991,119.812,1.518,0.2481,2.452,A,,119.02178217821782,119.02178217821782,0.4352644958741978
ABAB,ABB-096,1728.216,8.515,-60.5614,118.685,1.408,0.2416,2.436,A,,117.9059405940594,117.9059405940594,0.3997193898813657
ABAB,ABB-096,1728.3684,8.395,-61.8247,117.5589,1.298,0.2367,2.407,A,,116.79099009900987,116.79099009900987,0.35245256022004295
ABAB,ABB-096,1728.5208,8.274,-63.0879,111.981,1.187,0.2388,2.372,A,,111.26831683168317,111.26831683168317,0.3153891034367794
ABAB,ABB-096,1728.6732,8.198,-64.3512,106.4029,1.126,0.2409,2.351,B,,105.74544554455446,105.74544554455446,0.29524560331175503
ABAB,ABB-096,1728.8256,8.181,-65.6145,94.616,1.064,0.2422,2.294,B,,94.07524752475248,94.07524752475248,0.22959881087989323
ABAB,ABB-096,1728.978,8.164,-73.1437,84.69,1.003,0.2435,2.322,B,,84.24752475247524,84.24752475247524,0.26668032673019737
ABAB,ABB-096,1729.1304,8.147,-80.6738,74.7651,0.942,0.2298,2.329,B,,74.42089108910892,74.42089108910892,0.24097880143361228
ABAB,ABB-096,1729.2828,8.16,-82.8712,72.091,0.881,0.2294,2.335,B,,71.77326732673266,71.77326732673266,0.247232795265746
ABAB,ABB-096,1729.4352,8.173,-85.0674,66.897,0.819,0.229,2.321,B,,66.63069306930694,66.63069306930694,0.22931542244325295
ABAB,ABB-096,1729.5876,8.186,-85.9657,61.702,0.758,0.2349,2.299,B,,61.48712871287128,61.48712871287128,0.21743880754591183
ABAB,ABB-096,1729.74,8.198,-86.8639,56.821,0.697,0.2407,2.272,B,,56.65445544554456,56.65445544554456,0.19926999694384992
ABAB,ABB-096,1729.8924,8.157,-87.7632,53.465,0.673,0.2465,2.24,B,,53.33168316831684,53.33168316831684,0.175058344678132
ABAB,ABB-096,1730.0448,8.116,-88.6614,50.1099,0.649,0.2484,2.213,B,,50.00980198019802,50.00980198019802,0.1471647264745927
ABAB,ABB-096,1730.1972,8.074,-89.0997,42.543,0.625,0.2412,2.185,B,,42.51782178217822,42.51782178217822,0.09537132220153917
ABAB,ABB-096,1730.3496,8.072,-89.5379,36.6511,0.601,0.2352,2.174,B,,36.68425742574257,36.68425742574257,0.06711582807768142
ABAB,ABB-096,1730.502,8.07,-89.9762,36.897,0.577,0.2293,2.185,B,,36.92772277227723,36.92772277227723,0.06569819131497774
ABAB,ABB-096,1730.6544,8.136,-90.4154,37.144,0.553,0.2287,2.195,B,,37.17227722772277,37.17227722772277,0.07628775039591006
ABAB,ABB-096,1730.8068,8.202,-90.8537,37.39,0.529,0.2281,2.194,B,,37.415841584158414,37.415841584158414,0.07358305781679755
ABAB,ABB-096,1730.9592,8.268,-91.2919,36.653,0.506,0.2274,2.191,B,,36.68613861386139,36.68613861386139,0.06821187453115869
ABAB,ABB-096,1731.1116,8.274,-91.7312,35.9149,0.532,0.2273,2.195,B,,35.95534653465347,35.95534653465347,0.0727967938210205
ABAB,ABB-096,1731.264,8.28,-91.5684,30.8561,0.559,0.2272,2.198,B,,30.946633663366335,30.946633663366335,0.07617314477815106
ABAB,ABB-096,1731.4164,8.272,-91.4057,30.348,0.586,0.227,2.19,B,,30.443564356435644,30.443564356435644,0.06600589003417327
ABAB,ABB-096,1731.5688,8.265,-91.2429,29.8411,0.613,0.2269,2.187,B,,29.941683168316832,29.941683168316832,0.06213083099491533
ABAB,ABB-096,1731.7212,8.258,-91.0802,32.878,0.639,0.226,2.193,B,,32.94851485148515,32.94851485148515,0.06713805462173197
ABAB,ABB-096,1731.8736,8.25,-90.9174,35.915,0.666,0.2252,2.199,B,,35.95544554455446,35.95544554455446,0.07239463228961154
ABAB,ABB-096,1732.026,8.242,-90.7547,36.593,0.693,0.2312,2.195,B,,36.62673267326733,36.62673267326733,0.08252160142249852
ABAB,ABB-096,1732.1784,8.234,-90.1639,34.849,0.72,0.2373,2.194,B,,34.9,34.9,0.09652362959464313
ABAB,ABB-096,1732.3308,8.225,-89.5742,33.106,0.75,0.242,2.194,B,,33.174257425742574,33.174257425742574,0.10824326952462976
ABAB,ABB-096,1732.4832,8.217,-90.5784,32.638,0.781,0.2467,2.193,B,,32.71089108910891,32.71089108910891,0.11875434112188483
ABAB,ABB-096,1732.6356,8.209,-91.5826,32.171,0.812,0.2447,2.205,B,,32.24851485148515,32.24851485148515,0.12827008029339043
ABAB,ABB-096,1732.788,8.208,-92.0339,31.703,0.843,0.2427,2.217,B,,31.785148514851485,31.785148514851485,0.13778581946489604
ABAB,ABB-096,1732.9404,8.207,-92.4851,31.236,0.874,0.2313,2.196,B,,31.322772277227724,31.322772277227724,0.08397952379629393
ABAB,ABB-096,1733.0928,8.205,-92.9364,30.768,0.905,0.2211,2.18,B,,30.85940594059406,30.85940594059406,0.03920831828411093
ABAB,ABB-096,1733.2452,8.204,-93.3876,30.227,0.936,0.2233,2.163,B,,30.323762376237624,30.323762376237624,0.02414844553107517
ABAB,ABB-096,1733.3976,8.203,-93.8389,29.685,0.93,0.2255,2.175,B,,29.787128712871286,29.787128712871286,0.044137054427249404
ABAB,ABB-096,1733.55,8.202,-94.2901,29.143,0.925,0.2276,2.169,B,,29.250495049504952,29.250495049504952,0.04212207929319584
ABAB,ABB-096,1733.7024,8.209,-94.7414,28.625,0.92,0.2297,2.163,B,,28.73762376237624,28.73762376237624,0.040107104159141656
ABAB,ABB-096,1733.8548,8.216,-94.7926,28.107,0.914,0.2318,2.157,B,,28.224752475247524,28.224752475247524,0.038092129025088406
ABAB,ABB-096,1734.0072,8.223,-94.8439,27.763,0.909,0.2339,2.193,B,,27.884158415841583,27.884158415841583,0.08683702386575186
ABAB,ABB-096,1734.1596,8.229,-94.8951,27.419,0.903,0.2331,2.2,B,,27.543564356435645,27.543564356435645,0.093302169866363
ABAB,ABB-096,1734.312,8.236,-94.9454,27.075,0.898,0.235,2.19,B,,27.2029702970297,27.2029702970297,0.08595421331925637
ABAB,ABB-096,1734.4644,8.243,-94.9966,26.731,0.892,0.2387,2.18,B,,26.862376237623764,26.862376237623764,0.08309462951129408
ABAB,ABB-096,1734.6168,8.239,-95.0479,26.841,0.939,0.2424,2.167,B,,26.971287128712877,26.971287128712877,0.07660934070513707
ABAB,ABB-096,1734.7692,8.236,-95.0991,27.084,0.986,0.2445,2.173,B,,27.21188118811881,27.21188118811881,0.08909718556385958
ABAB,ABB-096,1734.9216,8.232,-95.1494,27.328,1.032,0.2425,2.179,B,,27.453465346534653,27.453465346534653,0.09136151473897698
ABAB,ABB-096,1735.074,8.228,-95.2006,27.572,1.079,0.241,2.178,B,,27.695049504950497,27.695049504950497,0.08641263579029264
ABAB,ABB-096,1735.2264,8.224,-95.2519,27.816,1.125,0.2395,2.176,B,,27.936633663366337,27.936633663366337,0.08025518850887672
ABAB,ABB-096,1735.3788,8.223,-94.6451,28.255,1.172,0.2381,2.175,B,,28.371287128712872,28.371287128712872,0.07555566360125561
ABAB,ABB-096,1735.5312,8.222,-94.0394,28.694,1.218,0.2393,2.18,B,,28.805940594059408,28.805940594059408,0.08459075375767501
ABAB,ABB-096,1735.6836,8.221,-93.4336,29.133,1.265,0.2405,2.185,B,,29.24059405940594,29.24059405940594,0.0936258439140944
ABAB,ABB-096,1735.836,8.22,-92.8269,30.502,1.312,0.2387,2.181,B,,30.5960396039604,30.5960396039604,0.08430319784402535
ABAB,ABB-096,1735.9884,8.22,-92.2211,31.87,1.358,0.2369,2.178,B,,31.95049504950495,31.95049504950495,0.07618912010668755
ABAB,ABB-096,1736.1408,8.219,-91.6144,33.238,1.474,0.2263,2.183,B,,33.3049504950495,33.3049504950495,0.05580043341760905
ABAB,ABB-096,1736.2932,8.218,-88.7166,34.607,1.589,0.2239,2.188,B,,34.66039603960396,34.66039603960396,0.05585877809574104
ABAB,ABB-096,1736.4456,8.228,-85.8189,38.495,1.705,0.2257,2.193,B,,38.509900990099005,38.509900990099005,0.06638999249854136
ABAB,ABB-096,1736.598,8.239,-81.5771,45.314,1.82,0.2275,2.233,B,,45.26138613861386,45.26138613861386,0.11922109854693987
ABAB,ABB-096,1736.7504,8.25,-77.3362,49.699,1.936,0.2442,2.227,B,,49.6029702970297,49.6029702970297,0.15361181340816266
ABAB,ABB-096,1736.9028,8.26,-65.6542,54.243,2.085,0.2477,2.216,B,,54.1019801980198,54.1019801980198,0.14904495318534172
ABAB,ABB-096,1737.0552,8.271,-28.5222,59.122,2.234,0.2506,2.204,B,,58.932673267326734,58.932673267326734,0.14177340038340827
ABAB,ABB-096,1737.2076,8.289,-19.7192,64.0021,2.382,0.2536,2.2,B,,63.76445544554456,63.76445544554456,0.14441974828438878
ABAB,ABB-096,1737.36,8.306,-17.6493,75.2495,2.531,0.2565,2.213,B,,74.90049504950494,74.90049504950494,0.16736240380073936
ABAB,ABB-096,1737.5124,8.324,-15.5796,118.8976,2.68,0.2617,2.226,B,,118.11643564356436,118.11643564356436,0.1960402022615507
ABAB,ABB-096,1737.6648,8.372,-13.5098,136.1849,2.829,0.2706,2.286,B,,135.23257425742574,135.23257425742574,0.29074681188008816
ABAB,ABB-096,1737.8172,8.492,-11.4411,146.8599,2.936,0.2795,2.345,B,,145.80188118811884,145.80188118811884,0.38424485316589346
ABAB,ABB-096,1737.9696,8.613,-10.4663,151.258,3.042,0.3055,2.415,B,,150.15643564356435,150.15643564356435,0.5336766871336095
ABAB,ABB-096,1738.122,8.661,-9.465,155.6569,3.148,0.3681,2.473,B,,154.51178217821783,154.51178217821783,0.7598692801378043
ABAB,ABB-096,1738.2744,8.71,-8.6888,156.2958,3.255,0.375,2.463,B,,155.14435643564357,155.14435643564357,0.7649890256438753
ABAB,ABB-096,1738.4268,8.758,-8.6306,145.533,3.361,0.3819,2.481,B,,144.48811881188118,144.48811881188118,0.8039486844664239
ABAB,ABB-096,1738.5792,8.678,-8.5734,134.7701,3.467,0.3889,2.499,B,,133.83178217821785,133.83178217821785,0.8431576973300366
ABAB,ABB-096,1738.7316,8.597,-8.5162,128.174,3.574,0.3821,2.54,B,,127.30099009900992,127.30099009900992,0.8757529241797015
ABAB,ABB-096,1738.884,8.68,-8.459,122.3681,3.621,0.3753,2.556,B,,121.55257425742576,121.55257425742576,0.8781339427110827
ABAB,ABB-096,1739.0364,8.755,-8.4017,120.173,3.609,0.2723,2.571,B,,119.37920792079208,119.37920792079208,0.639427805406607
ABAB,ABB-096,1739.1888,8.83,-8.3445,117.9791,3.598,0.2665,2.573,B,,117.2070297029703,117.2070297029703,0.6273824076903843
ABAB,ABB-096,1739.3412,8.904,-8.2873,120.8943,3.587,0.3171,2.564,B,,120.09336633663366,120.09336633663366,0.7426784374739535
ABAB,ABB-096,1739.4936,8.847,-8.2301,143.2118,3.575,0.3677,2.524,B,,142.18990099009903,142.18990099009903,0.82050884894285
ABAB,ABB-096,1739.646,8.789,-8.1719,151.411,3.564,0.3779,2.484,B,,150.3079207920792,150.3079207920792,0.7976002278220764
ABAB,ABB-096,1739.7984,8.8,-8.5657,159.6088,3.51,0.3849,2.442,B,,158.42455445544556,158.42455445544556,0.7642951407218072
ABAB,ABB-096,1739.9508,8.811,-8.9584,154.1447,3.457,0.3903,2.419,B,,153.01455445544553,153.01455445544553,0.7499631872864168
ABAB,ABB-096,1740.1032,8.869,-9.3512,128.9452,3.403,0.3726,2.433,B,,128.06455445544557,128.06455445544557,0.7227474786764091
