STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_SM
ABAB,ABB-064,1675.638,8.968,0.076,156.619552,2.454,0.2606,2.456,B1,154.0102064
ABAB,ABB-064,1675.7904,8.969,-0.037,156.808344,2.452,0.2798,2.401,B1,153.93636239999998
ABAB,ABB-064,1675.9428,8.97,0.341,153.83715999999998,2.472,0.3118,2.419,B1,151.8146856
ABAB,ABB-064,1676.0952,8.971,0.598,148.878376,2.523,0.3481,2.501,B1,147.98166080000001
ABAB,ABB-064,1676.2476,8.972,0.787,142.929996,2.517,0.3747,2.559,B1,143.5132808
ABAB,ABB-064,1676.4,8.973,0.976,137.454428,2.458,0.3701,2.608,B1,139.676496
ABAB,ABB-064,1676.5524,8.975,1.166,134.466444,2.398,0.3407,2.623,B1,137.3421864
ABAB,ABB-064,1676.7048,8.978,0.815,134.65323600000002,2.393,0.3038,2.597,B1,137.07379120000002
ABAB,ABB-064,1676.8572,8.98,0.383,137.20682800000003,2.388,0.2791,2.588,B1,139.0287472
ABAB,ABB-064,1677.0096,8.982,-0.264,141.58802,2.373,0.2698,2.585,B1,142.8167376
ABAB,ABB-064,1677.162,8.985,-0.551,147.229208,2.325,0.269,2.572,B1,147.85408800000002
ABAB,ABB-064,1677.3144,8.987,-0.148,153.406396,2.277,0.2774,2.557,B1,153.7004784
ABAB,ABB-064,1677.4668,8.989,0.262,159.839988,2.241,0.2838,2.564,B1,159.94198799999998
ABAB,ABB-064,1677.6192,8.995,0.795,166.43878,2.21,0.284,2.538,B1,166.15693760000002
ABAB,ABB-064,1677.7716,9.0,1.329,172.795568,2.18,0.2896,2.519,B1,171.898288
ABAB,ABB-064,1677.924,9.005,1.834,178.30395600000003,2.149,0.2989,2.49,B1,176.60467920000002
ABAB,ABB-064,1678.0764,9.011,2.287,182.113148,2.118,0.3124,2.464,B1,179.6161912
ABAB,ABB-064,1678.2288,9.013,2.741,183.371944,2.094,0.3213,2.433,B1,180.28154560000002
ABAB,ABB-064,1678.3812,9.02,3.134,181.49634,2.078,0.3302,2.405,B1,178.032104
ABAB,ABB-064,1678.5336,9.027,3.312,176.12234,2.062,0.3412,2.366,B1,172.6140992
ABAB,ABB-064,1678.686,9.029,3.49,167.05674800000003,2.046,0.3571,2.281,B1,164.2249632
ABAB,ABB-064,1678.8384,9.031,3.646,155.023124,2.075,0.3809,2.209,B1,153.50691120000002
ABAB,ABB-064,1678.9908,9.025,3.784,141.426264,2.143,0.3948,2.128,B1,141.4457352
ABAB,ABB-064,1679.1432,9.019,4.188,127.90608000000002,2.21,0.4182,2.0,B1,129.43503040000002
ABAB,ABB-064,1679.2956,9.012,4.654,115.81646,2.417,0.4913,1.999,B1,118.7976968
ABAB,ABB-064,1679.448,9.009,4.413,107.003224,2.672,0.5172,1.999,B1,110.4267968
ABAB,ABB-064,1679.6004,9.006,3.786,101.836456,2.922,0.5012,2.014,B1,104.66872479999999
ABAB,ABB-064,1679.7528,9.0,2.441,99.571764,3.173,0.4748,2.195,B1,101.4383912
ABAB,ABB-064,1679.9052,8.995,1.408,99.11572,3.35,0.4397,2.374,B1,100.0161048
ABAB,ABB-064,1680.0576,8.99,1.214,99.664792,3.524,0.4063,2.528,B1,99.50224560000001
ABAB,ABB-064,1680.21,8.985,1.718,99.891792,3.674,0.3532,2.551,B1,99.19764640000001
ABAB,ABB-064,1680.3624,8.98,2.143,99.26716,3.732,0.2538,2.567,B1,98.7339944
ABAB,ABB-064,1680.5148,8.978,2.521,98.048768,3.79,0.2267,2.579,B1,98.1338016
ABAB,ABB-064,1680.6672,8.982,2.815,96.79746,3.651,0.2123,2.568,C,97.85407359999999
ABAB,ABB-064,1680.8196,8.986,2.436,96.663828,3.454,0.1976,2.547,C,98.5424944
ABAB,ABB-064,1680.972,8.99,1.866,98.493152,3.367,0.1824,2.522,C,100.7182648
ABAB,ABB-064,1681.1244,8.995,0.628,102.709264,3.28,0.1723,2.504,C,104.72316479999999
ABAB,ABB-064,1681.2768,8.99,-0.28,108.92762,3.4,0.1674,2.46,C,110.3482688
ABAB,ABB-064,1681.4292,8.985,-0.891,116.82196,3.519,0.183,2.388,C,117.0235304
ABAB,ABB-064,1681.5816,8.982,-1.273,124.789348,3.688,0.2061,2.308,C,123.99855439999999
ABAB,ABB-064,1681.734,8.971,-1.622,131.86945999999998,3.959,0.2317,2.24,C,130.6326264
ABAB,ABB-064,1681.8864,8.938,-1.127,137.584384,4.136,0.299,2.22,C,136.2915112
ABAB,ABB-064,1682.0388,8.927,-0.508,142.09798,4.07,0.3491,2.3,C,140.7397176
ABAB,ABB-064,1682.1912,8.936,0.111,145.11638399999998,3.73,0.4373,2.509,C,143.9427816
ABAB,ABB-064,1682.3436,8.952,0.786,147.03037999999998,3.431,0.3636,2.581,C,145.9715
ABAB,ABB-064,1682.496,8.969,1.018,147.88478,3.16,0.3207,2.606,C,146.8537392
ABAB,ABB-064,1682.6484,8.973,1.102,147.72797599999998,2.894,0.2893,2.612,C,146.6895776
ABAB,ABB-064,1682.8008,8.977,1.186,146.50917600000002,2.629,0.2706,2.632,C,145.50205920000002
ABAB,ABB-064,1682.9532,8.981,1.639,144.295576,2.424,0.2538,2.654,C,143.43934240000002
ABAB,ABB-064,1683.1056,8.986,2.111,141.092788,2.247,0.2458,2.67,C,140.775348
ABAB,ABB-064,1683.258,8.99,2.165,137.571196,2.096,0.2479,2.658,C,137.9057552
ABAB,ABB-064,1683.4104,8.995,2.219,134.408004,2.062,0.2497,2.635,C,135.324964
ABAB,ABB-064,1683.5628,8.998,2.273,132.161212,2.062,0.2442,2.633,C,133.61392959999998
ABAB,ABB-064,1683.7152,9.001,2.327,131.39162,2.144,0.2351,2.626,C,133.1286528
ABAB,ABB-064,1683.8676,9.001,2.381,132.537616,2.225,0.2235,2.619,C,133.9471336
ABAB,ABB-064,1684.02,9.001,2.368,135.144812,2.313,0.2135,2.549,C,135.91033199999998
ABAB,ABB-064,1684.1724,8.995,2.209,138.50040800000002,2.441,0.2153,2.485,C,138.64464800000002
ABAB,ABB-064,1684.3248,8.988,2.05,141.97720399999997,2.569,0.2241,2.463,C,141.6050448
ABAB,ABB-064,1684.4772,8.982,2.001,145.0632,2.682,0.2459,2.448,C,144.3072824
ABAB,ABB-064,1684.6296,8.981,1.953,147.33960000000002,2.707,0.2839,2.52,C,146.4068808
ABAB,ABB-064,1684.782,8.981,1.905,148.656,2.621,0.2938,2.604,C,147.69896
ABAB,ABB-064,1684.9344,8.983,1.67,148.9984,2.477,0.2938,2.635,C,148.12568000000002
ABAB,ABB-064,1685.0868,8.984,1.257,148.43760000000003,2.334,0.2871,2.647,C,147.77424000000002
ABAB,ABB-064,1685.2392,8.986,0.909,147.1968,2.195,0.2721,2.639,C,146.80336000000003
ABAB,ABB-064,1685.3916,8.988,0.572,145.58239999999998,2.055,0.2655,2.609,C,145.3952
ABAB,ABB-064,1685.544,8.987,0.242,143.8016,1.965,0.2531,2.613,C,143.69936
ABAB,ABB-064,1685.6964,8.987,0.847,141.9576,1.942,0.2492,2.616,C,141.7883208
ABAB,ABB-064,1685.8488,8.986,1.453,139.95839999999998,1.92,0.2594,2.573,C,139.66576320000001
ABAB,ABB-064,1686.0012,8.985,1.755,137.641604,1.948,0.2647,2.563,C,137.36760639999997
ABAB,ABB-064,1686.1536,8.985,1.893,134.969612,2.01,0.2663,2.561,C,134.97712959999998
ABAB,ABB-064,1686.306,8.983,2.102,132.310816,2.11,0.2674,2.56,C,132.6462528
ABAB,ABB-064,1686.4584,8.981,2.318,130.005216,2.24,0.2636,2.612,C,130.54225359999998
ABAB,ABB-064,1686.6108,8.98,2.35,128.304016,2.352,0.2514,2.636,C,128.7522504
ABAB,ABB-064,1686.7632,8.978,2.381,127.121608,2.43,0.2372,2.669,C,127.16384639999998
ABAB,ABB-064,1686.9156,8.968,2.275,126.019596,2.512,0.2221,2.68,C,125.59648399999999
ABAB,ABB-064,1687.068,8.957,1.88,124.368796,2.602,0.2102,2.69,C,123.942724
ABAB,ABB-064,1687.2204,8.946,1.605,122.168404,2.693,0.2007,2.708,C,122.3498472
ABAB,ABB-064,1687.3728,8.936,1.574,120.035216,2.776,0.2115,2.711,C,121.22385360000001
ABAB,ABB-064,1687.5252,8.917,1.977,119.157224,2.839,0.2246,2.718,C,121.1857784
ABAB,ABB-064,1687.6776,8.898,2.381,120.389628,2.857,0.2367,2.75,C,122.74761919999999
ABAB,ABB-064,1687.83,8.863,1.983,124.17842,2.841,0.2148,2.775,C,126.0532936
ABAB,ABB-064,1687.9824,8.87,1.585,129.97760799999998,2.688,0.1982,2.732,C,130.6633656
ABAB,ABB-064,1688.1348,8.898,1.191,136.563588,2.612,0.1818,2.717,C,135.8121568
ABAB,ABB-064,1688.2872,8.918,1.247,142.207584,2.536,0.1841,2.721,C,140.5827104
ABAB,ABB-064,1688.4396,8.926,1.303,146.13358399999998,2.461,0.1982,2.709,C,144.24646639999997
ABAB,ABB-064,1688.592,8.933,1.359,148.031188,2.386,0.2131,2.688,C,146.43638719999998
ABAB,ABB-064,1688.7444,8.935,1.415,148.296388,2.312,0.2282,2.687,C,147.27462799999998
ABAB,ABB-064,1688.8968,8.936,1.658,147.51319199999998,2.207,0.2345,2.687,C,147.107988
ABAB,ABB-064,1689.0492,8.936,1.961,146.39878800000002,2.093,0.2376,2.672,C,146.39022640000002
ABAB,ABB-064,1689.2016,8.935,2.264,145.30038399999998,2.017,0.2324,2.671,C,145.4429456
ABAB,ABB-064,1689.354,8.931,2.544,144.44238,2.062,0.2332,2.653,C,144.48366479999999
ABAB,ABB-064,1689.5064,8.927,2.811,143.559984,2.107,0.2358,2.635,C,143.6013456
ABAB,ABB-064,1689.6588,8.923,3.078,142.716788,2.152,0.2331,2.621,C,142.775348
ABAB,ABB-064,1689.8112,8.917,3.297,141.987192,2.197,0.2321,2.599,C,141.89439199999998
ABAB,ABB-064,1689.9636,8.91,3.333,141.170396,2.306,0.235,2.603,C,140.9449552
ABAB,ABB-064,1690.116,8.904,3.306,140.0376,2.414,0.2307,2.612,C,139.8758376
ABAB,ABB-064,1690.2684,8.898,3.039,138.81279999999998,2.523,0.2357,2.6,C,138.62447919999997
ABAB,ABB-064,1690.4208,8.894,2.772,137.3712,2.632,0.2402,2.59,C,137.21808
ABAB,ABB-064,1690.5732,8.89,2.376,135.73039999999995,2.729,0.2362,2.566,C,135.80487999999997
ABAB,ABB-064,1690.7256,8.886,1.809,134.1384,2.819,0.2294,2.566,C,134.51287999999997
ABAB,ABB-064,1690.878,8.882,1.241,132.9716,2.909,0.2329,2.584,C,133.49967999999998
ABAB,ABB-064,1691.0304,8.879,1.296,132.3528,2.952,0.2301,2.576,C,132.91656
ABAB,ABB-064,1691.1828,8.875,1.413,132.3052,2.981,0.2283,2.57,C,132.86424
ABAB,ABB-064,1691.3352,8.871,1.366,132.81480000000002,3.008,0.2291,2.558,C,133.30488
ABAB,ABB-064,1691.4876,8.867,1.294,133.8768,3.033,0.2373,2.547,C,134.12672
ABAB,ABB-064,1691.64,8.864,1.222,135.1748,3.059,0.2406,2.54,C,135.2336792
ABAB,ABB-064,1691.7924,8.861,1.043,136.462,3.084,0.2433,2.521,C,136.47167760000002
ABAB,ABB-064,1691.9448,8.858,0.78,137.839996,3.078,0.2426,2.547,C,137.59663440000003
ABAB,ABB-064,1692.0972,8.855,0.517,139.004792,3.065,0.2526,2.558,C,138.347268
ABAB,ABB-064,1692.2496,8.852,0.254,139.501584,3.053,0.2569,2.55,C,138.3136512
ABAB,ABB-064,1692.402,8.851,0.405,138.92796800000002,3.043,0.2589,2.526,C,136.8623008
ABAB,ABB-064,1692.5544,8.851,0.583,136.293916,3.034,0.2619,2.47,C,133.49156240000002
ABAB,ABB-064,1692.7068,8.85,0.781,130.583244,3.046,0.272,2.337,C,128.0160704
ABAB,ABB-064,1692.8592,8.85,1.009,122.1511,3.181,0.2887,2.154,C,120.666308
ABAB,ABB-064,1693.0116,8.853,1.187,112.12412399999998,3.343,0.3482,2.036,C,112.334056
ABAB,ABB-064,1693.164,8.856,1.365,102.179156,3.577,0.4031,2.002,C,104.4328088
ABAB,ABB-064,1693.3164,8.86,1.307,94.632656,3.823,0.4581,2.004,C,98.2597376
ABAB,ABB-064,1693.4688,8.857,1.19,91.077008,4.109,0.4759,2.169,C,94.57476
ABAB,ABB-064,1693.6212,8.854,0.944,91.285744,4.396,0.4674,2.455,C,93.37899519999999
ABAB,ABB-064,1693.7736,8.851,0.531,93.699236,4.66,0.386,2.526,C,93.8282072
ABAB,ABB-064,1693.926,8.844,-0.672,96.200332,4.896,0.2971,2.516,C,94.48981280000001
ABAB,ABB-064,1694.0784,8.823,-2.758,96.878716,5.055,0.2455,2.518,C,93.9309776
ABAB,ABB-064,1694.2308,8.795,-5.048,94.385036,5.04,0.2106,2.503,C,91.1990624
ABAB,ABB-064,1694.3832,8.739,-7.77,88.491568,4.455,0.2106,2.474,C,85.9754264
ABAB,ABB-064,1694.5356,8.676,-10.398,80.03966,3.539,0.2209,2.435,C,78.5313808
ABAB,ABB-064,1694.688,8.591,-13.019,70.082152,2.909,0.2312,2.358,C,69.7141608
ABAB,ABB-064,1694.8404,8.485,-16.718,59.658488,2.313,0.241,2.299,C,60.590986400000006
ABAB,ABB-064,1694.9928,8.377,-20.944,50.298936000000005,1.817,0.2524,2.298,C,52.0817856
ABAB,ABB-064,1695.1452,8.266,-27.3711,42.875696000000005,1.496,0.2673,2.3,C,44.8840296
ABAB,ABB-064,1695.2976,8.13,-40.7151,37.493656,1.246,0.2938,2.293,D,39.417852800000006
ABAB,ABB-064,1695.45,8.042,-64.6138,34.093372,1.076,0.3194,2.285,D,35.6247136
ABAB,ABB-064,1695.6024,8.005,-77.7689,32.327604,1.005,0.3212,2.276,D,33.1598144
ABAB,ABB-064,1695.7548,8.004,-82.305,31.33324,0.933,0.323,2.264,D,31.6188352
ABAB,ABB-064,1695.9072,7.999,-86.137,30.551200000000005,0.884,0.3256,2.269,D,30.6085848
ABAB,ABB-064,1696.0596,7.994,-90.804,29.788760000000003,0.867,0.3287,2.269,D,29.8057048
ABAB,ABB-064,1696.212,7.989,-93.263,29.04212,0.849,0.3368,2.266,D,29.094986400000003
ABAB,ABB-064,1696.3644,7.984,-94.251,28.313204,0.831,0.3462,2.264,D,28.4964608
ABAB,ABB-064,1696.5168,7.982,-94.523,27.779648,0.828,0.3554,2.277,D,28.088896
ABAB,ABB-064,1696.6692,7.98,-94.411,27.558572,0.825,0.3523,2.308,D,27.962940000000003
ABAB,ABB-064,1696.8216,7.978,-94.033,27.750936000000003,0.822,0.3444,2.322,D,28.197470399999997
ABAB,ABB-064,1696.974,7.978,-93.921,28.41234,0.818,0.3402,2.318,D,28.780287200000004
ABAB,ABB-064,1697.1264,7.978,-93.809,29.485856,0.815,0.3368,2.32,D,29.639358400000003
ABAB,ABB-064,1697.2788,7.978,-94.345,30.693732,0.812,0.3297,2.344,D,30.654876
ABAB,ABB-064,1697.4312,7.978,-94.885,31.853928000000003,0.809,0.3155,2.359,D,31.674152000000003
ABAB,ABB-064,1697.5836,7.983,-94.829,32.828524,0.806,0.2974,2.349,D,32.5945248
ABAB,ABB-064,1697.736,7.988,-94.613,33.508720000000004,0.803,0.2886,2.353,D,33.412146400000005
ABAB,ABB-064,1697.8884,7.993,-93.398,34.08772,0.799,0.2867,2.348,D,34.204064800000005
ABAB,ABB-064,1698.0408,7.998,-91.472,34.78184,0.796,0.2762,2.351,D,35.103808
ABAB,ABB-064,1698.1932,8.006,-89.9,35.81352,0.857,0.268,2.374,D,36.260904
ABAB,ABB-064,1698.3456,8.014,-88.915,37.32724,0.919,0.2598,2.395,D,37.730648
ABAB,ABB-064,1698.498,8.021,-89.036,39.2942,0.982,0.2541,2.411,D,39.4879368
ABAB,ABB-064,1698.6504,8.026,-89.385,41.436440000000005,1.044,0.2585,2.416,D,41.4537304
ABAB,ABB-064,1698.8028,8.03,-88.884,43.568284,1.119,0.2729,2.419,D,43.539292800000005
ABAB,ABB-064,1698.9552,8.035,-87.75,45.642488,1.195,0.2767,2.423,D,45.735976
ABAB,ABB-064,1699.1076,8.039,-84.289,47.755052,1.271,0.2795,2.415,D,48.211763999999995
ABAB,ABB-064,1699.26,8.046,-81.567,50.277616,1.347,0.2847,2.402,D,51.30566159999999
ABAB,ABB-064,1699.4124,8.053,-79.334,53.81537999999999,1.421,0.2928,2.401,D,55.356867199999996
ABAB,ABB-064,1699.5648,8.073,-76.565,59.037772,1.494,0.3018,2.396,D,60.5465408
ABAB,ABB-064,1699.7172,8.106,-71.6991,65.898516,1.568,0.2922,2.379,D,66.80170639999999
ABAB,ABB-064,1699.8696,8.14,-70.593,73.70342,1.685,0.2871,2.341,D,73.7270528
ABAB,ABB-064,1700.022,8.194,-71.826,81.55344399999998,1.824,0.2804,2.309,D,80.6069528
ABAB,ABB-064,1700.1744,8.333,-72.764,88.442112,1.963,0.2742,2.29,D,86.76245119999999
ABAB,ABB-064,1700.3268,8.444,-73.1369,93.437272,2.178,0.2771,2.357,D,91.90043519999999
ABAB,ABB-064,1700.4792,8.562,-69.3899,96.676008,2.428,0.3078,2.542,D,96.10457679999999
ABAB,ABB-064,1700.6316,8.691,-61.3999,99.39334,2.745,0.2963,2.589,D,99.8170096
ABAB,ABB-064,1700.784,8.768,-47.79,102.574152,3.189,0.2674,2.632,D,103.70738639999999
ABAB,ABB-064,1700.9364,8.817,-32.1211,107.004276,3.794,0.2237,2.638,D,108.32931039999998
ABAB,ABB-064,1701.0888,8.837,-23.618,112.889156,4.543,0.1773,2.617,D,113.76192799999998
ABAB,ABB-064,1701.2412,8.857,-15.829,119.785628,5.145,0.1563,2.621,D,119.7515752
ABAB,ABB-064,1701.3936,8.862,-10.655,126.556428,5.392,0.1537,2.609,D,125.78591839999999
ABAB,ABB-064,1701.546,8.867,-7.9,132.522388,5.237,0.1843,2.612,D,131.3412064
ABAB,ABB-064,1701.6984,8.871,-5.631,137.175992,4.893,0.2022,2.614,D,136.0454408
ABAB,ABB-064,1701.8508,8.874,-4.63,140.665596,4.606,0.2169,2.621,D,139.8373552
ABAB,ABB-064,1702.0032,8.877,-3.583,143.3068,4.32,0.228,2.633,D,142.8394376
ABAB,ABB-064,1702.1556,8.883,-2.287,145.51600000000002,4.076,0.2378,2.582,D,145.3307992
ABAB,ABB-064,1702.308,8.889,-0.991,147.5328,3.861,0.2339,2.585,D,147.54248
ABAB,ABB-064,1702.4604,8.892,0.498,149.6328,3.647,0.2281,2.584,D,149.6072
ABAB,ABB-064,1702.6128,8.894,0.91,151.72400000000002,3.453,0.2475,2.618,D,151.5623208
ABAB,ABB-064,1702.7652,8.894,1.407,153.6304,3.262,0.2598,2.645,D,153.46160160000002
ABAB,ABB-064,1702.9176,8.894,2.08,155.291604,3.074,0.2728,2.649,D,155.3183224
ABAB,ABB-064,1703.07,8.892,2.267,157.029204,2.922,0.2879,2.648,D,157.18704240000002
ABAB,ABB-064,1703.2224,8.889,2.324,158.916404,2.77,0.3012,2.649,D,159.1648808
ABAB,ABB-064,1703.3748,8.888,2.381,161.0676,2.618,0.3071,2.635,D,161.3175952
ABAB,ABB-064,1703.5272,8.884,2.338,163.519592,2.509,0.3183,2.612,D,163.470228
ABAB,ABB-064,1703.6796,8.819,2.187,166.055176,2.402,0.3458,2.605,D,165.3194192
ABAB,ABB-064,1703.832,8.802,1.752,167.792368,2.296,0.342,2.63,D,166.45541039999998
ABAB,ABB-064,1703.9844,8.805,1.201,168.16236,2.227,0.3336,2.627,D,166.369564
ABAB,ABB-064,1704.1368,8.808,0.506,166.74755599999995,2.159,0.3304,2.645,D,164.5995624
ABAB,ABB-064,1704.2892,8.811,-0.192,163.09036,2.099,0.3397,2.606,D,160.93076399999998
ABAB,ABB-064,1704.4416,8.825,-0.945,157.205168,2.076,0.3391,2.56,D,155.3530976
ABAB,ABB-064,1704.594,8.838,-1.306,149.448376,2.053,0.3348,2.519,D,148.0660672
ABAB,ABB-064,1704.7464,8.846,-1.667,140.274028,2.086,0.3252,2.502,D,139.5837664
ABAB,ABB-064,1704.8988,8.853,-1.429,130.31240400000002,2.235,0.3046,2.516,D,130.5608184
ABAB,ABB-064,1705.0512,8.858,-0.672,120.678856,2.383,0.2796,2.567,D,121.71234960000001
ABAB,ABB-064,1705.2036,8.863,0.056,112.090428,2.696,0.177,2.629,D,113.70050160000001
ABAB,ABB-064,1705.356,8.867,0.426,105.206032,3.015,0.1413,2.626,D,106.9887608
ABAB,ABB-064,1705.5084,8.869,-0.375,100.214788,3.504,0.1093,2.61,D,101.68221679999999
ABAB,ABB-064,1705.6608,8.872,-2.437,96.7537,4.013,0.1052,2.574,D,97.6851336
ABAB,ABB-064,1705.8132,8.875,-4.399,94.146136,4.464,0.1071,2.539,D,94.7168816
ABAB,ABB-064,1705.9656,8.866,-5.476,92.10501200000002,4.745,0.1179,2.553,D,92.4791832
ABAB,ABB-064,1706.118,8.858,-5.824,90.364772,4.771,0.1279,2.522,D,90.83893520000001
ABAB,ABB-064,1706.2704,8.704,-7.361,89.026296,4.627,0.1497,2.495,D,89.90309520000001
ABAB,ABB-064,1706.4228,8.512,-10.038,88.55246,4.424,0.1797,2.473,D,89.850408
ABAB,ABB-064,1706.5752,8.265,-12.813,89.466936,4.184,0.2204,2.512,D,90.95712
ABAB,ABB-064,1706.7276,8.033,-16.017,91.841576,3.928,0.234,2.544,D,93.4374456
ABAB,ABB-064,1706.88,8.112,-22.208,95.898332,3.766,0.2391,2.549,D,97.3472888
ABAB,ABB-064,1707.0324,8.217,-30.144,101.427924,3.603,0.2365,2.562,D,102.54964399999999
ABAB,ABB-064,1707.1848,8.274,-37.6699,108.101676,3.481,0.2333,2.569,D,108.7865328
ABAB,ABB-064,1707.3372,8.332,-41.2849,115.478712,3.374,0.2439,2.573,D,115.5646856
ABAB,ABB-064,1707.4896,8.409,-39.033,123.02602000000002,3.345,0.2549,2.59,D,122.3667768
ABAB,ABB-064,1707.642,8.552,-35.957,129.789096,3.316,0.2579,2.598,D,128.7385984
ABAB,ABB-064,1707.7944,8.664,-34.17,135.43838,3.342,0.2503,2.61,D,134.32525360000002
ABAB,ABB-064,1707.9468,8.715,-30.699,139.96078400000002,3.378,0.2403,2.643,D,138.952448
ABAB,ABB-064,1708.0992,8.746,-25.754,143.411988,3.393,0.2471,2.648,D,142.72118800000004
ABAB,ABB-064,1708.2516,8.776,-18.955,146.161992,3.408,0.2502,2.632,D,145.8453512
ABAB,ABB-064,1708.404,8.791,-11.692,148.632796,3.366,0.2556,2.617,D,148.5281536
ABAB,ABB-064,1708.5564,8.807,-6.614,151.059196,3.274,0.259,2.615,D,150.9324752
ABAB,ABB-064,1708.7088,8.815,-3.847,153.374796,3.148,0.2671,2.613,D,153.1285568
ABAB,ABB-064,1708.8612,8.824,-2.333,155.433596,2.982,0.2751,2.627,D,155.1435968
ABAB,ABB-064,1709.0136,8.821,-0.886,157.1424,2.828,0.2917,2.648,D,156.951356
ABAB,ABB-064,1709.166,8.816,-0.13,158.707996,2.68,0.2937,2.641,D,158.53727440000003
ABAB,ABB-064,1709.3184,8.81,0.626,160.09799200000003,2.548,0.2961,2.636,D,159.9192712
ABAB,ABB-064,1709.4708,8.804,1.549,161.304388,2.45,0.31,2.629,D,161.03782640000003
ABAB,ABB-064,1709.6232,8.797,2.41,162.34358,2.353,0.3162,2.613,D,161.6965432
ABAB,ABB-064,1709.7756,8.79,2.599,162.735176,2.256,0.3187,2.614,D,161.6579808
ABAB,ABB-064,1709.928,8.783,2.619,162.00158,2.177,0.3157,2.627,D,160.5791792
ABAB,ABB-064,1710.0804,8.782,2.303,159.90518,2.074,0.3118,2.594,D,158.0418216
ABAB,ABB-064,1710.2328,8.781,1.642,155.91037999999998,1.956,0.3078,2.577,D,153.83662719999998
ABAB,ABB-064,1710.3852,8.78,0.98,149.656792,1.951,0.3142,2.565,D,148.0115136
ABAB,ABB-064,1710.5376,8.779,0.696,141.70920399999997,1.947,0.3172,2.526,D,140.81832319999998
ABAB,ABB-064,1710.69,8.781,0.429,132.876012,1.943,0.3554,2.485,D,132.88073599999998
ABAB,ABB-064,1710.8424,8.783,0.295,123.939228,1.97,0.3576,2.548,D,125.10690719999998
ABAB,ABB-064,1710.9948,8.785,0.497,116.222444,2.007,0.331,2.631,D,118.35395439999999
ABAB,ABB-064,1711.1472,8.787,0.698,110.787648,2.044,0.2982,2.643,D,113.2280376
ABAB,ABB-064,1711.2996,8.791,1.365,107.94444,2.087,0.2722,2.645,D,110.04675440000001
ABAB,ABB-064,1711.452,8.795,2.071,107.246428,2.145,0.255,2.642,D,108.7195448
ABAB,ABB-064,1711.6044,8.8,2.098,108.032812,2.203,0.2533,2.647,D,108.8209712
ABAB,ABB-064,1711.7568,8.804,1.593,109.586396,2.261,0.25,2.644,D,109.7404784
ABAB,ABB-064,1711.9092,8.808,1.237,111.29478,2.328,0.2468,2.628,D,110.94398799999999
ABAB,ABB-064,1712.0616,8.813,1.47,112.541976,2.396,0.2403,2.633,D,112.02022079999999
ABAB,ABB-064,1712.214,8.814,1.716,113.263976,2.464,0.2285,2.655,D,112.63815279999999
ABAB,ABB-064,1712.3664,8.816,2.035,113.413976,2.531,0.2246,2.614,D,112.5282344
ABAB,ABB-064,1712.5188,8.818,2.353,112.676056,2.62,0.2189,2.588,D,111.63056639999999
ABAB,ABB-064,1712.6712,8.815,2.669,110.745188,2.715,0.2112,2.569,D,109.988636
ABAB,ABB-064,1712.8236,8.797,2.972,108.053636,2.815,0.1988,2.597,D,107.77164239999999
ABAB,ABB-064,1712.976,8.765,3.274,105.054324,2.963,0.1875,2.595,D,105.3197768
ABAB,ABB-064,1713.1284,8.753,3.181,102.329008,3.13,0.1795,2.593,E,103.07941760000001
ABAB,ABB-064,1713.2808,8.74,2.637,100.416728,3.333,0.1722,2.593,,101.2659816
ABAB,ABB-064,1713.4332,8.751,1.733,99.543392,3.536,0.1739,2.578,,99.78974000000001
ABAB,ABB-064,1713.5856,8.763,0.387,98.986456,3.77,0.1879,2.554,,98.1803128
ABAB,ABB-064,1713.738,8.746,-1.752,97.673116,4.005,0.1949,2.532,,95.7458392
ABAB,ABB-064,1713.8904,8.653,-4.164,94.281872,4.141,0.1997,2.502,,91.81703680000001
ABAB,ABB-064,1714.0428,8.563,-6.4,88.24436,4.157,0.21,2.433,,86.0796496
ABAB,ABB-064,1714.1952,8.482,-5.643,79.89938,4.172,0.2246,2.408,,78.69112
ABAB,ABB-064,1714.3476,8.398,-4.792,70.29952,3.75,0.2424,2.343,,70.39961679999999
ABAB,ABB-064,1714.5,8.314,-3.8291,60.730468,3.348,0.2676,2.3,,62.1848312
ABAB,ABB-064,1714.6524,8.209,-7.204,52.824356,2.957,0.2997,2.28,,54.905072
ABAB,ABB-064,1714.8048,8.092,-12.761,47.170432000000005,2.62,0.3167,2.281,,49.077747200000005
ABAB,ABB-064,1714.9572,8.051,-19.0421,43.500584,2.331,0.3257,2.292,,44.837758400000006
ABAB,ABB-064,1715.1096,8.01,-31.8303,41.162896,2.043,0.319,2.309,,41.8711112
ABAB,ABB-064,1715.262,7.969,-62.9967,39.530524,1.829,0.3113,2.31,,39.7209528
ABAB,ABB-064,1715.4144,7.957,-74.2109,37.99112,1.676,0.3036,2.305,,38.025932
ABAB,ABB-064,1715.5668,7.944,-78.337,36.41964,1.561,0.2961,2.315,,36.6204408
ABAB,ABB-064,1715.7192,7.932,-80.134,35.025479999999995,1.465,0.3038,2.299,,35.528312
ABAB,ABB-064,1715.8716,7.92,-80.107,34.13544,1.369,0.3112,2.297,,34.945201600000004
ABAB,ABB-064,1716.024,7.924,-79.612,34.06988,1.323,0.3182,2.295,,35.216908800000006
